TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699907656.835785;0.581421;0;0;1200025;1200035;2019331;1200005;1200045;1741646
1699907657.835144;14.2813;0;0;1200041;1200029;1464043;1200042;1200022;1200591
1699907658.959667;71.8309;0;0;1200130;3600000;3600000;3600000;3600000;1200316
1699907659.832955;131.303;0;0;1200194;3599999;3600000;3600000;3600000;1200128
1699907660.832002;191.206;0;0;1200215;3600000;3600000;3600000;3600000;1489214
1699907661.831110;251.044;0;0;1200230;3599999;3599999;3599999;3600000;1538263
1699907662.830175;310.922;0;0;1200201;3600000;3600000;3600000;3600000;1567315
1699907663.829214;370.813;0;0;1200200;3599999;3599999;3599999;3599999;1537779
1699907664.828240;430.711;0;0;1200218;3600000;3600000;3600000;3600000;1465390
1699907665.827337;490.673;0;0;1200236;3600000;3600000;3600000;3600000;1501381
1699907666.826417;550.597;0;0;1200206;3600000;3599999;3600000;3600000;1481532
1699907667.825463;610.567;0;0;1200214;3599999;3599999;3600000;3599999;1499061
1699907668.824476;670.561;0;0;1203500;3600000;3600000;3599999;3600000;1487002
1699907669.823589;730.528;0;0;1200216;3600000;3599999;3600000;3600000;1425438
1699907670.822640;790.445;0;0;1200213;3600000;3600000;3600000;3599999;1469637
1699907671.821702;850.364;0;0;1200228;3599999;3600000;3600000;3600000;1491837
1699907672.820719;910.29;0;0;1200183;3600000;3600000;3600000;3600000;1535921
1699907673.819838;970.218;0;0;1200218;3599999;3600000;3599999;3600000;1521868
1699907674.818868;1030.15;0;0;1200227;3600000;3599999;3599999;3599999;1422562
1699907675.817935;1090.14;0;0;1200234;3599999;3600000;3600000;3600000;1458216
1699907676.816958;1150.08;0;0;1200218;3600000;3600000;3599999;3600000;1514955
1699907677.816008;1210.01;0;0;1200245;3600000;3599999;3600000;3600000;1538281
1699907678.815111;1269.95;0;0;1206388;3600000;3600000;3600000;3600000;1559102
1699907679.814162;1329.96;0;0;1200222;3599999;3600000;3599999;3600000;1563471
1699907680.813229;1389.89;0;0;1200231;3600000;3600000;3600000;3600000;1574721
1699907681.812240;1449.83;0;0;1200228;3600000;3599999;3600000;3599999;1569333
1699907682.811345;1509.78;0;0;1200187;3600000;3600000;3600000;3600000;1536695
1699907683.810399;1569.78;0;0;1200220;3599999;3600000;3599999;3600000;1596893
1699907684.809459;1629.73;0;0;1200193;3600000;3599999;3599999;3599999;1438541
1699907685.808477;1689.67;0;0;1200235;3599999;3600000;3600000;3600000;1485653
1699907686.807586;1749.62;0;0;1200231;3600000;3600000;3599999;3600000;1567006
1699907687.806642;1809.64;0;0;1200206;3599999;3599999;3600000;3599999;1563685
1699907688.805708;1869.6;0;0;1205863;3600000;3600000;3600000;3600000;1560510
1699907689.804713;1929.54;0;0;1200236;3600000;3600000;3600000;3599999;1578232
1699907690.803834;1989.51;0;0;1200247;3600000;3600000;3599999;3600000;1567994
1699907691.802873;2049.46;0;0;1200236;3599999;3600000;3600000;3600000;1570298
1699907692.802066;2105.06;0;0;1200165;3600000;3599475;3598604;3600000;1527834
1699907693.935731;2149.38;0;0;1200105;1200491;1200228;1200347;1200181;1200289
1699907694.800553;2163.39;0;0;1200081;1200075;1200098;1200183;1200201;1512172
1699907695.799836;2177.16;0;0;1200035;1200100;1200052;1200150;1200177;1515263
1699907696.798908;2190.8;0;0;1200037;1200000;1200080;1200096;1200192;1200006
