TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701763884.725828;#SYSTEM;15191597;10484948;14237346;77065
1701763884.725828;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701763884.725828;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701763884.725828;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763885.737733;#SYSTEM;90278974;54291227;5970320600;337361
1701763885.737733;/sys/fs/cgroup/custom.slice/pg1;11995232;8549429;9944491;11437
1701763885.737733;/sys/fs/cgroup/custom.slice/pg2;21391635;13438940;17501369;28928
1701763885.737733;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763886.729750;#SYSTEM;6828099148;12357908089;3960688783;10104419
1701763886.729750;/sys/fs/cgroup/custom.slice/pg1;1419362955;2313553951;533556854;83742
1701763886.729750;/sys/fs/cgroup/custom.slice/pg2;5317776111;9964064107;1494183640;9347473
1701763886.729750;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763887.725757;#SYSTEM;6666056700;12092341080;3996940064;10152467
1701763887.725757;/sys/fs/cgroup/custom.slice/pg1;1214057848;1978247143;498251685;72228
1701763887.725757;/sys/fs/cgroup/custom.slice/pg2;5378620457;10048158056;1498611162;9411980
1701763887.725757;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763888.725745;#SYSTEM;6775200884;12264740990;3993394069;10151486
1701763888.725745;/sys/fs/cgroup/custom.slice/pg1;1321720538;2153637814;500644786;79008
1701763888.725745;/sys/fs/cgroup/custom.slice/pg2;5382950408;10061220239;1499840389;9436539
1701763888.725745;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763889.725741;#SYSTEM;6655442115;12066193694;3992523072;10140165
1701763889.725741;/sys/fs/cgroup/custom.slice/pg1;1221277932;1989474523;501329232;72393
1701763889.725741;/sys/fs/cgroup/custom.slice/pg2;5383339376;10063011563;1499928997;9442100
1701763889.725741;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763890.725744;#SYSTEM;6767689760;12258794838;3997586617;10164034
1701763890.725744;/sys/fs/cgroup/custom.slice/pg1;1298338044;2115909077;496366792;77532
1701763890.725744;/sys/fs/cgroup/custom.slice/pg2;5383132017;10058867138;1499879395;9422079
1701763890.725744;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763891.721745;#SYSTEM;6706111660;12161901674;3993633552;10171207
1701763891.721745;/sys/fs/cgroup/custom.slice/pg1;1284846136;2094207718;501233403;75949
1701763891.721745;/sys/fs/cgroup/custom.slice/pg2;5380747629;10051209047;1499210770;9408961
1701763891.721745;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763892.721744;#SYSTEM;6747055042;12223676056;4001248054;10158030
1701763892.721744;/sys/fs/cgroup/custom.slice/pg1;1251077808;2039014169;495528488;74534
1701763892.721744;/sys/fs/cgroup/custom.slice/pg2;5373020019;10041991663;1497070975;9414804
1701763892.721744;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763893.721741;#SYSTEM;6773132529;12265345089;3995496365;10137096
1701763893.721741;/sys/fs/cgroup/custom.slice/pg1;1335040149;2176973441;501344999;78191
1701763893.721741;/sys/fs/cgroup/custom.slice/pg2;5373265575;10046143175;1497114777;9427333
1701763893.721741;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763894.717744;#SYSTEM;6701405332;12129488396;3997635100;10143507
1701763894.717744;/sys/fs/cgroup/custom.slice/pg1;1222828153;1992671357;499160446;73193
1701763894.717744;/sys/fs/cgroup/custom.slice/pg2;5373111579;10023996689;1497084865;9399562
