TIMESTAMP;CPU;RAM;GPU
1700093675.893085;2.56348;0;0
1700093676.892418;30.989;0;0
1700093677.892033;145.482;0;0
1700093678.891084;265.061;0;0
1700093679.890227;384.286;0;0
1700093680.889333;503.327;0;0
1700093681.888524;622.337;0;0
1700093682.887201;741.453;0;0
1700093683.886603;860.543;0;0
1700093684.885783;979.507;0;0
1700093685.884889;1098.62;0;0
1700093686.884101;1217.68;0;0
1700093687.883139;1336.45;0;0
1700093688.882580;1455.51;0;0
1700093689.881610;1574.58;0;0
1700093690.880601;1693.69;0;0
1700093691.879789;1812.85;0;0
1700093692.878997;1931.93;0;0
1700093693.878206;2051.07;0;0
1700093694.877311;2170.13;0;0
1700093695.876526;2289.29;0;0
1700093696.875665;2408.34;0;0
1700093697.874813;2527.48;0;0
1700093698.873433;2646.37;0;0
1700093699.872694;2765.35;0;0
1700093700.872090;2884.42;0;0
1700093701.871210;3003.57;0;0
1700093702.870073;3122.68;0;0
1700093703.869618;3241.7;0;0
1700093704.868446;3360.8;0;0
1700093705.868058;3479.89;0;0
1700093706.867027;3598.98;0;0
1700093707.865855;3718.02;0;0
1700093708.865250;3837.1;0;0
1700093709.864407;3956.04;0;0
1700093710.863674;4075;0;0
1700093711.862706;4194.04;0;0
1700093712.861887;4313.09;0;0
1700093713.861070;4432.23;0;0
1700093714.860113;4551.34;0;0
1700093715.859315;4670.43;0;0
1700093716.858528;4789.5;0;0
1700093717.857727;4908.59;0;0
1700093718.856724;5027.74;0;0
1700093719.855870;5146.87;0;0
1700093720.854961;5265.91;0;0
1700093721.854017;5384.7;0;0
1700093722.853158;5503.79;0;0
1700093723.852386;5622.94;0;0
1700093724.851623;5742.09;0;0
1700093725.850915;5861.22;0;0
1700093726.850040;5980.32;0;0
1700093727.849031;6099.39;0;0
1700093728.847851;6218.53;0;0
1700093729.847442;6337.54;0;0
1700093730.846614;6456.69;0;0
1700093731.845710;6575.72;0;0
1700093732.844755;6694.46;0;0
1700093733.844011;6813.6;0;0
1700093734.842798;6932.71;0;0
1700093735.842356;7051.64;0;0
1700093736.841915;7109.55;0;0
1700093737.841123;7135.38;0;0
1700093738.840327;7160.48;0;0
1700093739.839486;7185.82;0;0
