FULL;PG1;PG2
14.423468;0;0
85.88644;0;0
88.90003;44.504556;44.504556
88.97491;44.378684;44.378684
88.95893;44.316135;44.098365
88.95152;44.312844;44.312844
88.96045;44.589508;44.589508
88.98131;44.381872;44.381872
88.96517;44.156306;44.26506499999999
88.97011;44.539636;44.539636
88.895544;44.339096;44.339096
89.001384;44.283080999999996;44.283080999999996
88.989416;44.604028;44.604028
88.91683;44.241015000000004;44.023613
89.00077;44.337376;44.337376
89.00659;44.557767;44.66671
89.0078;44.395088;44.395088
88.939064;44.19804499999999;44.08945
89.02967;44.624208;33.468156
89.00765;44.395012;44.395012
85.70792;22.877763;22.989362
64.75167;32.218672;32.061508
64.91078;32.14181;32.2986
52.412884;0;43.361664
48.885812;0;47.950199999999995
48.894348;0;48.42646
48.84991;0;47.914987999999994
48.851864;0;48.147272
48.83149;0;48.130556
38.331744;0;0
14.190536;0;0
14.025408;0;0
14.169454;0;0
