FULL;PG1;PG2
14.172456;0;0
61.237652;0;0
63.438132;21.819482999999998;41.888022
63.272304;21.044919;42.227386
62.66092;20.300511;41.548384
63.484292;21.206167;41.875473
62.96096;21.167908;41.657359
63.260564;20.811209;42.173709
62.97243;20.401434000000002;42.026958
63.15891;21.321158999999998;41.703655
63.800984;21.404199;41.985162
62.71116;20.538588;41.898720000000004
63.35176;20.392197000000003;42.007926
63.38673;21.709616999999998;41.677107
62.772504;20.87868;41.75736
63.400776;20.584665;42.267184
62.82346;20.852040000000002;41.570416
63.81753;21.681593999999997;42.13593
62.74292;20.415264;41.783242
63.021384;20.471913;41.612844
63.90396;21.757449;42.146505
62.71733;20.860326;41.720655
63.21545;20.480166;42.325675999999994
62.831372;21.076344;41.357358
63.52438;21.357333;41.89323
62.918016;13.707628;41.94534
62.936344;13.838012;41.647094
64.065812;14.297948;42.068964
62.9708;13.707004999999999;42.206722
63.10828;13.800747999999999;41.536235000000005
22.87622;0;0
13.922308;0;0
13.979337;0;0
13.902336;0;0
