RAPL;ALL;PG1;PG2
0.026123046875;0;0;0
14.249755859375;0;0;0
14.03851318359375;0;0;0
13.9307861328125;0;0;0
14.371337890625;0;0;0
60.2020263671875;0;0;0
61.87628173828125;0;0;0
62.20263671875;0;0;0
62.31231689453125;0;0;0
62.3209228515625;0;0;0
62.59832763671875;0;0;0
62.65350341796875;0;0;0
62.48968505859375;0;0;0
62.66595458984375;0;0;0
62.458251953125;0;0;0
62.68658447265625;62.26743738391613;24.88219008829248;37.30430410440167
61.95916748046875;62.27594685857117;24.87333800530612;37.33102347821822
61.7294921875;62.14521271228821;24.81576694371359;37.24519213626388
62.16754150390625;62.05364171565237;24.746861033375502;37.202833979331466
62.709716796875;62.0558555975678;24.780452563531444;37.19107508062011
62.71551513671875;62.05665258389676;24.77895966506845;37.192159651818656
62.741943359375;62.058591480229516;24.780490763533667;37.192089962627456
62.72802734375;62.05946129244075;24.780779844871155;37.19173428929512
62.724609375;62.057638034208054;24.780637885332325;37.191461210668294
62.67010498046875;62.05593813992882;24.77945523290152;37.191472051184206
62.77789306640625;62.05734844303532;24.78069570150677;37.19157529453489
62.782958984375;62.0535320512241;24.7798093574672;37.18818684853858
62.768798828125;62.05760860286274;24.77965139526432;37.191747194652436
62.7584228515625;62.16376317428161;24.780248141695917;37.19097493458665
62.7940673828125;62.0525517626545;24.780292020102557;37.1872313314621
62.82220458984375;62.04630244130383;24.773388138700597;37.187578229122884
62.76202392578125;62.057304562607506;24.780510379764024;37.19132957549386
62.51202392578125;62.059178947903646;24.780388036483362;37.19344657998801
62.54815673828125;62.05893528309827;24.780387003952963;37.19281369827733
62.540283203125;62.0574170576309;24.780105665968136;37.19003593624473
62.4921875;62.056738766136995;24.780828369193493;37.1898186090025
62.5313720703125;62.05514210667483;24.778948308204246;37.18995437392673
57.81658935546875;52.8028354506447;24.802183219493084;27.895115498294356
43.04388427734375;25.21072437150266;24.999124181557985;0.0
25.62786865234375;14.288069661301371;10.65839051775611;0.0
13.87310791015625;0;0;0
13.82818603515625;0;0;0
13.805419921875;0;0;0
13.8330078125;0;0;0
