TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1683890147.104801;#SYSTEM;40004;55359514;111246709;84785185
1683890147.104801;/sys/fs/cgroup/anon.slice/anon_service.service;15629;13958972;14703680;3999544
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d39\x2dfirst0.scope/libvirt/vcpu0;0;0;0;0
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d39\x2dfirst0.scope/libvirt/vcpu1;0;0;0;0
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d39\x2dfirst0.scope/libvirt/vcpu2;0;0;0;0
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d39\x2dfirst0.scope/libvirt/vcpu3;0;0;0;0
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d39\x2dfirst0.scope/libvirt/vcpu4;0;0;0;0
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d39\x2dfirst0.scope/libvirt/vcpu5;0;0;0;0
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d40\x2dsecond0.scope/libvirt/vcpu0;0;0;0;1204
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d40\x2dsecond0.scope/libvirt/vcpu1;0;0;0;0
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d40\x2dsecond0.scope/libvirt/vcpu2;0;0;0;0
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d40\x2dsecond0.scope/libvirt/vcpu3;0;0;0;0
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d40\x2dsecond0.scope/libvirt/vcpu4;0;0;0;0
1683890147.104801;/sys/fs/cgroup/machine.slice/machine-qemu\x2d40\x2dsecond0.scope/libvirt/vcpu5;0;0;0;0
1683890147.924917;#SYSTEM;710354;488896240;521435978;11970705105
1683890147.924917;/sys/fs/cgroup/anon.slice/anon_service.service;0;0;0;33904
