TIMESTAMP;CPU;RAM;GPU
1700515909.500554;0.674683;0;0
1700515910.508802;15.4289;0;0
1700515911.498527;109.348;0;0
1700515912.497461;205.797;0;0
1700515913.496436;302.418;0;0
1700515914.495507;399.018;0;0
1700515915.494551;495.714;0;0
1700515916.493644;592.384;0;0
1700515917.492690;689.175;0;0
1700515918.491761;786.036;0;0
1700515919.490793;883.098;0;0
1700515920.489883;980.226;0;0
1700515921.488929;1077.58;0;0
1700515922.487999;1174.99;0;0
1700515923.487060;1272.45;0;0
1700515924.486105;1370.06;0;0
1700515925.485184;1467.7;0;0
1700515926.484224;1565.55;0;0
1700515927.483297;1663.35;0;0
1700515928.482366;1761.22;0;0
1700515929.481428;1859.14;0;0
1700515930.480492;1957.16;0;0
1700515931.479531;2055.12;0;0
1700515932.478609;2153.09;0;0
1700515933.477693;2251.06;0;0
1700515934.476742;2349.14;0;0
1700515935.475794;2447.14;0;0
1700515936.474837;2545.12;0;0
1700515937.473891;2643.14;0;0
1700515938.472949;2741.16;0;0
1700515939.472007;2839.26;0;0
1700515940.471076;2937.25;0;0
1700515941.470168;3027.91;0;0
1700515942.469205;3113.81;0;0
1700515943.468257;3199.78;0;0
1700515944.467873;3281.76;0;0
1700515945.483035;3304.61;0;0
1700515946.466631;3319.03;0;0
1700515947.466065;3333.54;0;0
1700515948.465209;3348.03;0;0
