TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701763533.965835;#SYSTEM;34521025;34848413;35127756;287106
1701763533.965835;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701763533.965835;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701763533.965835;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763534.969721;#SYSTEM;95256661;65226239;5957048003;403037
1701763534.969721;/sys/fs/cgroup/custom.slice/pg1;20068713;40325242;15884589;11919
1701763534.969721;/sys/fs/cgroup/custom.slice/pg2;28323722;23537160;22875780;173957
1701763534.969721;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763535.961772;#SYSTEM;6833000779;12695063772;3980971538;85100712
1701763535.961772;/sys/fs/cgroup/custom.slice/pg1;1413220254;4894735339;511423177;112380
1701763535.961772;/sys/fs/cgroup/custom.slice/pg2;5338282363;7675198061;1498270895;84490177
1701763535.961772;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763536.961698;#SYSTEM;6689465012;12093448218;3994174990;85953271
1701763536.961698;/sys/fs/cgroup/custom.slice/pg1;1245799375;4342800180;502913138;101392
1701763536.961698;/sys/fs/cgroup/custom.slice/pg2;5374382968;7726974550;1497417282;85054565
1701763536.961698;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763537.961767;#SYSTEM;6759105940;12365656256;4001783743;85948291
1701763537.961767;/sys/fs/cgroup/custom.slice/pg1;1261793286;4430476659;495259403;103422
1701763537.961767;/sys/fs/cgroup/custom.slice/pg2;5374467738;7726771503;1497433110;85052148
1701763537.961767;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763538.961784;#SYSTEM;6798755989;12477298061;3997790810;85958129
1701763538.961784;/sys/fs/cgroup/custom.slice/pg1;1325729577;4639629918;499132870;106672
1701763538.961784;/sys/fs/cgroup/custom.slice/pg2;5373825815;7725982769;1497250150;85038448
1701763538.961784;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763539.961772;#SYSTEM;6663490439;12021255337;3993988056;85954091
1701763539.961772;/sys/fs/cgroup/custom.slice/pg1;1217407668;4263541316;503005445;96453
1701763539.961772;/sys/fs/cgroup/custom.slice/pg2;5374596675;7727009392;1497472472;85057382
1701763539.961772;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763540.957769;#SYSTEM;6757031805;12359861935;3995350891;85844018
1701763540.957769;/sys/fs/cgroup/custom.slice/pg1;1291488785;4514492040;499281525;104711
1701763540.957769;/sys/fs/cgroup/custom.slice/pg2;5382244848;7737947845;1499599070;85176736
1701763540.957769;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763541.957770;#SYSTEM;6690983517;12143489337;3993795505;85800039
1701763541.957770;/sys/fs/cgroup/custom.slice/pg1;1250150328;4375037669;500571597;100458
1701763541.957770;/sys/fs/cgroup/custom.slice/pg2;5383503825;7740571666;1499957904;85201434
1701763541.957770;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763542.957757;#SYSTEM;6718705648;12219443705;3995121363;85817665
1701763542.957757;/sys/fs/cgroup/custom.slice/pg1;1259736617;4408566397;499341584;102043
1701763542.957757;/sys/fs/cgroup/custom.slice/pg2;5383397900;7739870187;1499929461;85192839
1701763542.957757;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763543.957778;#SYSTEM;6729618640;12284262319;3993459783;85799796
1701763543.957778;/sys/fs/cgroup/custom.slice/pg1;1286784185;4510568292;500978018;102331
1701763543.957778;/sys/fs/cgroup/custom.slice/pg2;5383371573;7739491596;1499922836;85194856
1701763543.957778;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763544.953761;#SYSTEM;6682832599;12080466971;3995743840;85841908
1701763544.953761;/sys/fs/cgroup/custom.slice/pg1;1238505059;4319215169;499408794;99763
1701763544.953761;/sys/fs/cgroup/custom.slice/pg2;5382259884;7738980670;1499613879;85185133
1701763544.953761;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763545.953770;#SYSTEM;6736707563;12285747892;3995103156;85964745
1701763545.953770;/sys/fs/cgroup/custom.slice/pg1;1274844993;4435208666;501771814;103800
1701763545.953770;/sys/fs/cgroup/custom.slice/pg2;5373935293;7725821821;1497287998;85052507
1701763545.953770;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763546.953768;#SYSTEM;6699463993;12146110695;3993753956;85949966
1701763546.953768;/sys/fs/cgroup/custom.slice/pg1;1268404826;4455930974;503287310;101547
1701763546.953768;/sys/fs/cgroup/custom.slice/pg2;5374349038;7726376699;1497397106;85058442
1701763546.953768;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763547.953772;#SYSTEM;6728749660;12208743155;4001728746;85954867
1701763547.953772;/sys/fs/cgroup/custom.slice/pg1;1228475329;4278278367;495330283;99861
1701763547.953772;/sys/fs/cgroup/custom.slice/pg2;5374459407;7726458609;1497434393;85055462
1701763547.953772;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701763548.953755;#SYSTEM;6759626297;12369951128;3993791999;85976409
1701763548.953755;/sys/fs/cgroup/custom.slice/pg1;1310204437;4587459842;503056038;105704
1701763548.953755;/sys/fs/cgroup/custom.slice/pg2;5373562549;7725398868;1497188706;85047908
