FULL;PG1;PG2
13.880735;0;0
47.88037;0.154952;0
49.982856;16.607206;33.214412
49.94858;16.48788;32.97576
49.965764;16.495107;32.990214
50.00716;16.561856;33.123712
49.9432;16.432923;32.865846
49.99829;16.451049;32.902098
49.993004;16.664334;33.328668
49.98217;16.55358;33.10716
49.944116;16.380385;32.76077
50.00254;16.560327;33.120654
50.030044;16.730826;33.299217
50.054264;16.416511;32.993967999999995
50.01139;16.51017;33.02034
50.00586;16.561426;32.801272
50.037012;16.463791;33.2504
50.027616;16.4607;32.9214
50.02699;16.675663;33.189426
50.07663;16.584865;33.008712
50.042456;16.412638;33.147094
50.01817;16.672723;33.183574
50.01465;16.456432;33.074202
50.039944;16.679982;33.03608
50.06774;16.475965;33.111891
50.029844;16.461432;33.084250999999995
50.002656;16.613785;33.066271
50.086268;16.427007;33.015063
50.03177;16.677255;33.192595
50.044464;16.627677;33.09392
49.9994;16.345957;33.012422
49.961;16.653666;33.145646
50.073024;16.52896;33.219968
35.28435;32.449002;0.315038
31.384534;0;0
14.100623;0;0
13.704461;0;0
13.689719;0;0
