TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699914551.853375;#SYSTEM;15539177;14647198;2069924;34171
1699914551.853375;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699914551.853375;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699914551.853375;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914552.979634;#SYSTEM;109737912;110811109;23084412;283064
1699914552.979634;/sys/fs/cgroup/custom.slice/pg1;19291306;20477862;3003007;39093
1699914552.979634;/sys/fs/cgroup/custom.slice/pg2;39857447;63137103;14735022;59739
1699914552.979634;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914553.851632;#SYSTEM;10615568520;34198800808;7503609471;1637956
1699914553.851632;/sys/fs/cgroup/custom.slice/pg1;3519055625;7282408344;811102796;962741
1699914553.851632;/sys/fs/cgroup/custom.slice/pg2;7054731347;26870067579;6683785613;491094
1699914553.851632;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914554.850779;#SYSTEM;10813983831;34789109495;7629893987;1512625
1699914554.850779;/sys/fs/cgroup/custom.slice/pg1;3588297993;7428749054;827389206;866164
1699914554.850779;/sys/fs/cgroup/custom.slice/pg2;7176770862;27300746263;6791070005;446903
1699914554.850779;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914555.849922;#SYSTEM;10813639802;34802223406;7633172720;1514412
1699914555.849922;/sys/fs/cgroup/custom.slice/pg1;3588390684;7428629494;827395376;871368
1699914555.849922;/sys/fs/cgroup/custom.slice/pg2;7176739950;27314252336;6794430122;446764
1699914555.849922;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914556.849109;#SYSTEM;10814867421;34769997043;7625260852;1527714
1699914556.849109;/sys/fs/cgroup/custom.slice/pg1;3588403467;7427888969;827297378;883879
1699914556.849109;/sys/fs/cgroup/custom.slice/pg2;7177120675;27282699119;6786581279;446540
1699914556.849109;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914557.848243;#SYSTEM;10813831743;34782596537;7628136153;1475619
1699914557.848243;/sys/fs/cgroup/custom.slice/pg1;3588383963;7429500743;827484225;837392
1699914557.848243;/sys/fs/cgroup/custom.slice/pg2;7176775989;27293318251;6789224079;446435
1699914557.848243;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914558.847407;#SYSTEM;10815675160;34758572868;7622190931;1498796
1699914558.847407;/sys/fs/cgroup/custom.slice/pg1;3588341339;7428956448;827421979;846358
1699914558.847407;/sys/fs/cgroup/custom.slice/pg2;7176979127;27268866040;6783138738;446896
