FULL;PG1;PG2
33.861636;0;0
264.34611;4.400869000000001;14.425083000000003
272.11248;90.176506;180.404075
252.5808;84.27285599999999;168.4030379999999
249.3057;82.992724;166.07901199999995
249.29814;82.600462;165.52833500000003
249.18091;82.857668;165.2945049999999
249.37202;83.31185000000002;166.71762600000008
249.18984;82.58007;165.16014000000007
249.43062;83.23748000000002;166.381012
249.19998;82.56794800000002;165.41642000000007
249.26302;83.275428;166.36308799999992
249.32069;82.87212499999997;166.02596800000003
249.29523;82.661787;165.55747899999997
249.26843;83.23029100000001;155.66364799999997
249.30243;82.959955;155.45014899999998
249.25336;82.64789100000002;160.52493599999988
249.19646;83.112406;155.66564
249.31309;82.948413;150.22411200000005
249.31234;82.91629799999998;160.8557379999999
249.24358;82.909727;155.34467600000002
249.30806;82.65052200000002;160.06230200000007
249.31122;83.21329599999999;161.401861
249.19347;82.61253500000002;154.5186350000001
249.2884;83.25265199999997;156.26893800000008
249.25413;82.83523899999999;155.614251
249.31637;82.700048;154.59482999999997
249.26894;83.23046700000002;156.22729399999997
249.31603;88.466971;141.72824100000008
248.92824;98.118127;137.40082099999998
249.57904;88.23128399999997;135.60337399999997
249.21045;88.06941399999998;146.62256299999999
249.19955;85.05151599999999;147.193769
249.20632;78.16564999999999;148.51473499999997
245.54067;67.92856400000001;152.43630000000005
239.45048;61.577593;140.82948799999994
212.92416;0;62.20256
134.45784;0;0
35.870428;0;0
31.085858;0;0
30.786604;0;0
