TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699922784.208385;0.609253;0;0;1851379;1912271;1200018;1200087;1200082;1200006
1699922785.207816;14.3543;0;0;1216803;1316695;1200031;1200050;1200040;1200041
1699922786.335631;82.5707;0;0;1200006;3600000;3600000;3600000;3600000;3600000
1699922787.205614;152.643;0;0;1458594;3600000;3599999;3600000;3600000;3599999
1699922788.204630;223.086;0;0;1464009;3599999;3600000;3599999;3600000;3599999
1699922789.203731;293.534;0;0;1513676;3600000;3599999;3600000;3600000;3600000
1699922790.202783;364;0;0;1487661;3600000;3600000;3600000;3599999;3599999
1699922791.201847;434.52;0;0;1503753;3599999;3600000;3599999;3600000;3599999
1699922792.200949;505.011;0;0;1494424;3600000;3600000;3600000;3600000;3600000
1699922793.199936;575.488;0;0;1516190;3600000;3599999;3600000;3599999;3600000
1699922794.199003;645.968;0;0;1503769;3599999;3600000;3600000;3600000;3600000
1699922795.198063;716.503;0;0;1465449;3600000;3600000;3600000;3600000;3599999
1699922796.197125;786.997;0;0;1384319;3599999;3600000;3600000;3599999;3600000
1699922797.196152;857.48;0;0;1424849;3600000;3599999;3600000;3600000;3599999
1699922798.195252;927.979;0;0;1557367;3599999;3600000;3599999;3599999;3600000
1699922799.194309;998.54;0;0;1451757;3600000;3599999;3600000;3600000;3600000
1699922800.193332;1069.05;0;0;1468943;3600000;3600000;3600000;3600000;3599999
1699922801.192397;1139.57;0;0;1494911;3599999;3600000;3600000;3599999;3599999
1699922802.191348;1209.95;0;0;3365338;3599999;3600000;3599999;3600000;3591757
1699922803.190389;1280.79;0;0;3600000;3600000;3600000;3599999;3599999;2624525
1699922804.189446;1351.36;0;0;3599999;3600000;3599999;3600000;3600000;1546936
1699922805.188474;1421.85;0;0;3600000;3599999;3599999;3599999;3600000;1536838
1699922806.187570;1492.37;0;0;3599999;3599999;3600000;3600000;3599999;1511643
1699922807.186628;1562.87;0;0;3600000;3599999;3600000;3600000;3600000;1527690
1699922808.185691;1633.46;0;0;3599999;3600000;3600000;3599999;3599999;1535677
1699922809.184721;1703.98;0;0;3600000;3599999;3599999;3600000;3599999;1522779
1699922810.183734;1774.52;0;0;3599999;3600000;3600000;3600000;3600000;1508429
1699922811.182835;1845;0;0;3600000;3600000;3599999;3600000;3599999;1529308
1699922812.181898;1915.5;0;0;3599999;3600000;3600000;3600000;3600000;1532239
1699922813.180958;1986.07;0;0;3600000;3599999;3600000;3599999;3599999;1540642
1699922814.179985;2056.58;0;0;3599999;3600000;3599999;3600000;3600000;1399683
1699922815.179079;2127.11;0;0;3600000;3599999;3600000;3600000;3600000;1440050
1699922816.178146;2197.64;0;0;3599999;3600000;3600000;3599999;3599999;1458170
1699922817.177590;2249.51;0;0;3600000;3571020;3599038;3600000;3565896;1522469
1699922818.176694;2293.29;0;0;3599999;1200274;1200285;3600000;1200138;1550689
1699922819.175856;2336.95;0;0;3600000;1200277;1200184;3600000;1200164;1439285
1699922820.299728;2356.24;0;0;1200231;1199784;1200568;1200107;1200372;1200203
1699922821.174563;2370.2;0;0;1200043;1200110;1200119;1200179;1200137;1530008
1699922822.173554;2384.01;0;0;1200043;1200116;1200023;1200177;1200177;1524838
1699922823.172925;2397.84;0;0;1200053;1200081;1200028;1200091;1200072;1538205
