timestamp;RAPL;glob;PG1;PG2
1700886136358.0;0.0506591796875;0;0;0
1700886137359.0;14.3709716796875;0;0;0
1700886138360.0;14.03369140625;0;0;0
1700886139361.0;13.7972412109375;0;0;0
1700886140363.0;14.30023193359375;0;0;0
1700886141364.0;13.874755859375;0;0;0
1700886142365.0;13.77252197265625;0;0;0
1700886143367.0;13.93701171875;0;0;0
1700886144367.0;86.831787109375;0;0;0
1700886145368.0;89.46087646484375;0;0;0
1700886146368.0;89.4833984375;0;0;0
1700886147369.0;89.5982666015625;0;0;0
1700886148369.0;89.646240234375;0;0;0
1700886149370.0;89.4925537109375;0;0;0
1700886150371.0;89.62762451171875;0;0;0
1700886151371.0;89.65350341796875;0;0;0
1700886152372.0;89.63116455078125;0;0;0
1700886153372.0;89.65252685546875;0;0;0
1700886154373.0;89.79791259765625;0;0;0
1700886155373.0;89.78216552734375;89.60709079518573;35.82457650942272;53.74217021974297
1700886156374.0;90.00347900390625;89.61175507544407;35.83333215234832;53.741803567404354
1700886157375.0;89.9925537109375;89.60462642895901;35.82362500370988;53.74103743932369
1700886158375.0;89.90545654296875;89.61123400391108;35.83293566055187;53.74144288295742
1700886159376.0;90.04705810546875;89.60812212144842;35.828712258283545;53.74128622580355
1700886160377.0;90.1324462890625;89.59932582226135;35.826375082745855;53.733875223448166
1700886161377.0;90.20849609375;89.63822267457509;35.83403710954051;53.764010464944704
1700886162378.0;90.2391357421875;89.64256767263397;35.844354848085615;53.760604663821816
1700886163379.0;90.3009033203125;89.62738013456462;35.82255600513159;53.76529766455867
1700886164381.0;90.329345703125;89.64728118799736;35.809545255513676;53.762750866829016
1700886165382.0;90.46124267578125;89.65412635963358;35.84933430761774;53.766530407161895
1700886166383.0;90.42962646484375;89.65102417499453;35.844384687543496;53.76664640805426
1700886167384.0;90.4813232421875;89.65081828273546;35.845173941204166;53.765923547187526
1700886168385.0;90.46917724609375;89.64868662646361;35.844222808484545;53.76487282527707
1700886169386.0;90.50054931640625;89.65149713040195;35.84566181634035;53.76685938718487
1700886170387.0;90.60797119140625;89.64154306024942;35.840330251205366;53.762873208606536
1700886171388.0;90.56292724609375;89.65188205940828;35.84543056054185;53.766487139947884
1700886172389.0;90.7698974609375;89.6531718699746;35.845822203426394;53.76676688486531
1700886173391.0;90.02362060546875;88.68982697923015;35.36896118413951;53.2740689463071
1700886174392.0;14.4327392578125;0;0;0
1700886175393.0;13.9490966796875;0;0;0
1700886176394.0;13.9327392578125;0;0;0
1700886177396.0;14.00390625;4.611036962591117;0.0;0.0
1700886178397.0;13.92889404296875;4.388365165200375;0.0;0.0
