TIMESTAMP;CPU;RAM;GPU
1700600404.824654;3.67084;0;0
1700600405.823167;37.9933;0;0
1700600406.819908;293.41;0;0
1700600407.818590;556.707;0;0
1700600408.817709;813.92;0;0
1700600409.816684;1064.47;0;0
1700600410.815790;1313.75;0;0
1700600411.814877;1562.59;0;0
1700600412.813908;1811.54;0;0
1700600413.812974;2060.62;0;0
1700600414.812004;2309.62;0;0
1700600415.811094;2558.78;0;0
1700600416.810371;2807.6;0;0
1700600417.809423;3056.66;0;0
1700600418.808322;3305.74;0;0
1700600419.807342;3554.79;0;0
1700600420.806422;3803.82;0;0
1700600421.805513;4052.98;0;0
1700600422.804592;4301.91;0;0
1700600423.803670;4550.83;0;0
1700600424.802614;4799.83;0;0
1700600425.801728;5048.98;0;0
1700600426.800758;5298.11;0;0
1700600427.799875;5547.08;0;0
1700600428.799057;5796.06;0;0
1700600429.798043;6044.92;0;0
1700600430.797021;6294.07;0;0
1700600431.796143;6543.16;0;0
1700600432.795234;6792.28;0;0
1700600433.794327;7041.17;0;0
1700600434.793741;7286.2;0;0
1700600435.793196;7526.73;0;0
1700600436.792291;7761.5;0;0
1700600437.791451;7996.13;0;0
1700600438.790887;8230.43;0;0
1700600439.791963;8453.44;0;0
1700600440.790837;8682.74;0;0
1700600441.790180;8912.11;0;0
1700600442.789712;9129.28;0;0
1700600443.788907;9326.64;0;0
1700600444.787797;9522.99;0;0
1700600445.786513;9719.01;0;0
1700600446.786819;9873.85;0;0
1700600447.786329;9906.45;0;0
1700600448.785692;9937.99;0;0
1700600449.784805;9968.57;0;0
