TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701695820.425827;#SYSTEM;31898272;32899033;33696280;269460
1701695820.425827;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701695820.425827;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701695820.425827;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695821.561784;#SYSTEM;170440939;187440169;6021679883;1021667
1701695821.561784;/sys/fs/cgroup/custom.slice/pg1;31551879;38414322;15990769;259512
1701695821.561784;/sys/fs/cgroup/custom.slice/pg2;94306282;152174169;47801524;596312
1701695821.561784;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695822.425722;#SYSTEM;6037363008;10767360983;4169733772;46424990
1701695822.425722;/sys/fs/cgroup/custom.slice/pg1;644206285;856331681;255743155;6123918
1701695822.425722;/sys/fs/cgroup/custom.slice/pg2;5295449964;9829209867;1475850481;39510625
1701695822.425722;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695823.421776;#SYSTEM;6026416272;10814101093;4246223380;46171138
1701695823.421776;/sys/fs/cgroup/custom.slice/pg1;570263410;758422811;250703066;5413629
1701695823.421776;/sys/fs/cgroup/custom.slice/pg2;5375940876;9978283985;1497966258;40087782
1701695823.421776;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695824.421746;#SYSTEM;6045741739;10840827034;4248601741;46331660
1701695824.421746;/sys/fs/cgroup/custom.slice/pg1;596379211;793390935;248424222;5645068
1701695824.421746;/sys/fs/cgroup/custom.slice/pg2;5373583197;9973158138;1497317866;40055529
1701695824.421746;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695825.421754;#SYSTEM;6054822455;10850885409;4247874268;46408489
1701695825.421754;/sys/fs/cgroup/custom.slice/pg1;584388829;777443255;249146310;5540669
1701695825.421754;/sys/fs/cgroup/custom.slice/pg2;5373893136;9973081003;1497393718;40058818
1701695825.421754;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695826.421776;#SYSTEM;6033782438;10824499659;4246213776;46226539
1701695826.421776;/sys/fs/cgroup/custom.slice/pg1;572530504;760960685;250729546;5435842
1701695826.421776;/sys/fs/cgroup/custom.slice/pg2;5372976985;9971899441;1497138665;40044150
1701695826.421776;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695827.421750;#SYSTEM;6057480356;10856077875;4245585123;46455554
1701695827.421750;/sys/fs/cgroup/custom.slice/pg1;609821019;811052967;250811846;5777213
1701695827.421750;/sys/fs/cgroup/custom.slice/pg2;5375385226;9977353972;1497795966;40077854
1701695827.421750;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695828.417754;#SYSTEM;6023149028;10806363654;4246662289;46135396
1701695828.417754;/sys/fs/cgroup/custom.slice/pg1;563633998;749476325;247829492;5353431
1701695828.417754;/sys/fs/cgroup/custom.slice/pg2;5382967802;9991420152;1499926005;40128418
1701695828.417754;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695829.417751;#SYSTEM;6034966189;10823173958;4244719322;46260274
1701695829.417751;/sys/fs/cgroup/custom.slice/pg1;600039967;797741425;249815830;5687710
1701695829.417751;/sys/fs/cgroup/custom.slice/pg2;5383049822;9992013746;1499953335;40133292
1701695829.417751;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695830.417755;#SYSTEM;6038113577;10825730404;4244588666;46295502
1701695830.417755;/sys/fs/cgroup/custom.slice/pg1;581392443;772854726;249444640;5515472
1701695830.417755;/sys/fs/cgroup/custom.slice/pg2;5382917590;9991589585;1499914043;40138612
1701695830.417755;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695831.417755;#SYSTEM;6013015341;10794326705;4246091888;46063635
1701695831.417755;/sys/fs/cgroup/custom.slice/pg1;567405353;754009187;247988017;5394348
1701695831.417755;/sys/fs/cgroup/custom.slice/pg2;5383105587;9993177571;1499963726;40140989
1701695831.417755;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695832.413755;#SYSTEM;6065095202;10867106818;4245640416;46517193
1701695832.413755;/sys/fs/cgroup/custom.slice/pg1;608898424;809403831;250740342;5778998
1701695832.413755;/sys/fs/cgroup/custom.slice/pg2;5377275968;9980719979;1498342142;40086462
1701695832.413755;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695833.413756;#SYSTEM;6039123675;10832893064;4246265926;46286711
1701695833.413756;/sys/fs/cgroup/custom.slice/pg1;580895410;772779305;250811026;5506569
1701695833.413756;/sys/fs/cgroup/custom.slice/pg2;5373897151;9973991174;1497389994;40081816
1701695833.413756;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695834.413756;#SYSTEM;6038838774;10832308271;4247885691;46283272
1701695834.413756;/sys/fs/cgroup/custom.slice/pg1;578727700;769944274;249140017;5486328
1701695834.413756;/sys/fs/cgroup/custom.slice/pg2;5373786673;9974458808;1497365393;40068570
1701695834.413756;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695835.413755;#SYSTEM;6057481537;10860456013;4248411399;46486828
1701695835.413755;/sys/fs/cgroup/custom.slice/pg1;592696307;787318629;248437507;5639111
1701695835.413755;/sys/fs/cgroup/custom.slice/pg2;5373272271;9978065296;1497218472;40085441
1701695835.413755;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695836.413756;#SYSTEM;6018108412;10807396701;4246062144;46109910
1701695836.413756;/sys/fs/cgroup/custom.slice/pg1;567168492;753411253;250816257;5393695
1701695836.413756;/sys/fs/cgroup/custom.slice/pg2;5373980907;9977919111;1497421215;40092175
1701695836.413756;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695837.409756;#SYSTEM;6056385119;10855090932;4246827762;46499063
1701695837.409756;/sys/fs/cgroup/custom.slice/pg1;590514418;784901769;247646628;5613163
1701695837.409756;/sys/fs/cgroup/custom.slice/pg2;5382744661;9995258125;1499840798;40158006
1701695837.409756;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695838.409755;#SYSTEM;6031027188;10820974570;4243333932;46247939
1701695838.409755;/sys/fs/cgroup/custom.slice/pg1;592586568;787831737;251218712;5630873
1701695838.409755;/sys/fs/cgroup/custom.slice/pg2;5382920046;9994484057;1499915282;40169912
1701695838.409755;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695839.409758;#SYSTEM;6013938363;10799003844;4243282294;46078412
1701695839.409758;/sys/fs/cgroup/custom.slice/pg1;570901591;759485650;250901798;5414015
1701695839.409758;/sys/fs/cgroup/custom.slice/pg2;5383110102;9997175775;1499963396;40149148
1701695839.409758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695840.409755;#SYSTEM;6053085329;10850198151;4243701485;46455477
1701695840.409755;/sys/fs/cgroup/custom.slice/pg1;607751308;807729956;250269221;5776368
1701695840.409755;/sys/fs/cgroup/custom.slice/pg2;5382912024;9995877064;1499911564;40159047
1701695840.409755;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695841.405755;#SYSTEM;6034291754;10828642743;4248155177;46278988
1701695841.405755;/sys/fs/cgroup/custom.slice/pg1;572361607;760996166;247702218;5436522
1701695841.405755;/sys/fs/cgroup/custom.slice/pg2;5379202663;9989086626;1498872168;40136380
1701695841.405755;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695842.405757;#SYSTEM;6033054286;10829465961;4246788915;46239397
1701695842.405757;/sys/fs/cgroup/custom.slice/pg1;568421821;755172074;250355617;5402707
1701695842.405757;/sys/fs/cgroup/custom.slice/pg2;5373672112;9978487982;1497341609;40090619
1701695842.405757;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695843.405754;#SYSTEM;6057338584;10859737578;4248029380;46464013
1701695843.405754;/sys/fs/cgroup/custom.slice/pg1;607722199;808433918;248962037;5755121
1701695843.405754;/sys/fs/cgroup/custom.slice/pg2;5373906565;9977043523;1497394109;40074057
1701695843.405754;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695844.405758;#SYSTEM;6035265462;10829155766;4248305692;46254179
1701695844.405758;/sys/fs/cgroup/custom.slice/pg1;566816716;753683167;248588261;5385112
1701695844.405758;/sys/fs/cgroup/custom.slice/pg2;5373104704;9974452807;1497177237;40056684
1701695844.405758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695845.405754;#SYSTEM;6043751694;10843019636;4246167804;46344842
1701695845.405754;/sys/fs/cgroup/custom.slice/pg1;593655031;789294409;250833129;5635144
1701695845.405754;/sys/fs/cgroup/custom.slice/pg2;5373992114;9979526451;1497415564;40083511
1701695845.405754;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695846.401765;#SYSTEM;6044119014;10839839416;4243898330;46362818
1701695846.401765;/sys/fs/cgroup/custom.slice/pg1;604885723;803484983;250892051;5754491
1701695846.401765;/sys/fs/cgroup/custom.slice/pg2;5381129870;9993964446;1499399570;40120868
1701695846.401765;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695847.401755;#SYSTEM;6014427664;10800983831;4246108503;46070944
1701695847.401755;/sys/fs/cgroup/custom.slice/pg1;564478777;750876739;248373437;5352708
1701695847.401755;/sys/fs/cgroup/custom.slice/pg2;5383051350;9996440749;1499948832;40153048
1701695847.401755;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695848.401758;#SYSTEM;6040124313;10834156511;4244975303;46320472
1701695848.401758;/sys/fs/cgroup/custom.slice/pg1;593021113;788416870;249191040;5631126
1701695848.401758;/sys/fs/cgroup/custom.slice/pg2;5382878984;9996690682;1499912535;40138213
1701695848.401758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695849.401751;#SYSTEM;6024463459;10812734072;4244040649;46148627
1701695849.401751;/sys/fs/cgroup/custom.slice/pg1;586482900;779647732;250073110;5583478
1701695849.401751;/sys/fs/cgroup/custom.slice/pg2;5383105948;9992172757;1499962013;40130956
1701695849.401751;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695850.397756;#SYSTEM;5976027656;10757374280;4247469408;45729466
1701695850.397756;/sys/fs/cgroup/custom.slice/pg1;571294752;759660780;247751199;5418702
1701695850.397756;/sys/fs/cgroup/custom.slice/pg2;5380894619;9988739566;1499345663;40117410
1701695850.397756;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695851.401818;#SYSTEM;6065915119;10872028808;4246485344;46550012
1701695851.401818;/sys/fs/cgroup/custom.slice/pg1;602990463;801103557;250493840;5731668
1701695851.401818;/sys/fs/cgroup/custom.slice/pg2;5373789423;9978733375;1497367606;40091690
1701695851.401818;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695852.537837;#SYSTEM;233734090;346948260;6064142883;1857568
1701695852.537837;/sys/fs/cgroup/custom.slice/pg1;25819521;34106389;9546346;232826
1701695852.537837;/sys/fs/cgroup/custom.slice/pg2;116147912;209401827;32364386;827799
1701695852.537837;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695853.397774;#SYSTEM;70233012;64498513;5884165229;568637
1701695853.397774;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701695853.397774;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701695853.397774;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701695854.397834;#SYSTEM;69360203;64315024;5994987204;563945
1701695854.397834;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701695854.397834;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701695854.397834;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
