TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1683894748.48817;#SYSTEM;11360;2626305;16819314;45986045
1683894748.48817;/sys/fs/cgroup/anon.slice/anon_service.service;7836;1582259;0;4117416
1683894748.48817;/sys/fs/cgroup/test.slice/test;0;0;0;0
1683894749.49222;#SYSTEM;231416;112250500;89027415;6000148036
1683894749.49222;/sys/fs/cgroup/anon.slice/anon_service.service;4002;196950;0;1613878
1683894749.49222;/sys/fs/cgroup/test.slice/test;0;0;0;0
1683894750.63290;#SYSTEM;100091;44907581;46745641;83907487
1683894750.63290;/sys/fs/cgroup/anon.slice/anon_service.service;18006;1324096;6498357;4083046
1683894750.63290;/sys/fs/cgroup/test.slice/test;2847840;1017033059;9471497;355658059
1683894751.48333;#SYSTEM;1750531;872950583;912727794;5904759757
1683894751.48333;/sys/fs/cgroup/anon.slice/anon_service.service;6348;209902;0;2172764
1683894751.48333;/sys/fs/cgroup/test.slice/test;1274560;539812368;0;185453270
1683894752.47777;#SYSTEM;16401;1169313;5612882;5996242778
1683894752.47777;/sys/fs/cgroup/anon.slice/anon_service.service;5315;191861;0;2080466
1683894752.47777;/sys/fs/cgroup/test.slice/test;1131;40160;0;1167089
1683894753.47541;#SYSTEM;47114;1165522;6528182;5997132319
1683894753.47541;/sys/fs/cgroup/anon.slice/anon_service.service;6428;210242;0;2276124
1683894753.47541;/sys/fs/cgroup/test.slice/test;11902;250491;0;1789094
1683894754.46886;#SYSTEM;20629;1225234;5668005;5995635006
1683894754.46886;/sys/fs/cgroup/anon.slice/anon_service.service;4610;196940;0;2067294
1683894754.46886;/sys/fs/cgroup/test.slice/test;737;38762;0;959440
1683894755.45245;#SYSTEM;2069760;2713182606;2888633358;5986793156
1683894755.45245;/sys/fs/cgroup/anon.slice/anon_service.service;6737;180194;0;1131097
1683894755.45245;/sys/fs/cgroup/test.slice/test;1855435;2692311819;0;800059578
1683894756.44013;#SYSTEM;179208;6409382140;6338120939;5992671378
1683894756.44013;/sys/fs/cgroup/anon.slice/anon_service.service;7113;171081;0;665664
1683894756.44013;/sys/fs/cgroup/test.slice/test;83722;6405667209;0;1684569927
1683894757.43207;#SYSTEM;29079266;16471857021;15624381086;5991786249
1683894757.43207;/sys/fs/cgroup/anon.slice/anon_service.service;6599;159471;0;595028
1683894757.43207;/sys/fs/cgroup/test.slice/test;28965024;16469410742;0;4169595993
1683894758.42424;#SYSTEM;53835620;20710344622;18337206603;5990019693
1683894758.42424;/sys/fs/cgroup/anon.slice/anon_service.service;5919;211403;0;859227
1683894758.42424;/sys/fs/cgroup/test.slice/test;53617611;20704336149;0;4913204129
1683894759.41519;#SYSTEM;14369274;20178808669;20046054612;5992904267
1683894759.41519;/sys/fs/cgroup/anon.slice/anon_service.service;7194;159072;0;554366
1683894759.41519;/sys/fs/cgroup/test.slice/test;14331225;20178904233;0;5322846553
1683894760.40778;#SYSTEM;12103591;19703671081;22519948379;5994000640
1683894760.40778;/sys/fs/cgroup/anon.slice/anon_service.service;6846;167542;0;663128
1683894760.40778;/sys/fs/cgroup/test.slice/test;12049790;19700164462;0;5983868192
1683894761.39870;#SYSTEM;14003791;19147470946;22571322227;5994250411
1683894761.39870;/sys/fs/cgroup/anon.slice/anon_service.service;6660;165928;0;649466
1683894761.39870;/sys/fs/cgroup/test.slice/test;13986035;19146818795;0;5991690487
1683894762.39079;#SYSTEM;13521711;19542299743;22591342009;5994898666
1683894762.39079;/sys/fs/cgroup/anon.slice/anon_service.service;6389;171787;0;622014
1683894762.39079;/sys/fs/cgroup/test.slice/test;13507553;19541964412;0;5993515314
1683894763.38216;#SYSTEM;12929325;20614484248;22608977363;5994621079
1683894763.38216;/sys/fs/cgroup/anon.slice/anon_service.service;6690;165492;0;617856
1683894763.38216;/sys/fs/cgroup/test.slice/test;12915932;20614445515;0;5992953205
1683894764.37416;#SYSTEM;12636717;13615820937;12194648700;5993131860
1683894764.37416;/sys/fs/cgroup/anon.slice/anon_service.service;6078;161084;0;602365
1683894764.37416;/sys/fs/cgroup/test.slice/test;12562653;13615451447;0;3256863015
1683894765.36647;#SYSTEM;52867283;23154937109;19181307306;5989985232
1683894765.36647;/sys/fs/cgroup/anon.slice/anon_service.service;6189;170817;0;671800
1683894765.36647;/sys/fs/cgroup/test.slice/test;52757281;23147492003;0;5155965516
1683894766.35703;#SYSTEM;11345387;24176353226;22643490759;5994199136
