TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701764621.525820;#SYSTEM;32475863;33453842;34030964;280910
1701764621.525820;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701764621.525820;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701764621.525820;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764622.653766;#SYSTEM;62562893;34767436;5992964130;282677
1701764622.653766;/sys/fs/cgroup/custom.slice/pg1;9123560;5542865;7733679;9299
1701764622.653766;/sys/fs/cgroup/custom.slice/pg2;9547112;6190823;8030641;33843
1701764622.653766;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764623.525749;#SYSTEM;6834166558;10772655673;3953129620;23801262
1701764623.525749;/sys/fs/cgroup/custom.slice/pg1;1444996953;2077956512;538401530;22891348
1701764623.525749;/sys/fs/cgroup/custom.slice/pg2;5286316001;8612645791;1492983503;324416
1701764623.525749;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764624.525724;#SYSTEM;6736198585;10692402480;3996493484;21194645
1701764624.525724;/sys/fs/cgroup/custom.slice/pg1;1264753705;1823292394;500289616;20084460
1701764624.525724;/sys/fs/cgroup/custom.slice/pg2;5372668126;8766510632;1496930060;301245
1701764624.525724;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764625.521739;#SYSTEM;6730021638;10684152902;3997756501;21146057
1701764625.521739;/sys/fs/cgroup/custom.slice/pg1;1289845073;1860012309;498374684;20487296
1701764625.521739;/sys/fs/cgroup/custom.slice/pg2;5375091107;8770716388;1497595002;299157
1701764625.521739;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764626.521719;#SYSTEM;6722475310;10669277310;3994680505;21114157
1701764626.521719;/sys/fs/cgroup/custom.slice/pg1;1266462360;1824442340;499361722;20100851
1701764626.521719;/sys/fs/cgroup/custom.slice/pg2;5383342976;8784138851;1499896245;300785
1701764626.521719;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764627.521712;#SYSTEM;6751622711;10716865797;3995119635;21654141
1701764627.521712;/sys/fs/cgroup/custom.slice/pg1;1300877701;1877011961;498975290;20689810
1701764627.521712;/sys/fs/cgroup/custom.slice/pg2;5383421433;8784436184;1499926537;301726
1701764627.521712;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764628.521742;#SYSTEM;6762837269;10726251276;3994603922;21747116
1701764628.521742;/sys/fs/cgroup/custom.slice/pg1;1325233175;1909229648;499330701;21026940
1701764628.521742;/sys/fs/cgroup/custom.slice/pg2;5383236017;8783478406;1499882150;303818
1701764628.521742;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764629.521740;#SYSTEM;6734236278;10689171266;3994852987;21342471
1701764629.521740;/sys/fs/cgroup/custom.slice/pg1;1269632716;1830756549;499292486;20170846
1701764629.521740;/sys/fs/cgroup/custom.slice/pg2;5383344944;8784179875;1499908478;304800
1701764629.521740;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764630.517745;#SYSTEM;6703010410;10644443473;3995685069;20674979
1701764630.517745;/sys/fs/cgroup/custom.slice/pg1;1270604676;1831364532;500894869;20176814
1701764630.517745;/sys/fs/cgroup/custom.slice/pg2;5374530520;8769698214;1497442473;301625
1701764630.517745;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764631.517742;#SYSTEM;6779771330;10756975363;3997714616;21900855
1701764631.517742;/sys/fs/cgroup/custom.slice/pg1;1310625349;1889106111;499016866;20804495
1701764631.517742;/sys/fs/cgroup/custom.slice/pg2;5373195958;8767705225;1497068557;300348
1701764631.517742;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764632.517743;#SYSTEM;6704330111;10648382381;3998619901;20701901
1701764632.517743;/sys/fs/cgroup/custom.slice/pg1;1244486177;1794277783;498313202;19764270
1701764632.517743;/sys/fs/cgroup/custom.slice/pg2;5373249983;8767462585;1497093091;301244
1701764632.517743;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764633.517743;#SYSTEM;6733716885;10687912832;3998677465;21156260
1701764633.517743;/sys/fs/cgroup/custom.slice/pg1;1266782023;1824110868;498060915;20102767
1701764633.517743;/sys/fs/cgroup/custom.slice/pg2;5372810374;8766945613;1496963259;301077
1701764633.517743;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764634.513677;#SYSTEM;6717232393;10664484827;3993454021;21001046
1701764634.513677;/sys/fs/cgroup/custom.slice/pg1;1266443180;1824901493;501628689;20104082
1701764634.513677;/sys/fs/cgroup/custom.slice/pg2;5379820417;8777559715;1498907301;298522
1701764634.513677;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764635.513677;#SYSTEM;6726527482;10678048263;3997555424;21222221
1701764635.513677;/sys/fs/cgroup/custom.slice/pg1;1270002346;1831593537;496355120;20169027
1701764635.513677;/sys/fs/cgroup/custom.slice/pg2;5383369578;8784247113;1499908157;304315
1701764635.513677;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764636.513719;#SYSTEM;6742205000;10698207566;3993461854;21438442
1701764636.513719;/sys/fs/cgroup/custom.slice/pg1;1292675972;1862302037;500727594;20509399
1701764636.513719;/sys/fs/cgroup/custom.slice/pg2;5383249697;8783598446;1499885606;307040
1701764636.513719;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764637.513718;#SYSTEM;6707529939;10650457033;3995663688;20927961
1701764637.513718;/sys/fs/cgroup/custom.slice/pg1;1267949930;1828064065;498244691;20147478
1701764637.513718;/sys/fs/cgroup/custom.slice/pg2;5383387436;8783838323;1499913678;314897
1701764637.513718;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764638.509677;#SYSTEM;6720505254;10667440255;3997211156;21041453
1701764638.509677;/sys/fs/cgroup/custom.slice/pg1;1259721986;1815253139;497930093;19994613
1701764638.509677;/sys/fs/cgroup/custom.slice/pg2;5380096040;8778413256;1498992883;310691
1701764638.509677;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764639.509677;#SYSTEM;6791689406;10773268886;3997267968;22103473
