TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699920750.481768;#SYSTEM;15613946;14072640;1945587;32666
1699920750.481768;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699920750.481768;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699920750.481768;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699920751.603663;#SYSTEM;88610864;53470877;10340386;277704
1699920751.603663;/sys/fs/cgroup/custom.slice/pg1;10528625;7174984;1367140;24134
1699920751.603663;/sys/fs/cgroup/custom.slice/pg2;27921211;18268949;3453455;62822
1699920751.603663;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699920752.483103;#SYSTEM;14186979846;35420040260;5929982104;9706319
1699920752.483103;/sys/fs/cgroup/custom.slice/pg1;3538860620;6976152822;751684828;9138796
1699920752.483103;/sys/fs/cgroup/custom.slice/pg2;10602028168;28394433467;5168788746;369395
1699920752.483103;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699920753.482242;#SYSTEM;14401826350;36002401120;6027970162;9757483
1699920753.482242;/sys/fs/cgroup/custom.slice/pg1;3588382151;7080252571;762725342;9237305
1699920753.482242;/sys/fs/cgroup/custom.slice/pg2;10765327126;28862633317;5253843164;325973
1699920753.482242;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699920754.481505;#SYSTEM;14403201089;35989253697;6025631890;9760859
1699920754.481505;/sys/fs/cgroup/custom.slice/pg1;3588631834;7079497351;762644665;9261304
1699920754.481505;/sys/fs/cgroup/custom.slice/pg2;10766593129;28849736362;5251495949;312934
1699920754.481505;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699920755.480508;#SYSTEM;14400185052;35989167603;6025737097;9761982
1699920755.480508;/sys/fs/cgroup/custom.slice/pg1;3587873365;7077848022;762468606;9260398
1699920755.480508;/sys/fs/cgroup/custom.slice/pg2;10763959845;28851352930;5251789484;316576
1699920755.480508;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699920756.479719;#SYSTEM;14401891326;35988015740;6025457913;9759409
1699920756.479719;/sys/fs/cgroup/custom.slice/pg1;3588383862;7079000769;762592947;9260334
1699920756.479719;/sys/fs/cgroup/custom.slice/pg2;10765813515;28849181745;5251395263;319903
1699920756.479719;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699920757.478845;#SYSTEM;14402507346;36002983636;6028180608;9803442
1699920757.478845;/sys/fs/cgroup/custom.slice/pg1;3588433489;7079063787;762609867;9261402
1699920757.478845;/sys/fs/cgroup/custom.slice/pg2;10765317425;28863007451;5253910458;357492
1699920757.478845;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699920758.477991;#SYSTEM;14401681175;35984516371;6024808616;9787269
1699920758.477991;/sys/fs/cgroup/custom.slice/pg1;3588258259;7079109699;762599069;9254989
1699920758.477991;/sys/fs/cgroup/custom.slice/pg2;10765383180;28845112373;5250653761;348022
1699920758.477991;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699920759.477153;#SYSTEM;14401397609;36002506157;6028055723;9745713
1699920759.477153;/sys/fs/cgroup/custom.slice/pg1;3588449658;7079446153;762646942;9254879
1699920759.477153;/sys/fs/cgroup/custom.slice/pg2;10765632614;28863275406;5253960068;312272
