TIMESTAMP;CPU;RAM;GPU
1700520650.195537;3.77795;0;0
1700520651.195241;35.2891;0;0
1700520652.191230;274.756;0;0
1700520653.190157;523.461;0;0
1700520654.189094;772.185;0;0
1700520655.188212;1014.88;0;0
1700520656.187282;1257.55;0;0
1700520657.186413;1500.44;0;0
1700520658.185315;1743.18;0;0
1700520659.184484;1985.99;0;0
1700520660.183553;2228.94;0;0
1700520661.182593;2471.64;0;0
1700520662.181612;2714.57;0;0
1700520663.180688;2957.35;0;0
1700520664.179810;3200.41;0;0
1700520665.178880;3443.31;0;0
1700520666.177918;3686.22;0;0
1700520667.180942;3895.58;0;0
1700520668.179734;3968.31;0;0
1700520669.179853;3998.66;0;0
1700520670.179014;4028.1;0;0
1700520671.178203;4057.94;0;0
