TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699904950.483761;0.59375;0;0;1200090;1200335;1765583;1200203;1918133;1200090
1699904951.412365;14.597;0;0;1268493;1253432;1268052;1275323;1203951;1200004
1699904952.404285;68.0219;0;0;3575449;3572719;3575509;1857768;1213510;3554619
1699904953.403460;123.642;0;0;3600000;3599999;3600000;1434367;1200131;3599999
1699904954.402599;179.373;0;0;3600000;3600000;3600000;1403271;1200139;3599999
1699904955.401773;235.113;0;0;3600000;3599999;3599999;1454399;1200119;3599999
1699904956.400920;290.797;0;0;3599999;3600000;3600000;1491243;1228227;3600000
1699904957.400037;346.589;0;0;3600000;3600000;3600000;1496575;1200104;3600000
1699904958.399224;402.301;0;0;3600000;3600000;3600000;1518197;1200123;3600000
1699904959.398373;458.063;0;0;3599999;3599999;3600000;1475048;1200131;3599999
1699904960.397520;513.931;0;0;3600000;3599999;3600000;1528130;1200118;3600000
1699904961.396641;569.745;0;0;3599999;3600000;3600000;1518874;1200104;3600000
1699904962.395847;625.509;0;0;3599999;3600000;3599999;1405712;1200143;3599999
1699904963.394981;681.38;0;0;3600000;3599999;3600000;1444225;1200121;3600000
1699904964.394132;737.256;0;0;3600000;3599999;3600000;1486680;1200147;3599999
1699904965.393700;793.246;0;0;3599999;3600000;3599999;1490713;1200127;3600000
1699904966.393277;849.159;0;0;3600000;3600000;3600000;1517541;1200101;3600000
1699904967.392380;905.152;0;0;3599999;3600000;3599999;1403397;1200139;3599999
1699904968.391589;961.113;0;0;3600000;3599999;3600000;1438030;1200138;3600000
1699904969.390728;1017.03;0;0;3599999;3600000;3600000;1475072;1200109;3600000
1699904970.389886;1073.03;0;0;3600000;3600000;3600000;1501664;1200116;3600000
1699904971.388991;1128.99;0;0;3599999;3600000;3600000;1517249;1200116;3599999
1699904972.388111;1184.99;0;0;3599999;3600000;3600000;1406684;1200178;3600000
1699904973.387299;1240.99;0;0;3600000;3600000;3600000;1443960;1200128;3600000
1699904974.386448;1296.97;0;0;3599999;3599999;3599999;1488201;1200128;3600000
1699904975.385599;1352.93;0;0;3600000;3600000;3599999;1497979;1200113;3599999
1699904976.384724;1409;0;0;3600000;3600000;3600000;1495359;1200133;3600000
1699904977.383881;1465.01;0;0;3600000;3599999;3599999;1389036;1200121;3599999
1699904978.383054;1520.99;0;0;3599999;3599999;3600000;1437053;1200147;3599999
1699904979.382214;1577.03;0;0;3600000;3600000;3599999;1475461;1200122;3600000
1699904980.381357;1633.15;0;0;3600000;3600000;3600000;1462915;1200136;3599999
1699904981.380488;1689.25;0;0;3599999;3599999;3600000;1495247;1200138;3600000
1699904982.379691;1745.39;0;0;3599999;3600000;3599999;1505674;1200125;3600000
1699904983.378820;1801.48;0;0;3600000;3599999;3600000;1475548;1200168;3599999
1699904984.377979;1857.61;0;0;3600000;3600000;3600000;1508309;1200171;3600000
1699904985.377138;1899.79;0;0;3476869;3600000;3588847;1521770;1200074;3600000
1699904986.511724;1937.17;0;0;1200300;1200663;1200286;1200110;1200406;1200506
1699904987.375724;1950.93;0;0;1200043;1200070;1200118;1503810;1200127;1200114
1699904988.375062;1964.66;0;0;1200042;1200106;1200125;1518801;1200143;1200108
1699904989.374048;1978.39;0;0;1200026;1200042;1200135;1555267;1200136;1200119
