TIMESTAMP;CPU;RAM;GPU
1700505217.293455;0.628723;0;0
1700505218.292820;14.9811;0;0
1700505219.291399;95.2999;0;0
1700505220.290371;178.076;0;0
1700505221.289443;260.908;0;0
1700505222.288492;343.94;0;0
1700505223.287553;426.952;0;0
1700505224.286622;510.045;0;0
1700505225.285677;593.009;0;0
1700505226.284728;676.054;0;0
1700505227.283780;759.073;0;0
1700505228.282858;842.091;0;0
1700505229.281926;925.464;0;0
1700505230.280958;1008.75;0;0
1700505231.280038;1092.12;0;0
1700505232.279090;1175.66;0;0
1700505233.278151;1259.08;0;0
1700505234.277215;1342.52;0;0
1700505235.276260;1425.99;0;0
1700505236.275339;1509.59;0;0
1700505237.274399;1593.12;0;0
1700505238.273451;1676.73;0;0
1700505239.272541;1759.56;0;0
1700505240.271761;1838.95;0;0
1700505241.271371;1885.89;0;0
1700505242.270492;1932.03;0;0
1700505243.269650;1978.13;0;0
1700505244.268783;2024.18;0;0
1700505245.267949;2070.12;0;0
1700505246.267084;2116.15;0;0
1700505247.266878;2144.2;0;0
1700505248.265990;2158.17;0;0
1700505249.265242;2172.26;0;0
1700505250.264248;2186.2;0;0
