TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1699998543.57797;#SYSTEM;54977843;46661034;8447582;339825;96346112;1171464192
1699998543.57797;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1699998544.65436;#SYSTEM;949728036;512969425;96445829;2704707;125829120;1250045952
1699998544.65436;/sys/fs/cgroup/custom.slice/pg1;558847885;245285996;42425520;719768;21286912;86597632
1699998545.55184;#SYSTEM;33321859583;58873730538;7324073740;58128474;164696064;1288847360
1699998545.55184;/sys/fs/cgroup/custom.slice/pg1;33005898379;58615936393;7270045662;56015501;65589248;117444608
1699998546.54147;#SYSTEM;33558927876;61876828599;7664170325;59841182;165048320;1288847360
1699998546.54147;/sys/fs/cgroup/custom.slice/pg1;33331726245;61644780376;7615549377;57815240;65589248;117444608
1699998547.53290;#SYSTEM;33561460841;61867246800;7662452296;59839139;165494784;1288851456
1699998547.53290;/sys/fs/cgroup/custom.slice/pg1;33335564961;61647302023;7616281767;57822165;65589248;117444608
1699998548.52349;#SYSTEM;33565928507;61872321467;7663847419;59860064;167665664;1288859648
1699998548.52349;/sys/fs/cgroup/custom.slice/pg1;33327375554;61628252845;7613443635;57795376;65589248;117444608
1699998549.51379;#SYSTEM;33557960999;61859843135;7662551115;59848026;168099840;1288871936
1699998549.51379;/sys/fs/cgroup/custom.slice/pg1;33336936520;61652192469;7616174083;57806716;65589248;117444608
1699998550.50475;#SYSTEM;33582506897;61912285687;7669064650;59922601;168390656;1288871936
1699998550.50475;/sys/fs/cgroup/custom.slice/pg1;33311751438;61602246744;7610374478;57783544;65589248;117444608
1699998551.49563;#SYSTEM;33576420857;61911294233;7668444459;59905641;168390656;1288871936
1699998551.49563;/sys/fs/cgroup/custom.slice/pg1;33319607189;61618183046;7612400310;57797571;65589248;117444608
1699998552.48639;#SYSTEM;33569733306;61898814408;7666304647;59672433;168394752;1288871936
1699998552.48639;/sys/fs/cgroup/custom.slice/pg1;33324874510;61622087416;7613021430;57793245;65589248;117444608
1699998553.47703;#SYSTEM;33460648645;61861159309;7643406037;58240644;168394752;1288876032
1699998553.47703;/sys/fs/cgroup/custom.slice/pg1;33436351737;61834805156;7638938635;57980748;65589248;117444608
1699998554.46770;#SYSTEM;33568327780;61886618964;7665332655;59877378;168394752;1288884224
1699998554.46770;/sys/fs/cgroup/custom.slice/pg1;33324925461;61636341714;7614355379;57794294;65589248;117444608
1699998555.45811;#SYSTEM;33569313432;61873085547;7663390875;59860611;168685568;1288896512
1699998555.45811;/sys/fs/cgroup/custom.slice/pg1;33324215088;61628164242;7613677313;57792879;65589248;117444608
1699998556.44874;#SYSTEM;33569895096;61873640333;7663716025;59863747;168685568;1288896512
1699998556.44874;/sys/fs/cgroup/custom.slice/pg1;33324556771;61626092309;7613191564;57786940;65589248;117444608
1699998557.43976;#SYSTEM;33568795195;61878540918;7664314914;59864155;168685568;1288896512
1699998557.43976;/sys/fs/cgroup/custom.slice/pg1;33326216071;61630100662;7613552074;57785051;65589248;117444608
1699998558.43117;#SYSTEM;33569583202;61887042470;7664945790;59865363;168685568;1288900608
1699998558.43117;/sys/fs/cgroup/custom.slice/pg1;33324844635;61626055315;7613252776;57786815;65589248;117444608
1699998559.42109;#SYSTEM;33574977221;61887587511;7665517170;59876080;168685568;1288900608
1699998559.42109;/sys/fs/cgroup/custom.slice/pg1;33319181167;61609974018;7611224124;57771245;65589248;117444608
1699998560.41188;#SYSTEM;33577505108;61898279274;7666507505;59882144;168685568;1288921088
1699998560.41188;/sys/fs/cgroup/custom.slice/pg1;33317466220;61610584247;7611391148;57771698;65589248;117444608
1699998561.40247;#SYSTEM;33578727842;61898245061;7666467533;59882188;168685568;1288921088
1699998561.40247;/sys/fs/cgroup/custom.slice/pg1;33314450567;61596608887;7609752384;57765446;65589248;117444608
1699998562.39288;#SYSTEM;33466702778;61852228828;7644279845;58176050;168685568;1288921088
1699998562.39288;/sys/fs/cgroup/custom.slice/pg1;33426388943;61810906652;7635996278;57958942;65589248;117444608
