TIMESTAMP;CPU;RAM;GPU
1699998543.57797;2.77612;0;0
1699998544.65436;37.0566;0;0
1699998545.55184;249.389;0;0
1699998546.54147;466.227;0;0
1699998547.53290;683.748;0;0
1699998548.52349;902.116;0;0
1699998549.51379;1120.33;0;0
1699998550.50475;1338.66;0;0
1699998551.49563;1557.26;0;0
1699998552.48639;1775.92;0;0
1699998553.47703;1994.54;0;0
1699998554.46770;2213.08;0;0
1699998555.45811;2431.75;0;0
1699998556.44874;2650.47;0;0
1699998557.43976;2869.11;0;0
1699998558.43117;3087.77;0;0
1699998559.42109;3306.54;0;0
1699998560.41188;3525.1;0;0
1699998561.40247;3743.64;0;0
1699998562.39288;3962.48;0;0
1699998563.38343;4181.2;0;0
1699998564.37450;4399.87;0;0
1699998565.36474;4618.67;0;0
1699998566.35492;4837.47;0;0
1699998567.34643;5056.3;0;0
1699998568.33708;5274.96;0;0
1699998569.32784;5493.84;0;0
1699998570.31879;5712.75;0;0
1699998571.30892;5931.52;0;0
1699998572.29996;6150.49;0;0
1699998573.29016;6369.45;0;0
1699998574.28101;6588.22;0;0
1699998575.27176;6807.22;0;0
1699998576.26251;7026.25;0;0
1699998577.25325;7245.07;0;0
1699998578.24396;7464.12;0;0
1699998579.23508;7683.17;0;0
1699998580.22494;7902.18;0;0
1699998581.21539;8121.16;0;0
1699998582.20640;8340.16;0;0
1699998583.19631;8559.27;0;0
1699998584.18785;8778.27;0;0
1699998585.17810;8997.36;0;0
1699998586.16915;9216.39;0;0
1699998587.15976;9435.48;0;0
1699998588.15145;9654.51;0;0
1699998589.14114;9873.54;0;0
1699998590.13201;10092.6;0;0
1699998591.12221;10311.7;0;0
1699998592.11315;10530.8;0;0
1699998593.10373;10749.9;0;0
1699998594.9447;10969;0;0
1699998595.8501;11188;0;0
1699998596.7706;11407.2;0;0
1699998597.6653;11626.3;0;0
1699998598.5750;11845.5;0;0
1699998599.4761;12064.9;0;0
1699998600.3868;12284.8;0;0
1699998601.2861;12503.7;0;0
1699998602.2245;12718.8;0;0
1699998603.1753;12926.5;0;0
1699998604.1114;13120.1;0;0
1699998605.449;13300.8;0;0
1699998606.219;13460;0;0
1699998606.999426;13594.4;0;0
1699998607.998983;13715.2;0;0
1699998608.997999;13827.4;0;0
1699998609.997408;13875.7;0;0
1699998610.996550;13905.8;0;0
1699998611.995697;13934.7;0;0
1699998612.994625;13964.3;0;0
