RAPL;ALL;PG1;PG2
0.0;0;0;0
14.42230224609375;0;0;0
14.0457763671875;0;0;0
14.01422119140625;0;0;0
14.3563232421875;0;0;0
70.2940673828125;0;0;0
71.99072265625;0;0;0
72.11602783203125;0;0;0
72.19525146484375;0;0;0
72.37701416015625;0;0;0
72.15625;0;0;0
72.2567138671875;0;0;0
72.22076416015625;0;0;0
72.2288818359375;0;0;0
72.41107177734375;0;0;0
72.629150390625;0;0;0
72.77740478515625;72.3563151210091;36.179262482357046;36.13928130123831
72.9185791015625;72.32928022304709;36.16492574266648;36.12640355406331
72.9222412109375;72.35609287456371;36.174834993199376;36.10694974387583
73.00958251953125;72.35642335827953;36.17526676023655;36.143316033454994
73.07513427734375;72.3528366841686;36.172416995476254;36.14339479780546
73.23529052734375;72.34937274193632;36.17412201170052;36.138079860722186
73.26141357421875;72.35352597163194;36.173272327514084;36.14283295578806
73.39990234375;72.35102975427549;36.17297683251409;36.140688417616715
73.45159912109375;72.35118029942994;36.17224447966837;36.142164259325796
73.513916015625;72.30153961882866;36.16742583717249;36.09648340602006
73.5443115234375;72.31821937035765;36.17079693483741;36.10933506198941
73.513671875;72.33903251922743;36.172138705056796;36.12946108658379
73.546630859375;72.35278086995146;36.17607090960382;36.10142060433385
73.55419921875;72.35417302419312;36.17947009596309;36.1369396169323
73.55633544921875;72.15885602943514;36.17536534793595;35.945572863790055
73.56353759765625;72.34875518837042;36.17825855642896;36.1327002121655
73.475830078125;72.35288946689307;36.177518841616724;36.13903198446226
73.56182861328125;72.32372941980275;36.16351301120023;36.122040744991985
73.5858154296875;72.3493348743938;36.178253324523745;36.133480269592674
73.57794189453125;72.35196104674466;36.178527278309986;36.13595338444605
73.57672119140625;72.35129867619295;36.17702364591619;36.13736852731339
73.5833740234375;72.3527555715406;36.17885327060426;36.135940839819526
73.58355712890625;72.35667763090476;36.1790220675313;36.102066221862486
50.329345703125;0;0;0
14.07232666015625;0;0;0
13.98358154296875;0;0;0
13.9949951171875;0;0;0
14.04931640625;0;0;0
