TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699880284.86984;0.0570068;0;0;1692077;1062851;1056863;1116491;3292235;2994001;4019197;3189937
1699880285.162897;2.89087;0;0;2429642;2800000;968591;964595;3292235;2994001;4019197;3189937
1699880286.98897;10.7388;0;0;2799999;2800000;852987;1020524;3292235;2994001;4019197;3189937
1699880287.82906;18.4646;0;0;2800000;2800000;725401;2196361;3292235;2994001;4019197;3189937
1699880288.82901;26.3339;0;0;2800000;2800000;673185;2526374;3292235;2994001;4019197;3189937
1699880289.78902;34.2009;0;0;2800000;2800000;654371;2537172;3292235;2994001;4019197;3189937
1699880290.78895;42.1042;0;0;2800000;2800000;732778;2531785;3292235;2994001;4019197;3189937
1699880291.78945;50.0532;0;0;2800000;2800000;770367;2497350;3292235;2994001;4019197;3189937
1699880292.78785;58.0087;0;0;2799999;2800000;697211;2363626;3292235;2994001;4019197;3189937
1699880293.74894;66.004;0;0;2800000;2800000;1092337;2539585;3292235;2994001;4019197;3189937
1699880294.74942;73.9952;0;0;2800000;2800000;675979;2586857;3292235;2994001;4019197;3189937
1699880295.74891;81.981;0;0;2800000;2800000;650437;2549522;3292235;2994001;4019197;3189937
1699880296.74899;89.9733;0;0;2800000;2800000;667187;2528137;3292235;2994001;4019197;3189937
1699880297.74906;97.959;0;0;2800000;2800000;660640;2460096;3292235;2994001;4019197;3189937
1699880298.70891;105.947;0;0;2799999;2800000;732622;2477001;3292235;2994001;4019197;3189937
1699880299.70884;113.941;0;0;2800000;2800000;727634;2552651;3292235;2994001;4019197;3189937
1699880300.70886;121.939;0;0;2799999;2800000;784914;2517479;3292235;2994001;4019197;3189937
1699880301.70894;129.946;0;0;2800000;2799999;733507;2517901;3292235;2994001;4019197;3189937
1699880302.70907;137.948;0;0;2800000;2800000;687862;2477197;3292235;2994001;4019197;3189937
1699880303.66892;145.96;0;0;2800000;2800000;690165;2580042;3292235;2994001;4019197;3189937
1699880304.66896;153.979;0;0;2800000;2800000;680099;2614908;3292235;2994001;4019197;3189937
1699880305.66898;161.986;0;0;2799999;2799999;696066;2555123;3292235;2994001;4019197;3189937
1699880306.66889;169.999;0;0;2800000;2800000;689003;2519015;3292235;2994001;4019197;3189937
1699880307.62900;178.023;0;0;2800000;2800000;657723;2550754;3292235;2994001;4019197;3189937
1699880308.62894;186.04;0;0;2800000;2800000;726898;2564743;3292235;2994001;4019197;3189937
1699880309.62897;194.068;0;0;2800000;2800000;708811;2574499;3292235;2994001;4019197;3189937
1699880310.62901;202.089;0;0;2799999;2799999;759235;2598057;3292235;2994001;4019197;3189937
1699880311.62907;210.116;0;0;2800000;2800000;660389;2567234;3292235;2994001;4019197;3189937
1699880312.58894;218.148;0;0;2800000;2800000;701899;2589120;3292235;2994001;4019197;3189937
1699880313.58905;226.173;0;0;2800000;2799999;716784;2532940;3292235;2994001;4019197;3189937
1699880314.58891;234.198;0;0;2799999;2800000;672671;2577459;3292235;2994001;4019197;3189937
1699880315.58894;242.212;0;0;2800000;2800000;701308;2572365;3292235;2994001;4019197;3189937
1699880316.58893;250.196;0;0;2800000;2799999;730389;2568157;3292235;2994001;4019197;3189937
1699880317.54892;258.191;0;0;2800000;2800000;717842;2502626;3292235;2994001;4019197;3189937
1699880318.54895;266.187;0;0;2799999;2800000;733376;2558619;3292235;2994001;4019197;3189937
1699880319.54891;274.182;0;0;2800000;2800000;727210;2596691;3292235;2994001;4019197;3189937
1699880320.54893;282.197;0;0;2800000;2800000;793100;2371922;3292235;2994001;4019197;3189937
1699880321.50893;290.2;0;0;2800000;2800000;735891;2077050;3292235;2994001;4019197;3189937
1699880322.50894;298.21;0;0;2800000;2799999;763254;2252946;3292235;2994001;4019197;3189937
1699880323.50893;306.23;0;0;2800000;2800000;727814;2602439;3292235;2994001;4019197;3189937
1699880324.50999;314.25;0;0;2800000;2800000;714981;2608406;3292235;2994001;4019197;3189937
1699880325.50903;322.257;0;0;2800000;2800000;650428;2528994;3292235;2994001;4019197;3189937
1699880326.134993;329.8;0;0;719272;398367;579868;719352;3292235;2994001;4019197;3189937
1699880327.46975;332.637;0;0;933488;741630;843038;1715011;3292235;2994001;4019197;3189937
1699880328.46996;335.485;0;0;912853;729673;887161;1740921;3292235;2994001;4019197;3189937
1699880329.46970;338.342;0;0;923736;748382;814188;1773093;3292235;2994001;4019197;3189937
