TIMESTAMP;CPU;RAM;GPU
1699987281.26589;2.95001;0;0
1699987282.26625;35.0527;0;0
1699987283.21959;280.262;0;0
1699987284.21035;533.581;0;0
1699987285.19988;787.631;0;0
1699987286.19077;1040.76;0;0
1699987287.18178;1289.98;0;0
1699987288.17264;1539.02;0;0
1699987289.16100;1788.03;0;0
1699987290.15282;2037.16;0;0
1699987291.14464;2286.28;0;0
1699987292.13497;2535.19;0;0
1699987293.12576;2784.23;0;0
1699987294.11603;3033.5;0;0
1699987295.10753;3282.44;0;0
1699987296.9700;3531.44;0;0
1699987297.8761;3780.52;0;0
1699987298.7861;4029.65;0;0
1699987299.6871;4278.56;0;0
1699987300.5984;4527.7;0;0
1699987301.5073;4776.8;0;0
1699987302.4109;5025.79;0;0
1699987303.3316;5274.8;0;0
1699987304.2240;5523.97;0;0
1699987305.1289;5773.08;0;0
1699987306.383;6021.96;0;0
1699987306.999402;6271.06;0;0
1699987307.998523;6520.16;0;0
1699987308.997541;6769.08;0;0
1699987309.996665;7018.19;0;0
1699987310.998798;7234.76;0;0
1699987311.998035;7414.42;0;0
1699987312.997451;7588.86;0;0
1699987313.996642;7763.04;0;0
1699987314.995732;7937.22;0;0
1699987315.994858;8111.45;0;0
1699987316.993886;8285.62;0;0
1699987317.992905;8459.65;0;0
1699987318.991958;8633.46;0;0
1699987319.991141;8807.67;0;0
1699987320.990455;8981.77;0;0
1699987321.990296;9146.05;0;0
1699987322.990086;9196.08;0;0
1699987323.989191;9226.36;0;0
1699987324.988420;9256.39;0;0
1699987325.987622;9287.16;0;0
