TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699914396.355735;#SYSTEM;12388558;13828545;1885298;31333
1699914396.355735;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699914396.355735;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699914396.355735;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914397.284109;#SYSTEM;266950582;589916115;129823193;1544625
1699914397.284109;/sys/fs/cgroup/custom.slice/pg1;61410790;93602285;11228086;1236058
1699914397.284109;/sys/fs/cgroup/custom.slice/pg2;135834506;429199149;105780338;73229
1699914397.284109;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914398.276977;#SYSTEM;10701337630;33442694470;7464215745;90006997
1699914398.276977;/sys/fs/cgroup/custom.slice/pg1;3560557751;6267591435;704602285;89035640
1699914398.276977;/sys/fs/cgroup/custom.slice/pg2;7125615247;27170702574;6758722479;879436
1699914398.276977;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914399.276132;#SYSTEM;10813980260;33695688426;7517043504;90821097
1699914399.276132;/sys/fs/cgroup/custom.slice/pg1;3588452247;6318638907;710339821;89739834
1699914399.276132;/sys/fs/cgroup/custom.slice/pg2;7176915149;27318807778;6795563392;884099
1699914399.276132;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914400.275319;#SYSTEM;10815780614;33748442210;7530153230;90852189
1699914400.275319;/sys/fs/cgroup/custom.slice/pg1;3588533162;6318653941;710343152;89734521
1699914400.275319;/sys/fs/cgroup/custom.slice/pg2;7177006143;27370638710;6808456395;885161
1699914400.275319;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914401.274461;#SYSTEM;10814416359;33752630003;7531140855;90817874
1699914401.274461;/sys/fs/cgroup/custom.slice/pg1;3588212589;6318164078;710287283;89735071
1699914401.274461;/sys/fs/cgroup/custom.slice/pg2;7176836903;27374475443;6809411394;884995
1699914401.274461;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914402.273596;#SYSTEM;10815168794;33727283866;7524824640;90819454
1699914402.273596;/sys/fs/cgroup/custom.slice/pg1;3588388864;6318667821;710344113;89728801
1699914402.273596;/sys/fs/cgroup/custom.slice/pg2;7176810315;27348692555;6802998459;884449
1699914402.273596;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914403.272723;#SYSTEM;10963686234;34051774364;7594159375;91948070
1699914403.272723;/sys/fs/cgroup/custom.slice/pg1;3588106512;6317453043;710205709;89736462
1699914403.272723;/sys/fs/cgroup/custom.slice/pg2;7176579020;27376550188;6809927418;885537
1699914403.272723;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914404.271915;#SYSTEM;10815054522;33741080664;7528194754;90816373
1699914404.271915;/sys/fs/cgroup/custom.slice/pg1;3588552970;6319074688;710388805;89733720
1699914404.271915;/sys/fs/cgroup/custom.slice/pg2;7177143791;27362037940;6806318013;884995
1699914404.271915;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914405.271066;#SYSTEM;10814675145;33747984789;7530017613;90815409
1699914405.271066;/sys/fs/cgroup/custom.slice/pg1;3588184551;6318309705;710303226;89730950
1699914405.271066;/sys/fs/cgroup/custom.slice/pg2;7177004470;27370011572;6808300528;885500
1699914405.271066;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914406.270204;#SYSTEM;10814635693;33731113408;7525893973;90808127
1699914406.270204;/sys/fs/cgroup/custom.slice/pg1;3588417726;6317722043;710236818;89722874
1699914406.270204;/sys/fs/cgroup/custom.slice/pg2;7176849168;27353353122;6804157363;884540
1699914406.270204;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914407.269366;#SYSTEM;10814403698;33738502592;7527645799;90815837
1699914407.269366;/sys/fs/cgroup/custom.slice/pg1;3588338803;6318405863;710312998;89738294
1699914407.269366;/sys/fs/cgroup/custom.slice/pg2;7177039027;27360261121;6805875154;884639
1699914407.269366;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914408.268469;#SYSTEM;10813375436;33725033513;7524334516;90797050
1699914408.268469;/sys/fs/cgroup/custom.slice/pg1;3588251704;6318294771;710301094;89727386
1699914408.268469;/sys/fs/cgroup/custom.slice/pg2;7176495999;27347400507;6802676103;884393
1699914408.268469;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914409.267691;#SYSTEM;10817508324;33688255560;7515031598;90821017
1699914409.267691;/sys/fs/cgroup/custom.slice/pg1;3588565622;6318789209;710355013;89732318
1699914409.267691;/sys/fs/cgroup/custom.slice/pg2;7177465784;27307124764;6792658722;883485
1699914409.267691;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699914410.266782;#SYSTEM;10814451340;33711902878;7521048964;90821824
1699914410.266782;/sys/fs/cgroup/custom.slice/pg1;3588288425;6318281095;710300772;89732101
