FULL;PG1;PG2
14.070697;0;0
61.82246;0.44798699999999997;0
64.247;63.78256;0
64.281668;63.971128;0
64.290716;63.358964;0
64.278228;63.967704;0
64.23497;63.924652;0
64.28736;63.976792;0
64.26921;63.958728;0
64.316336;63.545152;0
64.30357;63.83872;0
64.3258;63.860792;0
64.27724;63.96672;0
64.315852;63.691424;0
64.250316;64.096236;0
64.326996;63.548216;0
64.24844;64.248436;0
64.334496;63.8649;0
64.285624;63.514812;0
64.26261;64.418964;0
64.322084;63.237132;0
62.481732;16.576786;0
18.371824;0;0
13.852766;0;0
13.872101;0;0
13.856583;0;0
