TIMESTAMP;CPU;RAM;GPU
1700076059.669046;2.47791;0;0
1700076060.668996;34.3889;0;0
1700076061.665716;226.702;0;0
1700076062.664737;424.009;0;0
1700076063.663637;621.892;0;0
1700076064.662820;820.369;0;0
1700076065.661947;1018.99;0;0
1700076066.661449;1217.29;0;0
1700076067.660527;1415.47;0;0
1700076068.659525;1613.08;0;0
1700076069.658114;1810.53;0;0
1700076070.657712;2008.02;0;0
1700076071.656724;2205.62;0;0
1700076072.655761;2403.25;0;0
1700076073.654868;2600.99;0;0
1700076074.654098;2798.66;0;0
1700076075.652968;2996.35;0;0
1700076076.651997;3194.13;0;0
1700076077.651120;3391.89;0;0
1700076078.650199;3589.72;0;0
1700076079.648736;3787.59;0;0
1700076080.647762;3985.05;0;0
1700076081.647349;4183.08;0;0
1700076082.646448;4381.03;0;0
1700076083.645459;4578.9;0;0
1700076084.644544;4776.89;0;0
1700076085.643533;4974.92;0;0
1700076086.642673;5173;0;0
1700076087.641715;5371.16;0;0
1700076088.640811;5569.54;0;0
1700076089.639804;5768.13;0;0
1700076090.638380;5966.33;0;0
1700076091.638127;6165.07;0;0
1700076092.637061;6364.16;0;0
1700076093.636054;6563.17;0;0
1700076094.635220;6762.32;0;0
1700076095.634258;6962.04;0;0
1700076096.633306;7161.96;0;0
1700076097.632306;7361.6;0;0
1700076098.631397;7561.59;0;0
1700076099.630575;7761.72;0;0
1700076100.629028;7961.87;0;0
1700076101.628675;8161.97;0;0
1700076102.627650;8362.25;0;0
1700076103.626767;8562.62;0;0
1700076104.625789;8762.94;0;0
1700076105.624890;8963.3;0;0
1700076106.623907;9163.66;0;0
1700076107.623032;9364.19;0;0
1700076108.622152;9564.59;0;0
1700076109.621122;9765.12;0;0
1700076110.620063;9965.55;0;0
1700076111.618734;10165.8;0;0
1700076112.618371;10366.3;0;0
1700076113.619413;10528.2;0;0
1700076114.618454;10585.4;0;0
1700076115.617607;10618.9;0;0
1700076116.617077;10653.1;0;0
1700076117.615904;10684.4;0;0
