TIMESTAMP;CPU;RAM;GPU
1700595695.759686;3.86481;0;0
1700595696.758868;34.5458;0;0
1700595697.755139;283.879;0;0
1700595698.753798;542.654;0;0
1700595699.752852;801.558;0;0
1700595700.751986;1052.35;0;0
1700595701.751018;1301.28;0;0
1700595702.750166;1550.36;0;0
1700595703.749103;1799.52;0;0
1700595704.748202;2048.52;0;0
1700595705.747314;2297.44;0;0
1700595706.746311;2546.61;0;0
1700595707.745464;2795.57;0;0
1700595708.744457;3044.56;0;0
1700595709.743502;3293.68;0;0
1700595710.742570;3542.68;0;0
1700595711.741693;3791.73;0;0
1700595712.740763;4040.88;0;0
1700595713.739708;4289.82;0;0
1700595714.738845;4538.94;0;0
1700595715.737915;4787.98;0;0
1700595716.737009;5037.11;0;0
1700595717.736005;5285.99;0;0
1700595718.735112;5535.11;0;0
1700595719.734130;5784.11;0;0
1700595720.733375;6033.24;0;0
1700595721.732306;6282.23;0;0
1700595722.731393;6531.23;0;0
1700595723.730412;6780.38;0;0
1700595724.729570;7029.39;0;0
1700595725.728580;7278.38;0;0
1700595726.729780;7525.46;0;0
1700595727.730004;7732.13;0;0
1700595728.728106;7935.97;0;0
1700595729.727669;8122.66;0;0
1700595730.727227;8302.47;0;0
1700595731.727472;8470.08;0;0
1700595732.725792;8619.43;0;0
1700595733.726088;8748.2;0;0
1700595734.725789;8823.3;0;0
1700595735.725003;8854.16;0;0
1700595736.724307;8884.48;0;0
1700595737.723429;8914.54;0;0
