TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699921845.731741;0.587708;0;0;1566776;1200037;1200029;1200024;1868557;1761934
1699921846.871588;14.6533;0;0;1837404;3389694;3600000;3600000;3600000;1200266
1699921847.731202;77.3085;0;0;3594802;3600000;3600000;3599999;3599999;1200257
1699921848.730227;142.491;0;0;3599999;3600000;3599999;3600000;3600000;1430757
1699921849.729285;207.74;0;0;3599999;3599999;3600000;3600000;3600000;1465730
1699921850.728312;273.102;0;0;3600000;3600000;3599999;3600000;3599999;1510550
1699921851.727404;338.462;0;0;3600000;3599999;3600000;3600000;3600000;1521052
1699921852.726461;403.932;0;0;3600000;3600000;3600000;3599999;3600000;1487587
1699921853.725528;469.465;0;0;3599999;3599999;3599999;3600000;3599999;1521795
1699921854.724551;534.997;0;0;3600000;3600000;3600000;3599999;3600000;1539403
1699921855.723660;600.516;0;0;3600000;3599999;3599999;3600000;3600000;1413111
1699921856.722707;666.074;0;0;3599999;3600000;3600000;3600000;3600000;1435178
1699921857.721775;731.667;0;0;3600000;3599999;3600000;3600000;3600000;1473542
1699921858.720797;797.319;0;0;3600000;3600000;3599999;3600000;3599999;1474385
1699921859.719864;862.916;0;0;3600000;3599999;3600000;3600000;3599999;1526646
1699921860.718960;928.549;0;0;3599999;3600000;3600000;3600000;3600000;1410278
1699921861.718021;994.197;0;0;3600000;3599999;3600000;3599999;3600000;1451046
1699921862.717084;1059.87;0;0;3600000;3600000;3599999;3599999;3600000;1496756
1699921863.716112;1125.48;0;0;3599999;3599999;3600000;3600000;3599999;1518849
1699921864.715203;1191.15;0;0;3599999;3600000;3599999;3600000;3600000;1522538
1699921865.714270;1256.81;0;0;3600000;3599999;3600000;3599999;3600000;1450551
1699921866.713325;1322.5;0;0;3600000;3600000;3600000;3600000;3600000;1476875
1699921867.712351;1388.18;0;0;3599999;3599999;3599999;3599999;3599999;1474377
1699921868.711445;1453.9;0;0;3600000;3600000;3600000;3600000;3600000;1504270
1699921869.710517;1519.61;0;0;3600000;3599999;3599999;3600000;3600000;1524087
1699921870.709571;1585.4;0;0;3600000;3600000;3600000;3600000;3599999;1534768
1699921871.708598;1651.06;0;0;3599999;3599999;3599999;3599999;3600000;1494304
1699921872.707691;1716.85;0;0;3599999;3600000;3600000;3599999;3600000;1510574
1699921873.706754;1782.58;0;0;3600000;3599999;3600000;3600000;3600000;1503541
1699921874.705816;1848.35;0;0;3600000;3600000;3599999;3599999;3600000;1493910
1699921875.704880;1914.09;0;0;3600000;3599999;3599999;3600000;3599999;1439590
1699921876.703902;1979.83;0;0;3599999;3600000;3600000;3600000;3600000;1493037
1699921877.703004;2045.58;0;0;3599999;3599999;3600000;3599999;3600000;1479192
1699921878.702063;2111.41;0;0;3600000;3600000;3600000;3600000;3600000;1515120
1699921879.701133;2177.18;0;0;3600000;3599999;3599999;3600000;3600000;1425659
1699921880.700568;2221.29;0;0;3457581;3600000;3567659;3599249;3489073;1410542
1699921881.835723;2247.95;0;0;1200158;1199944;1200426;1200430;1200376;1200198
1699921882.699239;2261.6;0;0;1200048;1200146;1200057;1200079;1200206;1484945
1699921883.698253;2275.39;0;0;1200033;1200068;1200093;1200127;1200167;1502133
1699921884.697315;2289.07;0;0;1200035;1200096;1200059;1200125;1200151;1470670
