TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699914821.362696;0.576294;0;0;1200018;1200008;1200034;1900980;1200044;1906576
1699914822.495694;14.7031;0;0;2530589;1200155;3600000;1200144;3600000;1262304
1699914823.361069;64.3424;0;0;3599999;1200253;3600000;1200089;3599999;1200096
1699914824.360173;116.079;0;0;3600000;1200285;3599999;1200175;3600000;1467655
1699914825.359382;167.848;0;0;3600000;1200245;3600000;1200140;3600000;1509539
1699914826.358522;219.663;0;0;3600000;1200292;3600000;1200190;3600000;1575787
1699914827.357672;271.481;0;0;3599999;1200251;3600000;1200141;3600000;1571629
1699914828.356792;323.376;0;0;3599999;1200268;3600000;1200178;3600000;1547511
1699914829.356003;375.319;0;0;3600000;1200184;3599999;1200059;3600000;1483930
1699914830.355134;427.111;0;0;3600000;1200293;3600000;1200153;3599999;1444111
1699914831.354279;478.904;0;0;3599999;1200278;3600000;1200165;3600000;1499183
1699914832.353439;530.723;0;0;3600000;1200255;3599999;1200131;3600000;1540872
1699914833.352549;582.514;0;0;3600000;1200274;3599999;1200144;3599999;1560294
1699914834.351759;634.299;0;0;3600000;1204073;3600000;1200150;3599999;1543590
1699914835.350895;686.149;0;0;3600000;1200275;3600000;1200158;3600000;1428922
1699914836.350036;737.958;0;0;3599999;1200299;3599999;1200161;3600000;1479049
1699914837.349211;789.762;0;0;3599999;1200266;3600000;1200140;3600000;1494586
1699914838.348306;841.6;0;0;3600000;1200286;3600000;1200157;3600000;1549610
1699914839.347504;893.402;0;0;3600000;1200251;3600000;1200123;3599999;1547118
1699914840.346656;945.194;0;0;3599999;1200280;3599999;1200142;3600000;1434817
1699914841.345804;997.034;0;0;3600000;1200269;3600000;1200160;3600000;1482009
1699914842.344921;1048.85;0;0;3600000;1200245;3600000;1200145;3600000;1531181
1699914843.344068;1100.68;0;0;3600000;1200268;3600000;1200196;3599999;1547996
1699914844.343261;1152.49;0;0;3600000;1208812;3600000;1200157;3600000;1570062
1699914845.342422;1204.35;0;0;3599999;1200261;3599999;1200087;3599999;1461291
1699914846.341562;1256.12;0;0;3600000;1200289;3600000;1200171;3600000;1463611
1699914847.340669;1307.99;0;0;3599999;1200271;3600000;1200190;3600000;1515441
1699914848.339879;1359.86;0;0;3600000;1200290;3599999;1200165;3599999;1587701
1699914849.339041;1411.68;0;0;3599999;1200256;3600000;1200114;3600000;1579465
1699914850.338175;1463.48;0;0;3600000;1200278;3600000;1200171;3599999;1580171
1699914851.337327;1515.35;0;0;3599999;1200280;3600000;1200136;3600000;1580837
1699914852.336448;1567.15;0;0;3600000;1200249;3600000;1200154;3600000;1534421
1699914853.335665;1618.96;0;0;3600000;1200277;3600000;1200155;3599999;1597579
1699914854.334774;1670.83;0;0;3600000;1200281;3599999;1200141;3599999;1593907
1699914855.334011;1716.97;0;0;3597660;1200187;3599974;1200137;3600000;1420834
1699914856.333177;1752.88;0;0;1200280;1200041;1536121;1200165;3600000;1474250
1699914857.332328;1788.8;0;0;1200249;1200034;1200128;1200134;3599999;1524822
1699914858.455720;1824.7;0;0;1200426;1200174;1200293;1200255;1200061;1200227
1699914859.330946;1838.72;0;0;1200098;1200061;1200172;1200151;1200201;1541926
1699914860.329966;1852.4;0;0;1200125;1200027;1200099;1200138;1200138;1531327
1699914861.329041;1865.93;0;0;1200028;1200023;1200010;1200100;1200162;1200010
1699914862.328298;1879.63;0;0;1200086;1200039;1200015;1200102;1200137;1685568
