FULL;PG1;PG2
14.316929;0;0
79.0941;0.256382;0.512764
82.74754;27.357898;54.715796
82.86444;27.531506;55.063012
82.835416;27.56676;55.13352
82.791336;27.597112;55.194224
82.86723;27.532434;55.064868
82.79053;27.50695;55.0139
82.80171;27.37581;54.75162
82.8839;27.537974;55.075948
82.802104;27.511233;55.022466
82.81459;27.55983;55.11966
82.88913;27.629708;55.259416
82.79744;27.509246;55.018492
82.8195;27.381692;54.763384
82.81411;27.515223;55.030446
82.88872;27.539572;55.079144
82.80601;27.647178;55.294356
82.8054;27.51189;55.02378
82.87194;27.578916;55.157832
82.799864;27.510489;55.020978
75.98225;0;57.622224
26.324392;0;0
14.22603;0;0
14.024155;0;0
14.108649;0;0
