FULL;PG1;PG2
39.931188;0;0
198.33795;18.455201999999996;0
200.4874;79.667201;0
201.36374;80.91765500000001;0
201.35165;78.54461699999999;0
201.4476;80.838529;0
201.65792;57.13264;0
201.59296;55.79803800000001;0
201.34446;56.44643300000001;0
201.59722;59.82447400000002;0
201.5703;55.11687699999999;0
201.6054;61.876086;0
201.59744;56.776877999999996;0
201.54646;57.28637199999999;0
201.48416;50.497980999999996;0
201.75206;50.90410800000001;0
201.55462;50.289874000000005;0
201.51288;47.006499000000005;0
201.59267;49.452579;0
201.66272;46.35080599999999;0
201.60011;46.63166599999999;0
201.65122;46.743333;0
201.60054;46.531882;0
201.62691;49.78581099999999;0
201.66467;50.43028;0
201.63739;48.955359;0
201.63498;43.138923999999996;0
201.5847;49.67642499999998;0
201.64397;49.451313999999996;0
201.63091;49.812691;0
201.52472;49.987567000000006;0
201.5093;47.28780599999999;0
201.49411;47.114968;0
201.4082;47.307240000000014;0
201.42096;49.241242;0
201.00118;45.536243000000006;0
200.83419;42.742633999999995;0
200.71461;46.764077;0
200.55354;41.166543000000004;0
200.37886;48.58008499999999;0
200.26989;46.54829899999999;0
200.21098;44.460169;0
200.18702;47.089635;0
200.1619;49.101598999999986;0
200.0329;45.09282200000001;0
200.10016;46.564891999999986;0
200.00533;49.007176;0
199.97355;51.12736800000002;0
200.0008;47.437872999999996;0
199.92131;51.225979000000024;0
199.95107;45.074378;0
199.844;41.972276;0
200.10766;43.988935;0
199.88619;48.866037000000006;0
