TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701764761.869830;#SYSTEM;30459099;27044674;32959425;217257
1701764761.869830;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701764761.869830;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701764761.869830;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764762.869778;#SYSTEM;27544109;12256129;5994384833;110955
1701764762.869778;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701764762.869778;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701764762.869778;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764764.1752;#SYSTEM;6742181556;11144336324;4082507568;11224574
1701764764.1752;/sys/fs/cgroup/custom.slice/pg1;1313594941;2405137355;503942789;9685594
1701764764.1752;/sys/fs/cgroup/custom.slice/pg2;5267965055;8579083038;1487609090;314850
1701764764.1752;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764764.865715;#SYSTEM;6647313779;11046898341;3934308705;10274546
1701764764.865715;/sys/fs/cgroup/custom.slice/pg1;1261080887;2320254843;502340460;9362673
1701764764.865715;/sys/fs/cgroup/custom.slice/pg2;5296992152;8642991023;1475863961;294134
1701764764.865715;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764765.865713;#SYSTEM;6679425058;11097409925;3995139977;10080056
1701764765.865713;/sys/fs/cgroup/custom.slice/pg1;1221457619;2248428406;499183353;9076203
1701764765.865713;/sys/fs/cgroup/custom.slice/pg2;5383324998;8782719586;1499911135;301468
1701764765.865713;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764766.865729;#SYSTEM;6769149835;11263798066;3995249520;10733369
1701764766.865729;/sys/fs/cgroup/custom.slice/pg1;1307523350;2407727584;499281398;9708509
1701764766.865729;/sys/fs/cgroup/custom.slice/pg2;5383271029;8783764750;1499892872;302886
1701764766.865729;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764767.861772;#SYSTEM;6678908325;11094675931;3993286545;10023868
1701764767.861772;/sys/fs/cgroup/custom.slice/pg1;1237830445;2278170983;503089852;9192771
1701764767.861772;/sys/fs/cgroup/custom.slice/pg2;5377413806;8773987186;1498253111;304342
1701764767.861772;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764768.861772;#SYSTEM;6760768272;11246214870;4001745668;10616835
1701764768.861772;/sys/fs/cgroup/custom.slice/pg1;1282695824;2362532519;495323181;9533069
1701764768.861772;/sys/fs/cgroup/custom.slice/pg2;5373777889;8767551629;1497246668;301109
1701764768.861772;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764769.861757;#SYSTEM;6708787372;11148854755;3993739066;10221887
1701764769.861757;/sys/fs/cgroup/custom.slice/pg1;1272667153;2342201461;503249077;9445095
1701764769.861757;/sys/fs/cgroup/custom.slice/pg2;5374881720;8769505165;1497554776;301224
1701764769.861757;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764770.861772;#SYSTEM;6725007608;11181120473;3997880569;10348815
1701764770.861772;/sys/fs/cgroup/custom.slice/pg1;1243018420;2288595810;499074314;9232752
1701764770.861772;/sys/fs/cgroup/custom.slice/pg2;5373038907;8766256974;1497046323;300827
1701764770.861772;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764771.861759;#SYSTEM;6778001060;11278582310;3997615522;10745355
1701764771.861759;/sys/fs/cgroup/custom.slice/pg1;1309775924;2411524427;499409371;9734136
1701764771.861759;/sys/fs/cgroup/custom.slice/pg2;5374800189;8769434634;1497535035;298411
1701764771.861759;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764772.857757;#SYSTEM;6682613220;11104271640;3991631778;10089039
1701764772.857757;/sys/fs/cgroup/custom.slice/pg1;1237553285;2277282902;502908716;9192521
1701764772.857757;/sys/fs/cgroup/custom.slice/pg2;5382433662;8781584956;1499667387;301371
1701764772.857757;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764773.857758;#SYSTEM;6687463761;11112829369;3999193372;10131160
1701764773.857758;/sys/fs/cgroup/custom.slice/pg1;1218513380;2243562136;495314563;9047077
1701764773.857758;/sys/fs/cgroup/custom.slice/pg2;5383436657;8783120753;1499940644;305018
1701764773.857758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764774.857772;#SYSTEM;6726989217;11185320805;3991565628;10417454
1701764774.857772;/sys/fs/cgroup/custom.slice/pg1;1275108843;2345988933;503002682;9475766
1701764774.857772;/sys/fs/cgroup/custom.slice/pg2;5383296583;8783764591;1499898524;299382
1701764774.857772;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764775.857759;#SYSTEM;6687250029;11112239728;3994992446;10135436
1701764775.857759;/sys/fs/cgroup/custom.slice/pg1;1229535465;2263536451;499210776;9132863
1701764775.857759;/sys/fs/cgroup/custom.slice/pg2;5383467016;8783456988;1499941186;302190
1701764775.857759;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764776.853771;#SYSTEM;6769030762;11264556726;3996106451;10716227
1701764776.853771;/sys/fs/cgroup/custom.slice/pg1;1319230518;2429159550;499312051;9798205
1701764776.853771;/sys/fs/cgroup/custom.slice/pg2;5381018082;8779322417;1499274185;305690
1701764776.853771;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764777.853758;#SYSTEM;6664703790;11068657875;3997886028;9879379
1701764777.853758;/sys/fs/cgroup/custom.slice/pg1;1202333216;2212498957;499115593;8925354
1701764777.853758;/sys/fs/cgroup/custom.slice/pg2;5374213563;8768444801;1497354011;299663
1701764777.853758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764778.853757;#SYSTEM;6736011747;11202281203;3997927767;10422410
1701764778.853757;/sys/fs/cgroup/custom.slice/pg1;1268102332;2334369158;499156075;9422784
1701764778.853757;/sys/fs/cgroup/custom.slice/pg2;5373865584;8768251841;1497274300;300574
1701764778.853757;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701764779.853783;#SYSTEM;6745343294;11214801397;3993693995;10491740
