TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699919381.587953;0.59137;0;0;1200031;1200014;1922015;1998947;1200015;1200007
1699919382.715659;14.6053;0;0;1766755;1200052;3600000;3600000;3600000;1200093
1699919383.587574;69.3745;0;0;3594476;1200277;3600000;3600000;3599999;1200050
1699919384.586710;126.255;0;0;3599999;1200309;3599999;3599999;3600000;1509665
1699919385.585868;183.123;0;0;3600000;1200287;3600000;3600000;3599999;1537742
1699919386.584951;239.947;0;0;3599999;1200310;3599999;3600000;3600000;1577721
1699919387.584089;296.805;0;0;3599999;1200315;3600000;3599999;3600000;1584100
1699919388.583245;353.691;0;0;3600000;1200272;3600000;3600000;3600000;1537062
1699919389.582393;410.559;0;0;3599999;1200296;3599999;3600000;3599999;1562031
1699919390.581546;467.425;0;0;3600000;1200269;3600000;3600000;3600000;1567074
1699919391.580634;524.358;0;0;3599999;1200295;3600000;3599999;3599999;1413854
1699919392.579800;581.188;0;0;3600000;1200254;3599999;3600000;3600000;1467408
1699919393.578937;638.055;0;0;3599999;1200301;3600000;3600000;3600000;1517178
1699919394.578087;694.946;0;0;3600000;1200290;3600000;3599999;3599999;1540700
1699919395.577184;751.821;0;0;3599999;1200283;3599999;3600000;3600000;1560971
1699919396.576262;808.656;0;0;3600000;1200312;3599999;3600000;3600000;1437120
1699919397.575416;865.53;0;0;3599999;1200293;3600000;3599999;3599999;1455917
1699919398.574559;922.425;0;0;3600000;1200300;3600000;3600000;3600000;1541234
1699919399.573719;979.286;0;0;3599999;1200307;3599999;3599999;3600000;1561718
1699919400.572803;1036.13;0;0;3600000;1200306;3600000;3600000;3600000;1547570
1699919401.571949;1093.06;0;0;3599999;1200312;3599999;3599999;3600000;1436706
1699919402.571113;1149.89;0;0;3600000;1200268;3600000;3600000;3600000;1462774
1699919403.570264;1206.77;0;0;3599999;1200317;3599999;3600000;3599999;1547362
1699919404.569411;1263.67;0;0;3600000;1200316;3600000;3599999;3600000;1551102
1699919405.568464;1320.58;0;0;3600000;1211789;3599999;3600000;3600000;1580157
1699919406.567655;1377.42;0;0;3600000;1200322;3600000;3599999;3599999;1441607
1699919407.566799;1434.41;0;0;3599999;1200268;3600000;3600000;3600000;1433020
1699919408.565988;1491.31;0;0;3600000;1200298;3599999;3600000;3599999;1482465
1699919409.565035;1548.18;0;0;3599999;1200305;3599999;3599999;3600000;1534191
1699919410.564091;1605.03;0;0;3600000;1200300;3599999;3599999;3599999;1555161
1699919411.563238;1661.93;0;0;3599999;1200299;3599999;3600000;3600000;1560033
1699919412.562400;1718.78;0;0;3600000;1200268;3600000;3600000;3600000;1564848
1699919413.561548;1775.66;0;0;3600000;1200280;3600000;3599999;3600000;1563556
1699919414.560718;1825.86;0;0;3570871;1200150;3600000;3600000;3599999;1560690
1699919415.559898;1873.31;0;0;1200288;1227885;3599999;3599999;3599999;1560935
1699919416.559033;1920.73;0;0;1200327;1200136;3600000;3600000;3600000;1437106
1699919417.683689;1963.67;0;0;1200261;1200607;1200901;1200253;1200089;1200313
1699919418.557490;1977.49;0;0;1200053;1200114;1200111;1200179;1200224;1509070
1699919419.556643;1991.23;0;0;1200041;1200060;1200046;1200144;1200178;1529617
1699919420.555778;2004.93;0;0;1200027;1200045;1200066;1200135;1200175;1560084
