TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699919014.634915;0.60022;0;0;1200047;1486983;1200032;1794830;1883141;1200060
1699919015.767658;14.8285;0;0;2233387;3600000;3600000;3600000;1200325;1199986
1699919016.633084;74.0381;0;0;3598823;3599999;3600000;3599999;1200346;1200051
1699919017.632177;135.677;0;0;3600000;3600000;3600000;3600000;1200340;1408352
1699919018.631317;197.12;0;0;3600000;3599999;3599999;3600000;1200351;1452417
1699919019.630468;258.551;0;0;3599999;3600000;3600000;3599999;1200362;1508213
1699919020.629691;320.048;0;0;3600000;3599999;3599999;3600000;1200370;1525687
1699919021.628712;381.507;0;0;3600000;3600000;3600000;3599999;1200348;1551376
1699919022.627870;442.993;0;0;3600000;3599999;3600000;3600000;1200355;1536118
1699919023.627011;504.488;0;0;3599999;3600000;3600000;3600000;1200344;1525586
1699919024.626172;565.915;0;0;3599999;3599999;3599999;3600000;1200335;1533283
1699919025.625258;627.36;0;0;3600000;3600000;3600000;3599999;1200370;1549422
1699919026.624355;688.825;0;0;3599999;3600000;3600000;3600000;1200359;1539313
1699919027.623490;750.346;0;0;3600000;3600000;3599999;3600000;1200358;1434604
1699919028.622658;811.907;0;0;3599999;3600000;3600000;3600000;1200324;1458750
1699919029.621800;873.465;0;0;3600000;3599999;3600000;3600000;1200215;1414513
1699919030.620872;935.027;0;0;3599999;3600000;3600000;3600000;1200360;1518888
1699919031.619997;996.5;0;0;3600000;3599999;3599999;3600000;1200354;1565389
1699919032.619197;1058;0;0;3600000;3600000;3600000;3599999;1200338;1409139
1699919033.618341;1119.48;0;0;3599999;3599999;3599999;3600000;1200342;1465020
1699919034.617489;1181.02;0;0;3599999;3600000;3600000;3600000;1200348;1550160
1699919035.616576;1242.49;0;0;3600000;3600000;3599999;3599999;1200345;1545475
1699919036.615741;1303.99;0;0;3600000;3599999;3600000;3600000;1200360;1553509
1699919037.614880;1365.55;0;0;3599999;3600000;3600000;3600000;1200358;1425164
1699919038.614029;1427.04;0;0;3600000;3600000;3600000;3599999;1200352;1473832
1699919039.613120;1488.55;0;0;3600000;3599999;3599999;3600000;1200344;1499029
1699919040.612197;1550.05;0;0;3600000;3600000;3600000;3600000;1200350;1542318
1699919041.611352;1611.62;0;0;3600000;3600000;3600000;3599999;1200357;1549321
1699919042.610505;1673.13;0;0;3600000;3599999;3599999;3600000;1200330;1577004
1699919043.609652;1734.72;0;0;3600000;3600000;3599999;3600000;1200355;1538209
1699919044.608739;1796.23;0;0;3600000;3600000;3600000;3600000;1200349;1547882
1699919045.607899;1857.77;0;0;3600000;3600000;3600000;3600000;1200329;1510446
1699919046.607040;1919.31;0;0;3599999;3600000;3599999;3600000;1200341;1484004
1699919047.606195;1980.89;0;0;3600000;3599999;3599999;3599999;1200324;1527637
1699919048.605280;2042.42;0;0;3600000;3600000;3600000;3600000;1200331;1537287
1699919049.604361;2103.96;0;0;3599999;3599999;3600000;3599999;1200330;1507950
1699919050.603565;2158.25;0;0;3463922;3600000;3599999;3600000;1200110;1523418
1699919051.727692;2210.44;0;0;1200252;1200184;1200741;1200498;1201035;1200106
1699919052.602071;2224.67;0;0;1200123;1200101;1200194;1200197;1200141;1399548
1699919053.601460;2238.44;0;0;1200127;1200077;1200070;1200156;1200125;1468838
1699919054.600263;2252.07;0;0;1200050;1200034;1200068;1200156;1200136;1216961
