TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1699988050.854974;#SYSTEM;94595579;39005992;8522625;99737;93577216;1259327488
1699988050.854974;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1699988051.852839;#SYSTEM;2122365520;560865720;110733598;2511217;113934336;1374707712
1699988051.852839;/sys/fs/cgroup/custom.slice/pg1;1495282980;296527976;58376138;820735;20344832;115228672
1699988052.850794;#SYSTEM;72792305106;108522825550;26660723799;53223560;119660544;1374642176
1699988052.850794;/sys/fs/cgroup/custom.slice/pg1;72449062271;108366276960;26636478687;51600289;23334912;115228672
1699988053.849253;#SYSTEM;72773648238;121547298863;29907708040;51950496;119988224;1374642176
1699988053.849253;/sys/fs/cgroup/custom.slice/pg1;72396355453;121172627634;29829142554;51367477;23334912;115228672
1699988054.848305;#SYSTEM;72778902422;121489392488;29893643605;53591306;120397824;1374646272
1699988054.848305;/sys/fs/cgroup/custom.slice/pg1;72458930337;121176224303;29830043993;53393006;23334912;115228672
1699988055.847577;#SYSTEM;72703964432;121325925867;29853205458;53505416;122589184;1374654464
1699988055.847577;/sys/fs/cgroup/custom.slice/pg1;72338777883;120941551066;29772271281;53157638;23334912;115228672
1699988056.846553;#SYSTEM;72514614479;120895740101;29747457103;54863400;123019264;1374666752
1699988056.846553;/sys/fs/cgroup/custom.slice/pg1;72217071262;120671062911;29705687935;54485833;23334912;115228672
1699988057.845634;#SYSTEM;72426587390;120662313831;29689639813;55186711;123281408;1374666752
1699988057.845634;/sys/fs/cgroup/custom.slice/pg1;72122799959;120406241245;29640494109;54850608;23334912;115228672
1699988058.844632;#SYSTEM;72418218813;120709830818;29701781448;54788658;123281408;1374666752
1699988058.844632;/sys/fs/cgroup/custom.slice/pg1;72122730224;120448805103;29650973354;54449639;23334912;115228672
1699988059.843735;#SYSTEM;72420381089;120701433413;29699638076;54794995;123547648;1374670848
1699988059.843735;/sys/fs/cgroup/custom.slice/pg1;72120245352;120455364881;29652569989;54407117;23334912;115228672
1699988060.842733;#SYSTEM;72423898167;120709938372;29701836645;54757118;123547648;1374670848
1699988060.842733;/sys/fs/cgroup/custom.slice/pg1;72109174876;120423676837;29644798145;54426298;23334912;115228672
1699988061.841809;#SYSTEM;72285839125;120623708366;29686396258;54608632;123547648;1374679040
1699988061.841809;/sys/fs/cgroup/custom.slice/pg1;72061358533;120446809703;29650477017;54341692;23334912;115228672
1699988062.840919;#SYSTEM;72269227009;120693390004;29704912348;54392636;123547648;1374691328
1699988062.840919;/sys/fs/cgroup/custom.slice/pg1;72066662591;120478324884;29658244084;54213780;23334912;115228672
1699988063.840006;#SYSTEM;72420664869;120677354819;29693593484;54815986;123547648;1374691328
1699988063.840006;/sys/fs/cgroup/custom.slice/pg1;72077420753;120374608664;29632701240;54367170;23334912;115228672
1699988064.839214;#SYSTEM;72422055766;120710243332;29701925029;54824368;123547648;1374691328
1699988064.839214;/sys/fs/cgroup/custom.slice/pg1;72092396603;120405176885;29640224337;54433738;23334912;115228672
1699988065.838159;#SYSTEM;72383902553;120585089028;29670984479;55186892;123547648;1374695424
1699988065.838159;/sys/fs/cgroup/custom.slice/pg1;72069109180;120322690709;29619918389;54780428;23334912;115228672
1699988066.837193;#SYSTEM;72402483366;120678470008;29694072629;54861342;123547648;1374695424
1699988066.837193;/sys/fs/cgroup/custom.slice/pg1;72090868139;120371975931;29632075822;54478404;23334912;115228672
1699988067.836289;#SYSTEM;72398032106;120656741500;29688726047;54807470;123547648;1374715904
1699988067.836289;/sys/fs/cgroup/custom.slice/pg1;72118370184;120449546347;29651142904;54435121;23334912;115228672
1699988068.835310;#SYSTEM;72410637029;120695610280;29698237965;54791181;123547648;1374715904
1699988068.835310;/sys/fs/cgroup/custom.slice/pg1;72115379792;120438440885;29648420564;54451356;23334912;115228672
1699988069.834532;#SYSTEM;72455282857;120725801425;29705631263;55237852;123547648;1374715904
1699988069.834532;/sys/fs/cgroup/custom.slice/pg1;72121002688;120431253031;29646660159;54831612;23334912;115228672
1699988070.833496;#SYSTEM;72452785284;120771245967;29716922172;54819792;123584512;1374724096
1699988070.833496;/sys/fs/cgroup/custom.slice/pg1;72105378695;120441617727;29649201478;54392792;23334912;115228672
1699988071.832554;#SYSTEM;72465956005;120794714632;29722716829;54891619;123826176;1374724096
1699988071.832554;/sys/fs/cgroup/custom.slice/pg1;72101136442;120435022057;29647561447;54380994;23334912;115228672
1699988072.831660;#SYSTEM;72272059700;120667637386;29700120018;54554669;123826176;1374724096
1699988072.831660;/sys/fs/cgroup/custom.slice/pg1;72088686892;120513656332;29666935480;54335303;23334912;115228672
1699988073.830705;#SYSTEM;72329141481;120729098243;29710552075;54584510;123826176;1374744576
1699988073.830705;/sys/fs/cgroup/custom.slice/pg1;72112203965;120517325707;29667838128;54344110;23334912;115228672
1699988074.829723;#SYSTEM;72434038672;120744438612;29710217136;54812328;123826176;1374744576
1699988074.829723;/sys/fs/cgroup/custom.slice/pg1;72142973255;120490174959;29661177032;54512324;23334912;115228672
1699988075.828856;#SYSTEM;72444857119;120752574679;29712303546;54890685;123826176;1374748672
1699988075.828856;/sys/fs/cgroup/custom.slice/pg1;72163255941;120545391675;29674743517;54490266;23334912;115228672
1699988076.827929;#SYSTEM;72459679471;120814076142;29727488695;54862154;123826176;1374748672
1699988076.827929;/sys/fs/cgroup/custom.slice/pg1;72165228592;120539015003;29673181039;54528042;23334912;115228672
1699988077.826872;#SYSTEM;72467431024;120798697370;29723729215;54883735;123826176;1374748672
1699988077.826872;/sys/fs/cgroup/custom.slice/pg1;72159330639;120536188126;29672481542;54546288;23334912;115228672
1699988078.826036;#SYSTEM;72466830551;120789036509;29721197878;54879880;123826176;1374760960
1699988078.826036;/sys/fs/cgroup/custom.slice/pg1;72120209368;120475934693;29657666916;54463250;23334912;115228672
1699988079.825151;#SYSTEM;72480665603;120823658636;29729633607;54847690;123826176;1374769152
1699988079.825151;/sys/fs/cgroup/custom.slice/pg1;72116598549;120456350978;29652835485;54476486;23334912;115228672
1699988080.824331;#SYSTEM;68214490788;115573215484;28435847497;53103784;118890496;1350397952
1699988080.824331;/sys/fs/cgroup/custom.slice/pg1;67895773653;115341466834;28393375552;52323050;18399232;90853376
1699988081.823248;#SYSTEM;57405536073;120213200769;29579734900;54033783;118890496;1350397952
1699988081.823248;/sys/fs/cgroup/custom.slice/pg1;57074353515;119881357006;29511665655;53646084;18399232;90853376
1699988082.822269;#SYSTEM;56794590220;119845409233;29489511433;53903516;118439936;1348182016
1699988082.822269;/sys/fs/cgroup/custom.slice/pg1;56490783558;119573294019;29435692968;53541205;17948672;88637440
1699988083.821431;#SYSTEM;55863883628;120155301306;29574446501;53718386;118439936;1348182016
1699988083.821431;/sys/fs/cgroup/custom.slice/pg1;55723668867;120061017074;29555950183;53617147;17948672;88637440
1699988084.820382;#SYSTEM;55882041869;120124585322;29561909378;53627041;118439936;1348190208
1699988084.820382;/sys/fs/cgroup/custom.slice/pg1;55698163718;119960162652;29531118496;53482774;17948672;88637440
1699988085.819440;#SYSTEM;56002428751;120171707251;29569815612;53901605;118439936;1348198400
1699988085.819440;/sys/fs/cgroup/custom.slice/pg1;55705935877;119910159066;29518788003;53574692;17948672;88637440
1699988086.818524;#SYSTEM;56009052878;120193150509;29575108145;53887739;118439936;1348198400
1699988086.818524;/sys/fs/cgroup/custom.slice/pg1;55703980763;119907591254;29518175215;53577478;17948672;88637440
1699988087.817623;#SYSTEM;56014827205;120198685340;29576467916;53932568;118439936;1348198400
1699988087.817623;/sys/fs/cgroup/custom.slice/pg1;55695203859;119882453070;29511978350;53546318;17948672;88637440
1699988088.816646;#SYSTEM;56013478980;120196694006;29576046311;53948737;118439936;1348202496
1699988088.816646;/sys/fs/cgroup/custom.slice/pg1;55693919082;119874907137;29510122630;53631973;17948672;88637440
1699988089.815803;#SYSTEM;56030749769;120221810801;29582060625;53971388;118439936;1348210688
1699988089.815803;/sys/fs/cgroup/custom.slice/pg1;55688396749;119865582284;29507813952;53538013;17948672;88637440
1699988090.814915;#SYSTEM;56008157159;120189079750;29574118863;53891656;118439936;1348222976
1699988090.814915;/sys/fs/cgroup/custom.slice/pg1;55695286978;119892094502;29514354260;53497269;17948672;88637440
1699988091.813982;#SYSTEM;55996090699;120157894031;29566431240;53912348;118439936;1348227072
1699988091.813982;/sys/fs/cgroup/custom.slice/pg1;55707881668;119921073464;29521496261;53492639;17948672;88637440
1699988092.813073;#SYSTEM;55998835631;120090856857;29549932737;54668336;118439936;1348227072
