TIMESTAMP;CPU;RAM;GPU
1700519140.303751;3.23694;0;0
1700519141.302339;36.4245;0;0
1700519142.301654;206.525;0;0
1700519143.300876;379.015;0;0
1700519144.299939;551.472;0;0
1700519145.299143;723.975;0;0
1700519146.298245;896.592;0;0
1700519147.297453;1069.16;0;0
1700519148.296491;1241.76;0;0
1700519149.295562;1414.76;0;0
1700519150.294694;1587.94;0;0
1700519151.293746;1761.01;0;0
1700519152.293086;1934.58;0;0
1700519153.292091;2108.37;0;0
1700519154.291365;2282.17;0;0
1700519155.290627;2456.08;0;0
1700519156.289829;2629.93;0;0
1700519157.288853;2803.92;0;0
1700519158.287939;2977.86;0;0
1700519159.287201;3151.9;0;0
1700519160.286078;3325.88;0;0
1700519161.285389;3499.78;0;0
1700519162.284524;3673.61;0;0
1700519163.283706;3847.64;0;0
1700519164.282805;4021.63;0;0
1700519165.282168;4195.59;0;0
1700519166.281112;4369.66;0;0
1700519167.280871;4537.92;0;0
1700519168.279962;4658.05;0;0
1700519169.279470;4775.12;0;0
1700519170.278504;4892.21;0;0
1700519171.277693;5009.29;0;0
1700519172.276663;5125.86;0;0
1700519173.275983;5242.81;0;0
1700519174.275413;5357.96;0;0
1700519175.274741;5394.23;0;0
1700519176.273932;5429.99;0;0
1700519177.273021;5464.2;0;0
