FULL;PG1;PG2
13.895586;0;0
55.347016;0;0
58.42944;14.536792;43.610376
58.43691;14.46739;43.40217
58.44075;14.610187;43.546869
58.42886;14.430372;43.574064
58.427904;14.642516;43.501065000000004
58.44676;14.469828;43.835067
58.41701;14.568891;43.423781
58.45332;14.401542;43.48701
58.431904;14.607976;43.682102
58.471188;14.405945;43.359069
58.435696;14.608923;43.543101
58.490228;14.515822;43.83209
58.39533;14.598832;43.371288
58.46069;14.438232;43.5978
58.43697;14.502605;43.649998000000004
58.44093;14.574855;43.441559
58.45833;14.472692;43.701854
58.43515;14.608787;43.400862
58.49437;14.51685;43.835194
58.45773;14.437502;43.45405
58.446056;14.647065;43.656785
58.49331;14.481353;43.728007
58.489904;14.658053;43.547225999999995
58.51459;14.451545;43.637999
58.500764;14.483199;43.591589
58.469764;14.617441;43.568489
58.446924;14.469869;43.693329
58.501764;14.590028;43.345131
58.46647;14.474709;43.707945
58.489584;14.515663;43.689299000000005
57.28406;14.937362;0.290044
33.90457;33.258766;0
33.74869;0;0
14.59566;0;0
13.716231;0;0
13.785023;0;0
