TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699917318.646531;#SYSTEM;15782612;13926817;1902388;31595
1699917318.646531;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699917318.646531;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699917318.646531;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917319.779670;#SYSTEM;198168763;245737889;38716715;442814
1699917319.779670;/sys/fs/cgroup/custom.slice/pg1;30318929;53613978;9851828;30977
1699917319.779670;/sys/fs/cgroup/custom.slice/pg2;109485943;149228982;20291705;201189
1699917319.779670;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917320.644797;#SYSTEM;14124319062;29593643909;4208745917;19133925
1699917320.644797;/sys/fs/cgroup/custom.slice/pg1;3512563190;9417932610;1714341556;120367
1699917320.644797;/sys/fs/cgroup/custom.slice/pg2;10581491317;20144066285;2488381488;18878784
1699917320.644797;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917321.643989;#SYSTEM;14403677382;30111443344;4285690184;19472549
1699917321.643989;/sys/fs/cgroup/custom.slice/pg1;3588576368;9605839309;1748546258;115669
1699917321.643989;/sys/fs/cgroup/custom.slice/pg2;10765337821;20445240307;2525541011;19157948
1699917321.643989;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917322.643156;#SYSTEM;14401934768;30056810079;4278494983;19407128
1699917322.643156;/sys/fs/cgroup/custom.slice/pg1;3588633502;9597931925;1747106352;98383
1699917322.643156;/sys/fs/cgroup/custom.slice/pg2;10764003276;20398066798;2519747016;19115014
1699917322.643156;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917323.642310;#SYSTEM;14402906659;30066379014;4279889024;19402798
1699917323.642310;/sys/fs/cgroup/custom.slice/pg1;3588518747;9601093797;1747682020;89557
1699917323.642310;/sys/fs/cgroup/custom.slice/pg2;10764808509;20404121976;2520480918;19120333
1699917323.642310;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917324.641465;#SYSTEM;14401754725;30091851467;4284271386;19411250
1699917324.641465;/sys/fs/cgroup/custom.slice/pg1;3588582244;9623976718;1751847570;105625
1699917324.641465;/sys/fs/cgroup/custom.slice/pg2;10765236349;20407942423;2520953969;19123461
1699917324.641465;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917325.640602;#SYSTEM;14402939238;30087207373;4283577529;19424696
1699917325.640602;/sys/fs/cgroup/custom.slice/pg1;3588497311;9620147430;1751150574;106813
1699917325.640602;/sys/fs/cgroup/custom.slice/pg2;10764863135;20406020956;2520715619;19121733
1699917325.640602;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917326.639788;#SYSTEM;14402446369;30097611398;4285207207;19416035
1699917326.639788;/sys/fs/cgroup/custom.slice/pg1;3588698248;9627780377;1752539579;106103
1699917326.639788;/sys/fs/cgroup/custom.slice/pg2;10765626388;20409847939;2521167602;19124443
1699917326.639788;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917327.638936;#SYSTEM;14402594191;30081367165;4282430481;19418556
1699917327.638936;/sys/fs/cgroup/custom.slice/pg1;3588500536;9613468589;1749934556;105967
1699917327.638936;/sys/fs/cgroup/custom.slice/pg2;10764891658;20406662167;2520770883;19121777
1699917327.638936;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917328.638079;#SYSTEM;14401646418;30087326632;4283912340;19402266
1699917328.638079;/sys/fs/cgroup/custom.slice/pg1;3588540330;9627039573;1752405143;105604
1699917328.638079;/sys/fs/cgroup/custom.slice/pg2;10765221689;20400141094;2520003561;19116163
1699917328.638079;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917329.637241;#SYSTEM;14402405506;30079332360;4282245113;19412029
1699917329.637241;/sys/fs/cgroup/custom.slice/pg1;3588604222;9614349198;1750094905;106691
1699917329.637241;/sys/fs/cgroup/custom.slice/pg2;10765158540;20404388771;2520542074;19120409
1699917329.637241;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699917330.636355;#SYSTEM;14401086518;30086536715;4283557629;19403364
1699917330.636355;/sys/fs/cgroup/custom.slice/pg1;3588432415;9623323105;1751728577;108522
1699917330.636355;/sys/fs/cgroup/custom.slice/pg2;10764849981;20403007043;2520306390;19117403
1699917330.636355;/sys/fs/cgroup/custom.slice/test;0;0;0;0
