TIMESTAMP;CPU;RAM;GPU
1700506017.365840;0.665588;0;0
1700506018.365104;14.9185;0;0
1700506019.363578;99.7338;0;0
1700506020.362597;187.047;0;0
1700506021.361679;274.361;0;0
1700506022.360723;361.7;0;0
1700506023.359789;449.098;0;0
1700506024.358872;536.428;0;0
1700506025.357878;623.763;0;0
1700506026.356932;711.106;0;0
1700506027.355988;798.466;0;0
1700506028.355050;885.909;0;0
1700506029.354111;973.286;0;0
1700506030.353179;1060.67;0;0
1700506031.352228;1148.07;0;0
1700506032.351298;1235.58;0;0
1700506033.350367;1323.07;0;0
1700506034.349423;1410.49;0;0
1700506035.348485;1497.95;0;0
1700506036.347546;1585.56;0;0
1700506037.346612;1673.03;0;0
1700506038.345678;1760.51;0;0
1700506039.344811;1846.69;0;0
1700506040.343989;1915.98;0;0
1700506041.343121;1984.91;0;0
1700506042.342726;2038.37;0;0
1700506043.341881;2087.15;0;0
1700506044.341003;2135.9;0;0
1700506045.340158;2184.72;0;0
1700506046.339313;2233.48;0;0
1700506047.338480;2282.24;0;0
1700506048.337654;2331.05;0;0
1700506049.336804;2379.79;0;0
1700506050.335968;2428.53;0;0
1700506051.335077;2477.28;0;0
1700506052.334433;2515.44;0;0
1700506053.334027;2529.61;0;0
1700506054.333253;2543.61;0;0
1700506055.332395;2557.69;0;0
