TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES
1699899764.875763;#SYSTEM;14452863;14035388;1941281;33885
1699899764.875763;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1699899764.875763;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1699899764.875763;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699899765.812440;#SYSTEM;113648924;128126087;19910768;702389
1699899765.812440;/sys/fs/cgroup/custom.slice/pg1;29223924;37096508;4881835;432028
1699899765.812440;/sys/fs/cgroup/custom.slice/pg2;28555105;39255228;4980165;70926
1699899765.812440;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699899766.794519;#SYSTEM;7019569643;13097772564;1441348508;96702020
1699899766.794519;/sys/fs/cgroup/custom.slice/pg1;3498180491;6159993285;692505890;87484585
1699899766.794519;/sys/fs/cgroup/custom.slice/pg2;3498197200;6920509480;745526388;9114592
1699899766.794519;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699899767.793661;#SYSTEM;7225697670;13477322400;1486425346;99291686
1699899767.793661;/sys/fs/cgroup/custom.slice/pg1;3588372850;6319379837;710423704;89739886
1699899767.793661;/sys/fs/cgroup/custom.slice/pg2;3588351474;7099116199;764748394;9351255
1699899767.793661;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699899768.792795;#SYSTEM;7225050934;13477275756;1486432166;99292144
1699899768.792795;/sys/fs/cgroup/custom.slice/pg1;3588436074;6319350723;710419186;89744771
1699899768.792795;/sys/fs/cgroup/custom.slice/pg2;3588456941;7099242061;764776823;9351738
1699899768.792795;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699899769.791937;#SYSTEM;7226326867;13477741911;1486537284;99293538
1699899769.791937;/sys/fs/cgroup/custom.slice/pg1;3588460615;6318923996;710371208;89749293
1699899769.791937;/sys/fs/cgroup/custom.slice/pg2;3588472823;7099151975;764763449;9350748
1699899769.791937;/sys/fs/cgroup/custom.slice/test;0;0;0;0
1699899770.791128;#SYSTEM;7227981605;13477929801;1486596964;99296967
1699899770.791128;/sys/fs/cgroup/custom.slice/pg1;3588632138;6318758302;710382474;89735677
1699899770.791128;/sys/fs/cgroup/custom.slice/pg2;3588704914;7099678483;764820140;9349067
1699899770.791128;/sys/fs/cgroup/custom.slice/test;0;0;0;0
