TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699882118.74993;0.0639648;0;0;1617647;1442422;1125358;1949989;3292235;2994001;4019197;3189937
1699882119.154889;2.92926;0;0;2065382;2785365;2800000;989453;3292235;2994001;4019197;3189937
1699882120.90885;14.9164;0;0;2799703;2799999;2800000;1111312;3292235;2994001;4019197;3189937
1699882121.70884;26.7109;0;0;2800000;2800000;2800000;1768491;3292235;2994001;4019197;3189937
1699882122.70885;38.7062;0;0;2800000;2800000;2800000;1789183;3292235;2994001;4019197;3189937
1699882123.70881;50.7462;0;0;2800000;2800000;2799999;1811377;3292235;2994001;4019197;3189937
1699882124.70889;62.7736;0;0;2800000;2800000;2800000;1773741;3292235;2994001;4019197;3189937
1699882125.66887;74.8312;0;0;2799999;2800000;2800000;1813527;3292235;2994001;4019197;3189937
1699882126.66785;86.9267;0;0;2800000;2800000;2800000;1775964;3292235;2994001;4019197;3189937
1699882127.66881;99.0077;0;0;2800000;2800000;2800000;1791393;3292235;2994001;4019197;3189937
1699882128.66890;111.108;0;0;2800000;2800000;2800000;1781001;3292235;2994001;4019197;3189937
1699882129.66894;123.193;0;0;2799999;2800000;2800000;1755568;3292235;2994001;4019197;3189937
1699882130.62890;135.291;0;0;2800000;2800000;2800000;1768720;3292235;2994001;4019197;3189937
1699882131.62891;147.391;0;0;2800000;2799999;2799999;1776597;3292235;2994001;4019197;3189937
1699882132.62885;159.522;0;0;2799999;2800000;2800000;1753572;3292235;2994001;4019197;3189937
1699882133.62885;171.678;0;0;2800000;2800000;2800000;1749929;3292235;2994001;4019197;3189937
1699882134.62888;183.849;0;0;2800000;2800000;2800000;1749336;3292235;2994001;4019197;3189937
1699882135.58885;196.024;0;0;2800000;2799999;2799999;1765495;3292235;2994001;4019197;3189937
1699882136.58893;208.211;0;0;2800000;2800000;2800000;1759320;3292235;2994001;4019197;3189937
1699882137.58886;220.39;0;0;2800000;2800000;2799999;1753110;3292235;2994001;4019197;3189937
1699882138.58891;232.57;0;0;2799999;2799999;2800000;1738255;3292235;2994001;4019197;3189937
1699882139.54887;244.783;0;0;2800000;2800000;2800000;1751400;3292235;2994001;4019197;3189937
1699882140.54886;256.99;0;0;2800000;2800000;2800000;1735767;3292235;2994001;4019197;3189937
1699882141.54884;269.234;0;0;2800000;2800000;2799999;1742232;3292235;2994001;4019197;3189937
1699882142.54894;281.496;0;0;2800000;2800000;2800000;1725038;3292235;2994001;4019197;3189937
1699882143.54893;293.742;0;0;2800000;2799999;2800000;1769627;3292235;2994001;4019197;3189937
1699882144.50900;306.024;0;0;2800000;2800000;2800000;1842410;3292235;2994001;4019197;3189937
1699882145.50892;318.28;0;0;2799999;2800000;2800000;1746210;3292235;2994001;4019197;3189937
1699882146.50888;330.529;0;0;2800000;2800000;2799999;1754262;3292235;2994001;4019197;3189937
1699882147.50889;342.778;0;0;2800000;2800000;2800000;1747195;3292235;2994001;4019197;3189937
1699882148.50894;355.024;0;0;2800000;2800000;2800000;1746677;3292235;2994001;4019197;3189937
1699882149.46892;367.277;0;0;2800000;2800000;2799999;1760980;3292235;2994001;4019197;3189937
1699882150.46898;379.554;0;0;2800000;2800000;2800000;1762677;3292235;2994001;4019197;3189937
1699882151.46891;391.801;0;0;2799999;2800000;2799999;1756734;3292235;2994001;4019197;3189937
1699882152.46885;404.051;0;0;2800000;2800000;2800000;1741057;3292235;2994001;4019197;3189937
1699882153.42894;416.315;0;0;2799999;2800000;2800000;1740745;3292235;2994001;4019197;3189937
1699882154.42892;428.599;0;0;2800000;2800000;2800000;1731293;3292235;2994001;4019197;3189937
1699882155.42903;440.874;0;0;2800000;2800000;2799999;1754597;3292235;2994001;4019197;3189937
1699882156.42896;453.156;0;0;2800000;2800000;2800000;1748961;3292235;2994001;4019197;3189937
1699882157.138981;461.849;0;0;703908;570049;568211;834783;3292235;2994001;4019197;3189937
1699882158.42986;464.714;0;0;800195;728775;885604;1810751;3292235;2994001;4019197;3189937
1699882159.38993;467.611;0;0;965920;834638;861841;1923636;3292235;2994001;4019197;3189937
1699882160.38976;470.507;0;0;988837;1012351;864578;1895613;3292235;2994001;4019197;3189937
