TIMESTAMP;CPU;RAM;GPU
1701074555.376244;0.464783;0;0
1701074556.375221;14.8832;0;0
1701074557.374252;50.6201;0;0
1701074558.373292;86.3531;0;0
1701074559.372355;122.078;0;0
1701074560.371414;157.853;0;0
1701074561.370464;193.572;0;0
1701074562.369535;229.299;0;0
1701074563.368586;265.025;0;0
1701074564.367662;300.79;0;0
1701074565.366725;336.515;0;0
1701074566.365790;372.25;0;0
1701074567.364834;408.016;0;0
1701074568.363910;443.752;0;0
1701074569.362967;479.475;0;0
1701074570.362029;515.209;0;0
1701074571.361096;550.966;0;0
1701074572.360155;586.75;0;0
1701074573.359215;622.496;0;0
1701074574.358270;658.24;0;0
1701074575.357347;694.039;0;0
1701074576.356410;729.783;0;0
1701074577.355460;765.524;0;0
1701074578.354515;801.268;0;0
1701074579.353580;837.007;0;0
1701074580.352651;872.778;0;0
1701074581.351722;908.521;0;0
1701074582.350773;944.255;0;0
1701074583.349840;980.005;0;0
1701074584.348905;1015.79;0;0
1701074585.347967;1051.53;0;0
1701074586.347029;1087.26;0;0
1701074587.346072;1122.99;0;0
1701074588.345148;1158.79;0;0
1701074589.344213;1194.53;0;0
1701074590.343263;1230.27;0;0
1701074591.342322;1266.01;0;0
1701074592.341389;1301.79;0;0
1701074593.340450;1337.53;0;0
1701074594.339516;1373.28;0;0
1701074595.338575;1409.04;0;0
1701074596.337637;1444.81;0;0
1701074597.336690;1480.54;0;0
1701074598.335750;1516.29;0;0
1701074599.334809;1552.04;0;0
1701074600.333916;1587.83;0;0
1701074601.332950;1623.58;0;0
1701074602.332015;1659.34;0;0
1701074603.331073;1695.08;0;0
1701074604.330134;1730.87;0;0
1701074605.329206;1766.62;0;0
1701074606.328261;1802.36;0;0
1701074607.327319;1838.09;0;0
1701074608.326379;1873.87;0;0
1701074609.325437;1909.6;0;0
1701074610.324499;1945.35;0;0
1701074611.323572;1981.1;0;0
1701074612.322629;2016.88;0;0
1701074613.321689;2052.62;0;0
1701074614.320758;2088.34;0;0
1701074615.319815;2124.08;0;0
1701074616.319095;2156.34;0;0
1701074617.318192;2179.54;0;0
1701074618.317363;2202.75;0;0
1701074619.316500;2225.95;0;0
1701074620.315631;2249.14;0;0
1701074621.314777;2272.34;0;0
1701074622.313918;2295.54;0;0
1701074623.313055;2318.72;0;0
1701074624.312189;2341.92;0;0
1701074625.311335;2365.14;0;0
1701074626.310429;2388.34;0;0
1701074627.309593;2411.53;0;0
1701074628.308744;2434.73;0;0
1701074629.307889;2457.93;0;0
1701074630.307022;2481.12;0;0
1701074631.306120;2504.33;0;0
1701074632.305293;2527.48;0;0
1701074633.304445;2550.69;0;0
1701074634.303568;2573.85;0;0
1701074635.302702;2597.07;0;0
1701074636.301849;2620.24;0;0
1701074637.300989;2643.41;0;0
1701074638.300124;2666.56;0;0
1701074639.299277;2689.77;0;0
1701074640.298365;2712.93;0;0
1701074641.297546;2736.11;0;0
1701074642.296694;2759.28;0;0
1701074643.295819;2782.43;0;0
1701074644.294958;2805.59;0;0
1701074645.294168;2826.06;0;0
1701074646.293336;2839.5;0;0
1701074647.292501;2852.92;0;0
1701074648.291672;2866.38;0;0
