TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699919741.479677;0.63385;0;0;1200017;1740893;1200030;1200060;1200014;1723525
1699919742.479511;14.3762;0;0;1200014;1350526;1200012;1200022;1200019;1213981
1699919743.477890;67.1605;0;0;3551307;3550705;1200080;3545797;3538846;1666383
1699919744.476972;122.051;0;0;3600000;3600000;1200192;3600000;3600000;1501768
1699919745.476437;176.91;0;0;3600000;3599999;1200203;3600000;3600000;1407742
1699919746.475968;231.841;0;0;3600000;3600000;1200194;3600000;3600000;1471486
1699919747.475493;286.753;0;0;3600000;3600000;1200197;3600000;3599999;1399750
1699919748.475072;341.654;0;0;3600000;3599999;1200181;3600000;3600000;1475646
1699919749.474183;396.576;0;0;3600000;3600000;1200177;3599999;3600000;1528207
1699919750.473718;451.481;0;0;3599999;3600000;1200187;3600000;3599999;1544516
1699919751.473177;506.494;0;0;3600000;3599999;1200191;3600000;3600000;1532481
1699919752.472640;561.611;0;0;3600000;3600000;1200149;3599999;3599999;1408372
1699919753.472123;616.539;0;0;3599999;3599999;1200170;3600000;3600000;1421867
1699919754.471702;671.607;0;0;3600000;3600000;1200176;3599999;3599999;1507705
1699919755.470809;726.504;0;0;3599999;3600000;1200179;3600000;3600000;1534084
1699919756.470336;781.515;0;0;3600000;3599999;1200163;3600000;3599999;1528619
1699919757.469893;836.497;0;0;3599999;3600000;1200170;3599999;3600000;1415318
1699919758.468987;891.45;0;0;3599999;3600000;1200162;3599999;3600000;1445323
1699919759.468073;946.386;0;0;3600000;3600000;1200163;3600000;3599999;1512064
1699919760.467222;1001.34;0;0;3600000;3600000;1200179;3599999;3600000;1533486
1699919761.466373;1056.37;0;0;3599999;3599999;1200187;3600000;3600000;1551335
1699919762.465528;1111.33;0;0;3599999;3599999;1200187;3600000;3599999;1399668
1699919763.464612;1166.26;0;0;3600000;3600000;1200191;3600000;3600000;1446560
1699919764.463765;1221.27;0;0;3599999;3599999;1200179;3600000;3600000;1471527
1699919765.462917;1276.23;0;0;3599999;3600000;1200180;3600000;3600000;1507996
1699919766.462060;1331.17;0;0;3600000;3599999;1200184;3599999;3600000;1515612
1699919767.461151;1386.13;0;0;3600000;3599999;1200185;3600000;3600000;1420991
1699919768.460250;1441.14;0;0;3599999;3600000;1200185;3600000;3600000;1478532
1699919769.459388;1496.1;0;0;3600000;3599999;1200199;3599999;3600000;1458977
1699919770.458539;1551.07;0;0;3600000;3600000;1200209;3599999;3599999;1489286
1699919771.457694;1606.09;0;0;3599999;3599999;1200179;3600000;3599999;1539144
1699919772.456778;1661.08;0;0;3600000;3600000;1200172;3599999;3600000;1395911
1699919773.455937;1716.04;0;0;3600000;3599999;1200172;3600000;3599999;1441866
1699919774.455080;1771.07;0;0;3599999;3600000;1200180;3599999;3600000;1502207
1699919775.454304;1824.94;0;0;3600000;3600000;1200154;3597458;3599999;1491056
1699919776.453462;1872.15;0;0;3599999;3599999;1214521;1200131;3600000;1511660
1699919777.587716;1915.04;0;0;1200421;1199952;1200766;1200136;1200414;1200058
1699919778.452269;1928.72;0;0;1200131;1200272;1200116;1200101;1200156;1438551
1699919779.451449;1942.44;0;0;1200026;1200011;1200018;1200039;1200046;1484353
1699919780.450355;1956.06;0;0;1200049;1200139;1200045;1200083;1200163;1200013
