TIMESTAMP;CGROUP;PERF_COUNT_HW_CACHE_MISSES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_SW_CPU_CLOCK
1683893897.976721;#SYSTEM;48942;56086676;95712619;87493737
1683893897.976721;/sys/fs/cgroup/anon.slice/anon_service.service;9534;14654926;14783442;3994383
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu0;0;0;0;0
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu1;0;0;0;0
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu2;0;0;0;0
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu3;0;0;0;942
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu4;0;0;0;0
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu5;0;0;0;0
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu0;0;0;0;0
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu1;0;0;0;0
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu2;0;0;0;0
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu3;0;0;0;0
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu4;0;0;0;0
1683893897.976721;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu5;0;0;0;0
1683893898.777707;#SYSTEM;923029;348629817;470423682;11956513678
1683893898.777707;/sys/fs/cgroup/anon.slice/anon_service.service;1856;64600;483599;470962
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu0;0;0;0;30661
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu1;10343;575602;2852990;1403283
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu2;39071;13832482;25200559;10978639
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu3;19725;9770472;10964564;4942402
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu4;24354;4455334;7946078;5155648
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu5;3279;1937225;3514852;1980127
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu0;0;0;0;2275
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu1;0;0;0;11950
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu2;8032;1456216;2712728;1313517
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu3;0;0;0;8152
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu4;0;0;0;11603
1683893898.777707;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu5;5288;188298;1138466;697684
1683893899.776306;#SYSTEM;1620022;611761573;821787105;11694157914
1683893899.776306;/sys/fs/cgroup/anon.slice/anon_service.service;15463;839230;2107202;1808892
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu0;138919;58565851;71834596;29336639
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu1;33921;9837899;17399927;8492519
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu2;54451;12855571;22551327;12114692
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu3;98270;28606904;53078613;20170525
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu4;150889;223395339;138705390;43171899
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu5;120102;17046882;37611966;15464825
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu0;52814;13069591;31662351;12900395
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu1;44302;18616408;39207319;13881203
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu2;68282;10835825;29034821;9986798
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu3;185192;63715793;81727278;34387449
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu4;94003;34950318;37659686;21808219
1683893899.776306;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu5;46328;19960056;28796896;15625556
1683893900.776338;#SYSTEM;1571131;224634592;357411065;11865829831
1683893900.776338;/sys/fs/cgroup/anon.slice/anon_service.service;10943;659727;1938395;1670367
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu0;54872;22143351;35016288;11437680
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu1;12029;4277579;6316654;3014485
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu2;19768;5625805;8955893;6304260
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu3;2854;867574;1661308;1775826
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu4;22461;12800349;14118849;6090727
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu5;7695;1080634;2275707;2860990
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu0;7;7966;11864;136822
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu1;16;14844;20265;164314
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu2;450;41484;89130;458436
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu3;88;10821;28254;130517
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu4;10;4352;19363;383636
1683893900.776338;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu5;144;24294;59373;372341
1683893901.774126;#SYSTEM;601628;52726333;241196516;11167097135
1683893901.774126;/sys/fs/cgroup/anon.slice/anon_service.service;15098;736426;1811470;1327629
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu0;1003;426791;882300;1712439
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu1;1222;795774;1279912;3560002
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu2;969;519578;948290;2825400
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu3;694;415775;728577;1747350
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu4;1087;518545;936748;3275274
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu5;787;760105;1299129;4042182
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu0;1029;460176;951512;2422088
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu1;1383;928364;1451263;3901105
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu2;689;392929;727904;2101599
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu3;1608;371611;684655;1506250
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu4;988;740205;1167270;3904215
1683893901.774126;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu5;985;903218;1527604;4598917
1683893902.774646;#SYSTEM;940649;285022845;390763775;10950509627
1683893902.774646;/sys/fs/cgroup/anon.slice/anon_service.service;13739;823860;2355543;1579375
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu0;2339;601773;1202256;2282056
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu1;3018;1800207;3122363;4727128
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu2;2756;816078;1738638;2652116
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu3;2445;708917;1479988;2408241
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu4;1823;433788;958244;1847267
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu5;1192;485548;980806;1844200
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu0;2514;718515;1470471;2235919
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu1;3972;1853992;3008214;5240490
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu2;2773;1247734;2171968;3564330
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu3;2955;1006058;1917975;3115567
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu4;2109;709316;1387422;2577876
1683893902.774646;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu5;1656;520745;962184;1873911
1683893903.773567;#SYSTEM;161105;28134954;83396443;11949690454
1683893903.773567;/sys/fs/cgroup/anon.slice/anon_service.service;12434;819061;2098706;1817427
1683893903.773567;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu0;15;27703;45193;463556
1683893903.773567;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu1;66;12045;32967;287088
1683893903.773567;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu2;97;11365;27830;187379
1683893903.773567;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu3;42;11909;29900;202570
1683893903.773567;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu4;20;11365;23714;139364
1683893903.773567;/sys/fs/cgroup/machine.slice/machine-qemu\x2d47\x2dbuild0.scope/libvirt/vcpu5;75;25935;43309;298821
1683893903.773567;/sys/fs/cgroup/machine.slice/machine-qemu\x2d48\x2ddacapo0.scope/libvirt/vcpu0;29;11501;22920;183884
