FULL;PG1;PG2
14.451947;0;0
77.85548;0.252572;0
81.35755;40.811712;40.678775
81.35663;40.545378;40.412442
81.342296;40.671144;40.538232
81.37915;40.689576;40.556603
81.308536;40.654266;40.521409
81.38483;40.692414;40.559432
81.383;40.658280000000005;40.52541
81.39544;40.730994;40.597886
81.39396;40.830408;40.630259
81.32082;40.693384;40.429569
81.3856;40.559813999999996;40.559815
81.39316;40.663461999999996;40.398554000000004
81.38767;40.726944;40.726943000000006
81.3332;40.633345;40.566841999999994
81.393656;40.663714;40.398804
81.40044;40.83366;40.700217
81.40391;40.701954;40.568941
81.32076;40.660374000000004;40.527497000000004
81.40197;40.700981999999996;40.567972
81.407176;40.769877;40.703585
81.31292;40.689539999999994;40.491054
81.39219;40.696092;40.563098
81.40898;40.504953;40.504954
81.399096;40.732662000000005;40.467734
81.327704;40.630764;40.366068
81.395656;40.697822;40.764105
81.39952;40.66653;40.533633
81.39812;40.732332;40.59922
81.39854;40.699266;40.566262
81.326104;40.629962;40.431445
81.39211;40.696056000000006;40.563062
81.370696;40.818087000000006;33.981887
76.4151;52.311006000000006;8.718501
74.09466;71.075118;0
73.68454;73.325684;0
64.49477;53.986453999999995;0
55.580972;46.292508;0
39.32394;0;0
14.348631;0;0
14.160877;0;0
14.147172;0;0
