FULL;PG1;PG2
32.8292;0;0
209.43536;0;0.246974
219.42264;109.19380799999999;109.581936
220.35822;109.66122600000001;109.79069600000001
221.02429;110.12255200000001;109.473247
221.76715;110.88356799999998;110.88356799999998
222.34104;110.57813599999999;110.97305899999999
221.55349;109.93111999999999;109.67092799999998
221.78245;110.95664;110.95664
217.95389;108.783377;108.654334
220.07499;108.93905200000002;109.19750800000001
221.58149;110.922009;111.053278
220.4932;109.79183100000003;109.53196900000003
221.785;110.30368200000001;110.172836
198.56405;126.04630700000003;0
90.57883;0;0
29.924094;0;0
28.607808;0;0
28.037428;0;0
