TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699904404.852849;0.575012;0;0;1890542;2007702;1200042;1201095;1200035;1200039
1699904405.991660;14.5229;0;0;1880733;3354293;3600000;1200525;1200285;1200039
1699904406.851359;54.4757;0;0;1211582;3600000;3599999;1200163;1200157;1200046
1699904407.850514;96.6623;0;0;1443949;3599999;3600000;1200232;1200187;1200049
1699904408.849661;138.954;0;0;1462507;3600000;3599999;1200209;1200159;1200060
1699904409.848718;181.183;0;0;1489961;3600000;3600000;1200243;1200132;1200035
1699904410.847911;223.437;0;0;1489701;3599999;3600000;1200209;1200157;1200042
1699904411.847059;265.688;0;0;1460709;3600000;3599999;1200243;1200146;1200047
1699904412.846230;307.993;0;0;1475173;3599999;3600000;1200231;1200084;1200079
1699904413.845332;350.25;0;0;1487445;3600000;3600000;1200261;1200175;1200074
1699904414.844498;392.509;0;0;1482175;3600000;3600000;1200200;1200199;1200075
1699904415.843684;434.81;0;0;1459883;3599999;3599999;1200254;1200171;1200034
1699904416.842827;477.08;0;0;1466775;3600000;3600000;1200239;1200176;1200041
1699904417.841979;519.317;0;0;1482316;3600000;3600000;1200237;1200149;1200034
1699904418.841113;561.616;0;0;1473380;3600000;3599999;1200169;1200197;1200042
1699904419.840257;603.854;0;0;1481292;3599999;3600000;1200255;1200156;1200035
1699904420.839442;646.113;0;0;1379207;3600000;3600000;1200207;1200216;1200047
1699904421.838586;688.394;0;0;1417160;3599999;3600000;1200231;1200120;1200017
1699904422.837760;730.65;0;0;1428783;3600000;3600000;1200189;1200102;1200021
1699904423.836865;772.903;0;0;1455514;3600000;3600000;1200242;1200181;1200031
1699904424.836026;815.188;0;0;1441261;3600000;3600000;1200210;1200193;1200047
1699904425.835213;857.484;0;0;1374964;3600000;3599999;1200215;1200151;1200058
1699904426.834358;899.748;0;0;1407165;3599999;3600000;1200189;1200205;1200059
1699904427.833513;942.058;0;0;1390527;3600000;3600000;1200242;1200161;1200035
1699904428.832631;984.341;0;0;1431141;3599999;3599999;1200196;1200188;1200072
1699904429.831837;1026.61;0;0;1462550;3600000;3600000;1200255;1200157;1200048
1699904430.830959;1068.96;0;0;1381732;3600000;3599999;1200242;1200205;1200056
1699904431.830116;1111.25;0;0;1392536;3599999;3599999;1200299;1200154;1200044
1699904432.829266;1153.63;0;0;1471842;3600000;3600000;1200198;1200119;1200100
1699904433.828280;1196.01;0;0;1476987;3600000;3599999;1200222;1200177;1200124
1699904434.827510;1238.41;0;0;1449068;3599999;3600000;1200208;1200189;1200053
1699904435.826668;1280.69;0;0;1371919;3600000;3600000;1200212;1200154;1200041
1699904436.825814;1323;0;0;1409008;3600000;3600000;1200232;1200176;1200043
1699904437.824871;1365.35;0;0;1422982;3600000;3599999;1200212;1200151;1200011
1699904438.824050;1406.65;0;0;1452097;3600000;3599952;1200188;1200208;1200034
1699904439.955678;1437.66;0;0;1200389;1200522;1200280;1200152;1200143;1200063
1699904440.822877;1451.28;0;0;1413756;1200097;1200191;1200149;1200095;1200026
1699904441.821803;1464.81;0;0;1456269;1200075;1200137;1200131;1200092;1200032
1699904442.821050;1478.38;0;0;1481171;1200090;1200129;1200087;1200092;1200040
