RAPL;ALL;PG1;PG2
0.0255126953125;0;0;0
14.24591064453125;0;0;0
13.86993408203125;0;0;0
13.82916259765625;0;0;0
14.25909423828125;0;0;0
50.48016357421875;0;0;0
52.142333984375;0;0;0
52.13409423828125;0;0;0
52.21514892578125;0;0;0
52.16595458984375;0;0;0
52.192138671875;0;0;0
52.14794921875;0;0;0
52.21484375;0;0;0
52.146484375;0;0;0
52.17620849609375;0;0;0
52.2396240234375;51.976380697659025;17.277125666601997;34.555280908055806
52.17333984375;51.984203777453054;17.279787789708966;34.55991909711322
52.19683837890625;51.98470042795676;17.27965403521798;34.55275252352219
52.2847900390625;52.13795147873879;17.284313108677452;34.568615979068944
52.25079345703125;52.00603368173784;17.287685708090113;34.574901666371666
52.25421142578125;52.007530902807375;17.288167507619367;34.57668649224794
52.201904296875;51.99393767090152;17.283929828117902;34.56764949243317
52.25146484375;52.00241439305574;17.28556578988642;34.57244879641784
52.25634765625;52.001746422167784;17.286793299583255;34.572325839361554
52.2476806640625;52.00184562343157;17.285365878723205;34.57199651591524
52.2584228515625;52.001975799074096;17.286753749015745;34.5721935280187
52.24224853515625;52.002331735964766;17.286012353134666;34.57221510908238
52.2640380859375;52.006396157431176;17.285877161426978;34.5777802524782
52.28082275390625;52.13856595723896;17.28358034308277;34.560817273833486
52.277099609375;52.004834144428344;17.286417927797974;34.57420767729015
52.246337890625;52.003608094304596;17.28696948088177;34.572898914146435
52.2899169921875;51.99544847458214;17.284514459180343;34.568846049327455
52.27008056640625;52.00050596228849;17.284361290790518;34.57467726229399
52.23345947265625;51.98724422428652;17.281744471680025;34.5632521437234
52.2877197265625;51.98834661448053;17.28157116685504;34.56392452183904
52.26617431640625;51.99699589550227;17.28425630067916;34.5677443906543
52.21844482421875;51.98468712858125;17.281630133832053;34.56223891497671
52.27728271484375;51.99773865353296;17.283506276181804;34.56737763257014
47.495849609375;43.82460316209803;13.11232079010639;30.41475234824025
14.020263671875;0;0;0
13.81884765625;0;0;0
13.84576416015625;0;0;0
13.8121337890625;0;0;0
13.814453125;0;0;0
