TIMESTAMP;CPU;RAM;GPU
1700081929.710656;2.37726;0;0
1700081930.709457;32.1163;0;0
1700081931.708450;178.878;0;0
1700081932.707865;329.105;0;0
1700081933.706686;479.471;0;0
1700081934.705888;629.813;0;0
1700081935.704951;780.194;0;0
1700081936.704097;930.599;0;0
1700081937.703395;1081.03;0;0
1700081938.702596;1231.5;0;0
1700081939.701630;1381.94;0;0
1700081940.700720;1532.1;0;0
1700081941.699931;1682.41;0;0
1700081942.698975;1832.8;0;0
1700081943.698224;1983.27;0;0
1700081944.697410;2133.77;0;0
1700081945.696460;2284.68;0;0
1700081946.695611;2436.27;0;0
1700081947.694985;2587.88;0;0
1700081948.694021;2739.5;0;0
1700081949.693136;2891.03;0;0
1700081950.692237;3042.71;0;0
1700081951.691381;3194.14;0;0
1700081952.690496;3345.74;0;0
1700081953.689719;3497.37;0;0
1700081954.688691;3649.11;0;0
1700081955.687969;3800.79;0;0
1700081956.687078;3952.55;0;0
1700081957.686278;4104.3;0;0
1700081958.685441;4255.89;0;0
1700081959.684466;4407.64;0;0
1700081960.683748;4559.36;0;0
1700081961.682785;4711.02;0;0
1700081962.682055;4862.57;0;0
1700081963.681131;5014.17;0;0
1700081964.680241;5165.85;0;0
1700081965.679470;5317.68;0;0
1700081966.678686;5469.43;0;0
1700081967.677742;5621.23;0;0
1700081968.676877;5772.96;0;0
1700081969.676039;5924.78;0;0
1700081970.675197;6076.52;0;0
1700081971.674360;6228.41;0;0
1700081972.673425;6380.21;0;0
1700081973.672478;6531.84;0;0
1700081974.671854;6683.56;0;0
1700081975.670926;6835.39;0;0
1700081976.670963;6937.76;0;0
1700081977.670250;6969.47;0;0
1700081978.669538;7000.74;0;0
1700081979.668657;7031.01;0;0
