TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_SW_CPU_CLOCK;PERF_COUNT_HW_BRANCH_MISSES
1701767218.269828;#SYSTEM;36682303;35461168;32416807;295349
1701767218.269828;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701767218.269828;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701767218.269828;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767219.269762;#SYSTEM;36212733;16348004;5995248396;148984
1701767219.269762;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701767219.269762;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701767219.269762;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767220.401752;#SYSTEM;6711103742;7130104681;4091154428;78137861
1701767220.401752;/sys/fs/cgroup/custom.slice/pg1;1317424212;1620093417;507218479;34731
1701767220.401752;/sys/fs/cgroup/custom.slice/pg2;5273853984;5420497861;1489354400;77023305
1701767220.401752;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767221.261758;#SYSTEM;6650558254;7101571714;3928753486;78303051
1701767221.261758;/sys/fs/cgroup/custom.slice/pg1;1266869216;1561426734;495441330;18823
1701767221.261758;/sys/fs/cgroup/custom.slice/pg2;5292185660;5452904743;1474485378;77583991
1701767221.261758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767222.261756;#SYSTEM;6703834385;7158562709;3991315750;79549325
1701767222.261756;/sys/fs/cgroup/custom.slice/pg1;1275319464;1572078931;503123659;19179
1701767222.261756;/sys/fs/cgroup/custom.slice/pg2;5383566459;5553744769;1499968569;79017093
1701767222.261756;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767223.261770;#SYSTEM;6721392233;7174958666;3995335296;79482898
1701767223.261770;/sys/fs/cgroup/custom.slice/pg1;1257431587;1554365633;499094566;19923
1701767223.261770;/sys/fs/cgroup/custom.slice/pg2;5383588050;5547468711;1499964946;78929178
1701767223.261770;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767224.261775;#SYSTEM;6727097602;7173886933;3991114413;79360435
1701767224.261775;/sys/fs/cgroup/custom.slice/pg1;1281085324;1578553158;503142939;19180
1701767224.261775;/sys/fs/cgroup/custom.slice/pg2;5383596437;5539369059;1499967173;78814913
1701767224.261775;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767225.261773;#SYSTEM;6720349758;7161956187;3999506487;79340415
1701767225.261773;/sys/fs/cgroup/custom.slice/pg1;1240898013;1531677832;495311887;19955
1701767225.261773;/sys/fs/cgroup/custom.slice/pg2;5383585481;5537093336;1499966920;78774605
1701767225.261773;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767226.257758;#SYSTEM;6749029515;7198069021;3992781822;79431204
1701767226.257758;/sys/fs/cgroup/custom.slice/pg1;1320578290;1629531420;503206616;19241
1701767226.257758;/sys/fs/cgroup/custom.slice/pg2;5378030447;5534138209;1498418592;78732870
1701767226.257758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767227.257758;#SYSTEM;6705130113;7141826819;3997774156;79437054
1701767227.257758;/sys/fs/cgroup/custom.slice/pg1;1235613605;1526387243;499246220;19262
1701767227.257758;/sys/fs/cgroup/custom.slice/pg2;5374415915;5526638988;1497408107;78625822
1701767227.257758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767228.257765;#SYSTEM;6727777182;7170657607;3997674627;79429467
1701767228.257765;/sys/fs/cgroup/custom.slice/pg1;1279273483;1580822697;499338161;19581
1701767228.257765;/sys/fs/cgroup/custom.slice/pg2;5374448272;5526899254;1497417347;78629634
1701767228.257765;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767229.257779;#SYSTEM;6755860141;7199926256;3993782601;79390756
1701767229.257779;/sys/fs/cgroup/custom.slice/pg1;1302597351;1608587115;503229493;19955
1701767229.257779;/sys/fs/cgroup/custom.slice/pg2;5374327174;5523548328;1497388732;78577333
1701767229.257779;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767230.257772;#SYSTEM;6694790152;7129867183;4001459854;79425709
1701767230.257772;/sys/fs/cgroup/custom.slice/pg1;1217051714;1500327647;495486147;18501
1701767230.257772;/sys/fs/cgroup/custom.slice/pg2;5374335026;5525475390;1497388713;78603784
1701767230.257772;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767231.253770;#SYSTEM;6775865431;7227706454;3991349802;79277990
1701767231.253770;/sys/fs/cgroup/custom.slice/pg1;1326024728;1634843480;503144907;20907
1701767231.253770;/sys/fs/cgroup/custom.slice/pg2;5382821715;5534489746;1499728954;78731954
1701767231.253770;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767232.253756;#SYSTEM;6704409948;7142829132;3999225649;79283390
1701767232.253756;/sys/fs/cgroup/custom.slice/pg1;1223158264;1506236779;495265921;19472
1701767232.253756;/sys/fs/cgroup/custom.slice/pg2;5383577684;5535785189;1499962849;78750475
1701767232.253756;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767233.253772;#SYSTEM;6701190876;7137157629;3991149468;79276346
1701767233.253772;/sys/fs/cgroup/custom.slice/pg1;1274242981;1569278580;503254162;19024
1701767233.253772;/sys/fs/cgroup/custom.slice/pg2;5383574217;5536832243;1499965897;78765258
1701767233.253772;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767234.253780;#SYSTEM;6762745512;7207821239;3990780028;79210082
1701767234.253780;/sys/fs/cgroup/custom.slice/pg1;1321938804;1630053465;503229298;20467
1701767234.253780;/sys/fs/cgroup/custom.slice/pg2;5383614692;5532585405;1499970279;78704940
1701767234.253780;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767235.249764;#SYSTEM;6698500766;7132028106;3999943247;79294114
1701767235.249764;/sys/fs/cgroup/custom.slice/pg1;1224612327;1509937981;495355303;18987
1701767235.249764;/sys/fs/cgroup/custom.slice/pg2;5380932610;5531321976;1499231943;78687176
1701767235.249764;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767236.249759;#SYSTEM;6797267469;7252106746;3993874204;79355778
1701767236.249759;/sys/fs/cgroup/custom.slice/pg1;1330485743;1638663627;503160917;20305
1701767236.249759;/sys/fs/cgroup/custom.slice/pg2;5374353687;5522930707;1497383506;78567452
1701767236.249759;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767237.249758;#SYSTEM;6695590415;7125931210;4001745058;79380420
1701767237.249758;/sys/fs/cgroup/custom.slice/pg1;1220555170;1506024387;495322210;19505
1701767237.249758;/sys/fs/cgroup/custom.slice/pg2;5374730099;5523258945;1497492648;78577294
1701767237.249758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767238.249759;#SYSTEM;6715096707;7150096552;3993670492;79392470
1701767238.249759;/sys/fs/cgroup/custom.slice/pg1;1280709788;1579848789;503268444;19702
1701767238.249759;/sys/fs/cgroup/custom.slice/pg2;5373986934;5524588913;1497300613;78596414
1701767238.249759;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767239.249767;#SYSTEM;6756956317;7196883198;4001693148;79378391
1701767239.249767;/sys/fs/cgroup/custom.slice/pg1;1270561591;1566675739;495279929;20242
1701767239.249767;/sys/fs/cgroup/custom.slice/pg2;5374622058;5522948834;1497465115;78573006
1701767239.249767;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767240.245759;#SYSTEM;6667406314;7093029469;3992184833;79288218
1701767240.245759;/sys/fs/cgroup/custom.slice/pg1;1223833657;1510704077;503139159;19040
1701767240.245759;/sys/fs/cgroup/custom.slice/pg2;5379696727;5528757680;1498871510;78655689
1701767240.245759;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767241.245758;#SYSTEM;6760365312;7203107189;3995053729;79163929
1701767241.245758;/sys/fs/cgroup/custom.slice/pg1;1309670594;1616184710;499319775;20680
1701767241.245758;/sys/fs/cgroup/custom.slice/pg2;5383619029;5528096667;1499971826;78646548
1701767241.245758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767242.245750;#SYSTEM;6666837686;7087279785;3995357996;79163935
1701767242.245750;/sys/fs/cgroup/custom.slice/pg1;1222871470;1509201535;499272488;19251
1701767242.245750;/sys/fs/cgroup/custom.slice/pg2;5383577246;5527802356;1499973350;78642190
1701767242.245750;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767243.245758;#SYSTEM;6701253478;7128990166;3994925595;79160486
1701767243.245758;/sys/fs/cgroup/custom.slice/pg1;1237926261;1526793349;499194159;19341
1701767243.245758;/sys/fs/cgroup/custom.slice/pg2;5383574937;5527371197;1499968059;78636084
1701767243.245758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767244.245759;#SYSTEM;6758653566;7199611029;3995368545;79141909
1701767244.245759;/sys/fs/cgroup/custom.slice/pg1;1315931473;1622608581;499345304;19616
1701767244.245759;/sys/fs/cgroup/custom.slice/pg2;5383586425;5525040544;1499965222;78602900
1701767244.245759;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767245.241759;#SYSTEM;6662328136;7078621770;3993612872;79296924
1701767245.241759;/sys/fs/cgroup/custom.slice/pg1;1212156145;1497061274;503089595;20144
1701767245.241759;/sys/fs/cgroup/custom.slice/pg2;5375513718;5517772210;1497711191;78499606
1701767245.241759;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767246.241757;#SYSTEM;6806064213;7259202788;4001484498;79325717
1701767246.241757;/sys/fs/cgroup/custom.slice/pg1;1332906906;1643119568;495496771;20878
1701767246.241757;/sys/fs/cgroup/custom.slice/pg2;5374183997;5518509894;1497341948;78509930
1701767246.241757;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767247.241760;#SYSTEM;6660944634;7081738893;3993731682;78935636
1701767247.241760;/sys/fs/cgroup/custom.slice/pg1;1254283566;1547253868;503112159;19604
1701767247.241760;/sys/fs/cgroup/custom.slice/pg2;5373547212;5518758850;1497167910;78513575
1701767247.241760;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767248.241758;#SYSTEM;6719154657;7154356473;4001761000;79065913
1701767248.241758;/sys/fs/cgroup/custom.slice/pg1;1250952176;1542668041;495167594;20291
1701767248.241758;/sys/fs/cgroup/custom.slice/pg2;5373686449;5513287001;1497203135;78435537
1701767248.241758;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767249.245803;#SYSTEM;6781332315;7220213461;3992231280;79169061
1701767249.245803;/sys/fs/cgroup/custom.slice/pg1;1334856801;1643759532;503210447;20601
1701767249.245803;/sys/fs/cgroup/custom.slice/pg2;5377763970;5517437252;1498341167;78494769
1701767249.245803;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767250.377828;#SYSTEM;354728481;357105329;5987409877;4516756
1701767250.377828;/sys/fs/cgroup/custom.slice/pg1;7359516;8944531;6181876;6679
1701767250.377828;/sys/fs/cgroup/custom.slice/pg2;301478153;309454114;84000469;4398678
1701767250.377828;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767251.237820;#SYSTEM;75140632;66374604;5912824163;599382
1701767251.237820;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701767251.237820;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701767251.237820;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
1701767252.237824;#SYSTEM;69060473;65056593;5994757607;567421
1701767252.237824;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0
1701767252.237824;/sys/fs/cgroup/custom.slice/pg2;0;0;0;0
1701767252.237824;/sys/fs/cgroup/custom.slice/pg8;0;0;0;0
