TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701693681.125835;0.634338;0;0;2001466;1200016;1200021;1200041;1200012;2081422;3535793;2398985;3428720;0;0;0
1701693682.125785;14.5581;0;0;1360709;1281274;1284799;1249592;1200018;1659311;3535793;2398985;3428720;0;0;0
1701693683.121742;63.6884;0;0;2484812;3576952;3576986;3573755;1200215;1934494;3535793;2398985;3428720;0;0;0
1701693684.121789;114.165;0;0;2380239;3600000;3599999;3599999;1200262;1888604;3535793;2398985;3428720;0;0;0
1701693685.121783;164.601;0;0;2258878;3599999;3600000;3599999;1200178;1850727;3535793;2398985;3428720;0;0;0
1701693686.121781;215.223;0;0;2432985;3600000;3600000;3600000;1200218;1934915;3535793;2398985;3428720;0;0;0
1701693687.121782;265.713;0;0;2315728;3600000;3599999;3599999;1200247;1788572;3535793;2398985;3428720;0;0;0
1701693688.117783;316.288;0;0;2323275;3600000;3600000;3600000;1200248;1773381;3535793;2398985;3428720;0;0;0
1701693689.117782;366.902;0;0;2409566;3600000;3599999;3600000;1200261;1805215;3535793;2398985;3428720;0;0;0
1701693690.117780;417.345;0;0;2267319;3599999;3600000;3599999;1200268;1806186;3535793;2398985;3428720;0;0;0
1701693691.117783;468.039;0;0;2409915;3600000;3599999;3600000;1200280;1806318;3535793;2398985;3428720;0;0;0
1701693692.117784;518.561;0;0;2350069;3600000;3600000;3599999;1200257;1693868;3535793;2398985;3428720;0;0;0
1701693693.113783;569.012;0;0;2304371;3600000;3599999;3600000;1200260;1758622;3535793;2398985;3428720;0;0;0
1701693694.113783;619.733;0;0;2437218;3599999;3600000;3600000;1200266;1757246;3535793;2398985;3428720;0;0;0
1701693695.113783;670.192;0;0;2306440;3600000;3600000;3600000;1200199;1765080;3535793;2398985;3428720;0;0;0
1701693696.113783;720.691;0;0;2345930;3600000;3599999;3599999;1200261;1793419;3535793;2398985;3428720;0;0;0
1701693697.109783;771.306;0;0;2375619;3599999;3600000;3600000;1200263;1790950;3535793;2398985;3428720;0;0;0
1701693698.109777;821.712;0;0;2263736;3600000;3600000;3600000;1200248;1788743;3535793;2398985;3428720;0;0;0
1701693699.109781;872.315;0;0;2416583;3599999;3599999;3599999;1200277;1712909;3535793;2398985;3428720;0;0;0
1701693700.109782;922.843;0;0;2354035;3600000;3599999;3600000;1200246;1735294;3535793;2398985;3428720;0;0;0
1701693701.109781;973.347;0;0;2280461;3599999;3600000;3599999;1200124;1731437;3535793;2398985;3428720;0;0;0
1701693702.105757;1024;0;0;2429390;3600000;3600000;3599999;1200217;1833389;3535793;2398985;3428720;0;0;0
1701693703.105781;1074.43;0;0;2291448;3599999;3600000;3600000;1200207;1889969;3535793;2398985;3428720;0;0;0
1701693704.105758;1125.07;0;0;2397165;3600000;3599999;3600000;1200227;1810747;3535793;2398985;3428720;0;0;0
1701693705.105758;1175.6;0;0;2345816;3600000;3599999;3599999;1200155;1782255;3535793;2398985;3428720;0;0;0
1701693706.105726;1226.07;0;0;2321228;3600000;3600000;3599999;1200209;1810611;3535793;2398985;3428720;0;0;0
1701693707.101763;1276.72;0;0;2439772;3600000;3599999;3600000;1200211;1805402;3535793;2398985;3428720;0;0;0
1701693708.101763;1327.24;0;0;2295013;3599999;3600000;3600000;1200218;1803668;3535793;2398985;3428720;0;0;0
1701693709.101757;1377.82;0;0;2375431;3599999;3600000;3599999;1200208;1811980;3535793;2398985;3428720;0;0;0
1701693710.101782;1428.39;0;0;2378647;3600000;3600000;3600000;1200238;1757141;3535793;2398985;3428720;0;0;0
1701693711.97780;1478.81;0;0;2288088;3599999;3600000;3600000;1200288;1265547;3535793;2398985;3428720;0;0;0
1701693712.101814;1529.47;0;0;2430657;3599999;3599999;3600000;1200289;1866313;3535793;2398985;3428720;0;0;0
1701693713.233828;1544.97;0;0;1200150;1200240;1200121;1200085;1200107;1200101;3535793;2398985;3428720;0;0;0
1701693714.97784;1558.7;0;0;1200080;1200096;1200119;1200039;1200061;1200019;3535793;2398985;3428720;0;0;0
1701693715.97831;1572.54;0;0;1200042;1200121;1200123;1200091;1200054;1747083;3535793;2398985;3428720;0;0;0
