TIMESTAMP;CGROUP;PERF_COUNT_HW_CPU_CYCLES;PERF_COUNT_HW_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_INSTRUCTIONS;PERF_COUNT_HW_BRANCH_MISSES;MEMORY_ANON;MEMORY_FILE
1700015419.161447;#SYSTEM;51192278;35222491;6568580;220911;96256000;1247805440
1700015419.161447;/sys/fs/cgroup/custom.slice/pg1;0;0;0;0;0;0
1700015420.160310;#SYSTEM;630014230;400937284;79629206;2590155;111214592;1296601088
1700015420.160310;/sys/fs/cgroup/custom.slice/pg1;278184155;109313668;21289265;364835;10833920;49303552
1700015421.158397;#SYSTEM;33458487464;110454956799;20000973757;5841143;118947840;1345372160
1700015421.158397;/sys/fs/cgroup/custom.slice/pg1;33109380974;110096719697;19929937132;3454559;19656704;97501184
1700015422.157377;#SYSTEM;33565974282;116691423607;21121704396;4337566;119513088;1345380352
1700015422.157377;/sys/fs/cgroup/custom.slice/pg1;33334944129;116560017826;21093035719;2316409;19656704;97501184
1700015423.156418;#SYSTEM;33559792984;116571292432;21099633635;4306730;119738368;1345384448
1700015423.156418;/sys/fs/cgroup/custom.slice/pg1;33341541531;116399778079;21064037633;2308204;19656704;97501184
1700015424.155438;#SYSTEM;33560322930;116823706605;21145285478;4307825;121856000;1345384448
1700015424.155438;/sys/fs/cgroup/custom.slice/pg1;33342223207;116747990985;21127052220;2311268;19656704;97501184
1700015425.154586;#SYSTEM;33566474458;116842636433;21148738729;4312495;122228736;1345396736
1700015425.154586;/sys/fs/cgroup/custom.slice/pg1;33338973252;116688466157;21116278679;2311015;19656704;97501184
1700015426.153674;#SYSTEM;33576226477;116525841998;21091556816;4328864;122585088;1345396736
1700015426.153674;/sys/fs/cgroup/custom.slice/pg1;33327349372;116177958304;21023902570;2302582;19656704;97501184
1700015427.152702;#SYSTEM;33570483180;116848055235;21149802143;4309990;122585088;1345396736
1700015427.152702;/sys/fs/cgroup/custom.slice/pg1;33333145768;116365664288;21057865194;2303426;19656704;97501184
1700015428.151770;#SYSTEM;33559842982;116616124320;21107718036;4308439;122585088;1345400832
1700015428.151770;/sys/fs/cgroup/custom.slice/pg1;33344479227;116300009414;21045987530;2302263;19656704;97501184
1700015429.150819;#SYSTEM;33457181414;117150812623;21200406427;2398206;122589184;1345400832
1700015429.150819;/sys/fs/cgroup/custom.slice/pg1;33444620664;117055525745;21182703925;2314064;19656704;97501184
1700015430.149872;#SYSTEM;33549284405;116714615811;21125221888;4234729;122609664;1345409024
1700015430.149872;/sys/fs/cgroup/custom.slice/pg1;33354983834;116610001721;21102082148;2307621;19656704;97501184
1700015431.148955;#SYSTEM;33555291587;116796461537;21140414530;4313738;122630144;1345413120
1700015431.148955;/sys/fs/cgroup/custom.slice/pg1;33348511400;116418632342;21067444620;2302730;19656704;97501184
1700015432.148028;#SYSTEM;33558603811;116604855783;21105852727;4335211;122630144;1345413120
1700015432.148028;/sys/fs/cgroup/custom.slice/pg1;33344674923;116278670258;21042120165;2301146;19656704;97501184
1700015433.147149;#SYSTEM;33561381963;116722998995;21127070947;4312058;122630144;1345413120
1700015433.147149;/sys/fs/cgroup/custom.slice/pg1;33343444262;116366014660;21057923301;2301899;19656704;97501184
1700015434.146153;#SYSTEM;33572685789;116674447812;21118330640;4308159;122646528;1345421312
1700015434.146153;/sys/fs/cgroup/custom.slice/pg1;33330728006;116110756281;21011725029;2295856;19656704;97501184
1700015435.145195;#SYSTEM;33567286769;116830158217;21146515916;4316775;122646528;1345421312
1700015435.145195;/sys/fs/cgroup/custom.slice/pg1;33332391106;116319687000;21049543432;2303919;19656704;97501184
1700015436.144285;#SYSTEM;33573631647;116818215758;21144288979;4318468;122646528;1345433600
