FULL;PG1;PG2
2.887241;0;0
12.321534;0;0
12.484709;12.402840000000001;0
12.507352;12.466072;0
12.504044;12.54531;0
12.509191;12.467905000000002;0
12.513962;12.472797;0
12.526388;12.443704;0
12.530333;12.448164;0
12.533259;12.533259000000001;0
12.555363;12.555363;0
12.558284;12.516836;0
12.559864;12.559863;0
12.573875;12.491150999999999;0
12.566431;12.524956;0
12.565266;12.482868;0
12.574326;12.574324;0
12.570653;12.570650999999998;0
12.585439;12.544037999999999;0
12.568864;12.568863;0
12.605199;12.563597;0
12.606412;12.44108;0
12.600881;12.684053;0
12.595909;12.471607000000002;0
12.623299;12.581772;0
12.598845;12.598844999999999;0
12.5981;12.515487;0
12.623364;12.623363999999999;0
12.6257;12.625698;0
12.616397;12.533119000000003;0
12.608714;12.567099;0
12.628061;12.586521000000001;0
12.643784;12.60219;0
12.615497;12.615495;0
12.62568;12.625680000000001;0
12.628839;12.587295;0
12.644295;12.519102;0
12.646456;12.646455;0
7.690911;0;0
2.883824;0;0
2.878622;0;0
2.869931;0;0
