TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699880509.230997;0.0560303;0;0;1202878;1233968;1611090;1103489;3292235;2994001;4019197;3189937
1699880510.290886;2.90729;0;0;1096314;2136122;2765877;1046481;3292235;2994001;4019197;3189937
1699880511.326886;15.3823;0;0;2774493;2799998;2799998;2800000;3292235;2994001;4019197;3189937
1699880512.230882;27.6686;0;0;768567;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880513.226879;40.1608;0;0;1771800;2800000;2800000;2799999;3292235;2994001;4019197;3189937
1699880514.226995;52.6592;0;0;1762431;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880515.226985;65.1531;0;0;1754944;2799999;2799999;2799999;3292235;2994001;4019197;3189937
1699880516.226891;77.6595;0;0;1870370;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880517.226782;90.1686;0;0;1750721;2799999;2800000;2800000;3292235;2994001;4019197;3189937
1699880518.222880;102.686;0;0;1765445;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880519.222892;115.21;0;0;1750942;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880520.222895;127.751;0;0;1751845;2799999;2799999;2800000;3292235;2994001;4019197;3189937
1699880521.222892;140.293;0;0;1751365;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880522.218886;152.847;0;0;1745500;2799999;2800000;2800000;3292235;2994001;4019197;3189937
1699880523.218886;165.41;0;0;1744965;2800000;2799999;2800000;3292235;2994001;4019197;3189937
1699880524.218888;177.972;0;0;1779838;2800000;2800000;2799999;3292235;2994001;4019197;3189937
1699880525.218889;190.527;0;0;1762945;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880526.218885;203.084;0;0;1744313;2799999;2799999;2799999;3292235;2994001;4019197;3189937
1699880527.214885;215.648;0;0;1745007;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880528.214884;228.216;0;0;1745020;2800000;2799999;2800000;3292235;2994001;4019197;3189937
1699880529.214876;240.794;0;0;1792533;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880530.214891;253.376;0;0;1752833;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880531.214878;265.969;0;0;1759127;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880532.210890;278.553;0;0;1745060;2800000;2799999;2800000;3292235;2994001;4019197;3189937
1699880533.210795;291.143;0;0;1774239;2800000;2800000;2799999;3292235;2994001;4019197;3189937
1699880534.210883;303.751;0;0;1919420;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880535.210885;316.336;0;0;1785988;2800000;2799999;2800000;3292235;2994001;4019197;3189937
1699880536.206889;328.924;0;0;1771119;2799999;2800000;2800000;3292235;2994001;4019197;3189937
1699880537.206884;341.543;0;0;1763926;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880538.206884;354.161;0;0;1735502;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880539.206886;366.762;0;0;1751229;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880540.206908;379.362;0;0;1751004;2800000;2799999;2800000;3292235;2994001;4019197;3189937
1699880541.202884;391.967;0;0;1772867;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880542.202904;404.604;0;0;1748664;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880543.202880;417.221;0;0;1744253;2800000;2800000;2799999;3292235;2994001;4019197;3189937
1699880544.202879;429.828;0;0;1738207;2800000;2799999;2800000;3292235;2994001;4019197;3189937
1699880545.202879;442.444;0;0;1748131;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880546.198908;455.074;0;0;1748826;2800000;2800000;2800000;3292235;2994001;4019197;3189937
1699880547.198889;467.708;0;0;1768999;2800000;2799999;2800000;3292235;2994001;4019197;3189937
1699880548.298975;478.99;0;0;468917;932890;674990;542584;3292235;2994001;4019197;3189937
1699880549.198969;481.828;0;0;1880262;1014555;819713;901132;3292235;2994001;4019197;3189937
1699880550.198970;484.703;0;0;1831095;1098066;874206;874455;3292235;2994001;4019197;3189937
1699880551.198980;487.573;0;0;1865846;1078059;881293;1025912;3292235;2994001;4019197;3189937
