TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7;FREQ8;FREQ9;FREQ10;FREQ11
1701766095.425829;0.616821;0;0;2034625;1200011;2020920;1200022;1200012;1200011;3535793;2398985;3428720;0;0;0
1701766096.549783;14.6104;0;0;1574944;3181970;3600000;3600000;3600000;1200162;3535793;2398985;3428720;0;0;0
1701766097.421738;63.7045;0;0;2518524;2783397;3600000;3599999;3600000;1200122;3535793;2398985;3428720;0;0;0
1701766098.421738;114.5;0;0;2381779;2777592;3599999;3599999;3600000;1788773;3535793;2398985;3428720;0;0;0
1701766099.421745;165.268;0;0;2276656;2801433;3600000;3600000;3599999;1798785;3535793;2398985;3428720;0;0;0
1701766100.421681;216.053;0;0;2425335;2698790;3599999;3599999;3599999;1809452;3535793;2398985;3428720;0;0;0
1701766101.417738;266.84;0;0;2335193;2805563;3600000;3600000;3600000;1809410;3535793;2398985;3428720;0;0;0
1701766102.417740;317.468;0;0;2298532;2576964;3599999;3600000;3600000;1822964;3535793;2398985;3428720;0;0;0
1701766103.417745;368.404;0;0;2418114;2729699;3600000;3599999;3599999;1775080;3535793;2398985;3428720;0;0;0
1701766104.417741;419.166;0;0;2281690;2703871;3599999;3599999;3600000;1793362;3535793;2398985;3428720;0;0;0
1701766105.417742;470.162;0;0;2447389;2792096;3600000;3600000;3599999;1741601;3535793;2398985;3428720;0;0;0
1701766106.413685;520.91;0;0;2337397;2717501;3600000;3600000;3600000;1698764;3535793;2398985;3428720;0;0;0
1701766107.413743;571.672;0;0;2291091;2812937;3600000;3600000;3600000;1743187;3535793;2398985;3428720;0;0;0
1701766108.413678;622.692;0;0;2399410;2819182;3599999;3599999;3600000;1751795;3535793;2398985;3428720;0;0;0
1701766109.413678;673.399;0;0;2276106;2753622;3600000;3599999;3600000;1737750;3535793;2398985;3428720;0;0;0
1701766110.409677;724.484;0;0;2438990;2791859;3600000;3600000;3600000;1685540;3535793;2398985;3428720;0;0;0
1701766111.413678;775.462;0;0;2343579;2888504;3600000;3600000;3599999;1714393;3535793;2398985;3428720;0;0;0
1701766112.409678;826.367;0;0;2320579;2819471;3599999;3599999;3600000;1796285;3535793;2398985;3428720;0;0;0
1701766113.409678;877.369;0;0;2393040;2771112;3600000;3600000;3600000;1769331;3535793;2398985;3428720;0;0;0
1701766114.405678;928.174;0;0;2273484;2863134;3600000;3600000;3599999;1788576;3535793;2398985;3428720;0;0;0
1701766115.405678;979.206;0;0;2429438;2800405;3600000;3599999;3600000;1776932;3535793;2398985;3428720;0;0;0
1701766116.409677;1030.05;0;0;2333887;2817706;3599999;3600000;3599999;1762211;3535793;2398985;3428720;0;0;0
1701766117.405678;1080.99;0;0;2314614;2940560;3600000;3600000;3600000;1713386;3535793;2398985;3428720;0;0;0
1701766118.401678;1131.96;0;0;2419001;2794858;3600000;3599999;3600000;1734446;3535793;2398985;3428720;0;0;0
1701766119.401678;1182.84;0;0;2295091;2852922;3600000;3600000;3599999;1737217;3535793;2398985;3428720;0;0;0
1701766120.401678;1233.76;0;0;2402449;2710613;3599999;3600000;3599999;1715415;3535793;2398985;3428720;0;0;0
1701766121.401678;1284.69;0;0;2378380;2837984;3600000;3600000;3600000;1681912;3535793;2398985;3428720;0;0;0
1701766122.401678;1335.31;0;0;2268791;2637726;3599999;3600000;3599999;1731773;3535793;2398985;3428720;0;0;0
1701766123.397679;1386.21;0;0;2431883;2775459;3600000;3599999;3600000;1724064;3535793;2398985;3428720;0;0;0
1701766124.397683;1436.97;0;0;2323480;2752651;3599999;3600000;3599999;1226407;3535793;2398985;3428720;0;0;0
1701766125.397679;1487.7;0;0;2315674;2755303;3600000;3599999;3600000;1844711;3535793;2398985;3428720;0;0;0
1701766126.401800;1538.54;0;0;2430663;2665803;3599999;3600000;3600000;1780947;3535793;2398985;3428720;0;0;0
1701766127.521809;1554.63;0;0;1200155;1199961;1200067;1200252;1200367;1563989;3535793;2398985;3428720;0;0;0
1701766128.393815;1568.6;0;0;1200060;1200098;1200057;1200014;1200177;2535895;3535793;2398985;3428720;0;0;0
1701766129.393825;1582.39;0;0;1200025;1200123;1200058;1200093;1200128;1846223;3535793;2398985;3428720;0;0;0
