FULL;PG1;PG2
14.270648;0;0
62.025744;0;0
64.464384;32.07648;32.07648
64.55368;32.198306;32.198306
64.612452;31.916994;31.916994
64.609024;32.14845;32.14845
64.66152;32.174572;32.174572
64.65885;32.095716;31.939912
64.716256;32.201808;32.358126999999996
64.779504;32.23328;32.076807
64.7154;31.96596;32.279352
64.686852;32.03243;31.876933
64.712444;32.19991;32.19991
64.768896;32.073058;32.073058
64.752504;32.455026;32.297477
64.717224;31.968749;32.124694
64.73236;32.053461;32.053461
64.76344;32.147634;32.147634
64.74735;32.13965;32.13965
64.743116;32.371556;32.214413
64.7622;32.068238;32.224668
54.84303;39.727284;0
48.66254;47.964032;0
31.799062;0;0
14.028901;0;0
13.99578;0;0
13.968551;0;0
