TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5;FREQ6;FREQ7
1699892343.466077;0.0637207;0;0;1061858;1012326;1140330;1798424;1445529;1182975;1683763;1718826
1699892344.466053;2.29041;0;0;1012494;793564;902137;1251596;842743;884656;1740719;1047778
1699892345.630782;36.7303;0;0;4099997;4100000;4100000;4100000;4099997;4100002;4099997;4100002
1699892346.463216;71.4735;0;0;4100000;4100000;4100000;4100000;4100000;4099999;4100000;4099999
1699892347.462273;106.82;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4100000
1699892348.461328;142.191;0;0;4100003;4100000;4100000;4100000;4100000;4100000;4100000;4100000
1699892349.460387;177.622;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4099999;4100000
1699892350.459447;213.229;0;0;4099997;4100000;4100000;4100000;4099999;4099999;4100000;4100000
1699892351.458506;248.807;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4099999;4100000
1699892352.457564;284.494;0;0;4100000;4100000;4100000;4099999;4100000;4100000;4100000;4100000
1699892353.456622;320.27;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4099999;4100000
1699892354.455680;356.087;0;0;4100000;4099999;4100000;4099999;4100000;4100000;4100000;4100000
1699892355.454741;391.999;0;0;4100000;4100000;4100000;4100000;4100000;4100000;4100000;4100000
1699892356.453797;427.966;0;0;4100003;4100000;4100000;4100000;4100000;4100000;4100000;4100000
1699892357.452854;463.978;0;0;4100000;4100000;4100000;4099999;4100000;4100000;4100000;4100000
1699892358.451932;497.6;0;0;4087752;3999075;3999074;3999073;3999072;3999071;3999070;3999069
1699892359.450998;524.705;0;0;3700942;3713001;3713002;3713003;3713002;3713001;3713002;3713003
1699892360.450062;551.916;0;0;3702199;3718121;3718122;3718122;3718122;3718122;3718123;3718123
1699892361.449118;579.173;0;0;3701980;3721220;3721220;3721220;3721220;3721219;3721219;3721219
1699892362.448177;606.562;0;0;3702018;3730301;3730304;3730303;3730303;3730301;3730304;3730303
1699892363.447236;633.964;0;0;3701924;3729497;3729499;3729498;3729499;3729497;3729499;3729498
1699892364.446297;661.429;0;0;3787845;3733506;3733508;3733508;3733508;3733506;3733508;3733508
1699892365.445356;688.994;0;0;3704058;3740051;3740052;3740052;3740051;3740051;3740052;3740052
1699892366.444445;716.551;0;0;3741393;3738883;3738885;3738885;3733529;3738883;3738885;3738885
1699892367.443476;744.165;0;0;3760154;3741402;3741403;3741403;3739698;3741402;3741403;3741403
1699892368.442532;771.833;0;0;3704103;3742023;3742025;3742026;3742025;3742024;3742026;3742027
1699892369.441590;799.506;0;0;3704335;3743940;3743943;3743942;3743943;3743940;3743943;3743942
1699892370.440651;827.211;0;0;3705217;3743056;3743058;3743058;3743057;3743056;3743058;3743058
1699892371.439715;854.92;0;0;3793553;3742775;3742777;3742776;3742776;3742775;3742777;3742775
1699892372.438793;882.668;0;0;3703404;3744710;3744711;3744711;3744711;3744710;3744710;3744710
1699892373.437826;910.44;0;0;3704745;3746253;3746256;3746255;3746255;3746254;3746257;3746257
1699892374.436892;938.247;0;0;3753867;3748280;3748283;3748282;3748281;3748279;3748282;3748281
1699892375.435983;965.867;0;0;3805301;3751131;3777854;3777855;3743340;3777855;3777855;3777856
1699892376.435048;993.68;0;0;3808184;3805400;3810662;3810661;3811601;3810662;3810662;3810661
1699892377.434103;1021.5;0;0;3816927;3821056;3816254;3816254;3800087;3814597;3816254;3816254
1699892378.433164;1049.35;0;0;3824510;3814847;3813627;3813626;3812129;3808558;3813627;3813626
1699892379.432218;1077.2;0;0;3812792;3812272;3813943;3813943;3815585;3839213;3813943;3813943
1699892380.431290;1105.08;0;0;3815004;3815282;3815282;3815282;3815575;3824638;3815283;3815283
1699892381.430344;1132.95;0;0;3811651;3811970;3811969;3811968;3812046;3809927;3811968;3811968
1699892382.429399;1160.83;0;0;3815542;3813982;3813982;3813982;3800167;3800000;3813982;3813982
1699892383.428455;1188.71;0;0;3813914;3813915;3813914;3813914;3801186;3800129;3813914;3813914
1699892384.427516;1216.59;0;0;3819807;3808249;3808249;3808249;3803793;3799864;3808249;3808249
1699892385.426589;1244.48;0;0;3813521;3820130;3811091;3811091;3800047;3804743;3811092;3811091
1699892386.425658;1272.39;0;0;3809567;3808386;3811079;3811079;3819502;3816285;3811079;3811079
1699892387.424701;1300.07;0;0;3874659;3879205;3807390;3826189;3878360;2949306;3880663;3880662
1699892388.423753;1327.99;0;0;3920563;3920563;3917170;3918586;3900695;3957417;3921823;3920564
1699892389.422805;1355.92;0;0;3920290;3921595;3921594;3913663;3922921;3911185;3902016;3921592
1699892390.421871;1383.8;0;0;3919126;3918254;3911874;3918446;3918362;3902465;3920987;3918139
1699892391.421729;1410.54;0;0;4017906;3994101;3994098;3777906;3924386;4014719;4266412;3917403
1699892392.587052;1414.49;0;0;660055;775471;610839;543854;414464;841461;657120;578948
1699892393.421056;1416.78;0;0;1024425;825419;843733;891581;2394289;1137400;835875;961802
1699892394.420135;1419.06;0;0;1038143;862636;849154;862279;2428557;1157318;923211;980550
1699892395.419570;1421.33;0;0;1059279;813333;834209;1087185;2365126;1090693;845918;1184292
