TIMESTAMP;CPU;RAM;GPU;FREQ0;FREQ1;FREQ2;FREQ3;FREQ4;FREQ5
1699898236.195996;0.590027;0;0;1200026;1200004;1972948;1200017;1200030;2001067
1699898237.195447;14.4606;0;0;1200016;1200038;1200414;1200037;1200055;1219320
1699898238.319553;88.9993;0;0;3600000;3600000;3600000;3600000;3600000;3600000
1699898239.193086;165.207;0;0;3599999;3600000;3600000;3599999;3600000;3599999
1699898240.192141;241.793;0;0;3599999;3600000;3599999;3599999;3599999;3600000
1699898241.191200;318.392;0;0;3600000;3600000;3600000;3600000;3599999;3600000
1699898242.190258;395.061;0;0;3599999;3599999;3600000;3600000;3600000;3600000
1699898243.189318;471.666;0;0;3600000;3600000;3600000;3600000;3599999;3599999
1699898244.188376;548.264;0;0;3599999;3600000;3599999;3599999;3600000;3600000
1699898245.187435;624.857;0;0;3600000;3599999;3600000;3600000;3600000;3600000
1699898246.186496;701.535;0;0;3599999;3600000;3600000;3600000;3599999;3599999
1699898247.185554;778.121;0;0;3600000;3599999;3599999;3600000;3599999;3600000
1699898248.184618;854.719;0;0;3599999;3600000;3599999;3599999;3600000;3600000
1699898249.183678;931.314;0;0;3599999;3599999;3600000;3600000;3600000;3599999
1699898250.182737;1008;0;0;3600000;3600000;3600000;3599999;3600000;3600000
1699898251.181794;1084.6;0;0;3600000;3600000;3599999;3600000;3599999;3599999
1699898252.180855;1161.22;0;0;3599999;3600000;3599999;3599999;3600000;3600000
1699898253.179916;1237.85;0;0;3599999;3599999;3600000;3600000;3600000;3599999
1699898254.178974;1314.58;0;0;3600000;3600000;3600000;3600000;3599999;3600000
1699898255.178036;1391.23;0;0;3600000;3600000;3600000;3599999;3600000;3600000
1699898256.177096;1467.92;0;0;3600000;3600000;3599999;3599999;3599999;3599999
1699898257.176155;1544.6;0;0;3599999;3599999;3600000;3600000;3600000;3600000
1699898258.175215;1621.43;0;0;3600000;3600000;3600000;3599999;3600000;3600000
1699898259.174274;1698.17;0;0;3599999;3600000;3599999;3600000;3600000;3599999
1699898260.173334;1774.93;0;0;3599999;3600000;3599999;3599999;3600000;3599999
1699898261.172393;1851.71;0;0;3600000;3599999;3600000;3600000;3600000;3600000
1699898262.171453;1928.53;0;0;3600000;3599999;3600000;3599999;3599999;3600000
1699898263.170515;2005.4;0;0;3600000;3600000;3600000;3600000;3600000;3599999
1699898264.169577;2082.35;0;0;3600000;3600000;3599999;3599999;3599999;3600000
1699898265.168644;2159.32;0;0;3599999;3599999;3600000;3600000;3600000;3599999
1699898266.167701;2236.29;0;0;3600000;3600000;3600000;3600000;3600000;3600000
1699898267.166757;2313.27;0;0;3600000;3600000;3600000;3600000;3600000;3600000
1699898268.165818;2390.36;0;0;3599999;3599999;3599999;3600000;3600000;3599999
1699898269.164876;2467.4;0;0;3600000;3600000;3600000;3599999;3599999;3600000
1699898270.163938;2544.5;0;0;3599999;3600000;3600000;3600000;3600000;3599999
1699898271.163035;2621.52;0;0;3600000;3599999;3600000;3599999;3599967;3600000
1699898272.295725;2669.14;0;0;1200260;1200891;1200722;1200168;1200122;1200391
1699898273.162107;2683.08;0;0;1519423;1200098;1200157;1200199;1200072;1200052
1699898274.161399;2697.11;0;0;1457811;1200008;1200057;1200142;1200061;1200111
1699898275.160508;2710.98;0;0;1533794;1200124;1200070;1200117;1200068;1200072
