FULL;PG1;PG2
40.146264;0;0
174.36149;34.715212;138.703764
175.73493;34.956312;139.82524800000004
174.99062;34.903788;139.61515200000002
174.48091;34.612984;138.45193599999996
174.2575;34.788678;139.468832
174.4382;34.604512;138.418048
174.3873;34.893176;139.49411599999996
174.62437;34.625828;138.50331200000002
174.8536;34.923415;139.457161
174.85371;34.750102999999996;139.31560800000003
175.18883;34.863448;139.453792
174.7565;34.60602;138.50255200000004
175.17549;34.987708999999995;139.79287799999997
175.35091;34.990836;113.54169300000002
175.512;34.944278;131.080572
175.38451;34.855593999999996;122.19217400000005
175.29112;34.852743000000004;130.40141999999997
175.61243;34.979388;122.42785799999996
175.48914;34.9718;131.14425000000006
175.44026;34.92928;122.25248
175.34245;34.879525;122.35391
175.50688;34.785144;130.44429000000002
175.62379;35.156428;122.889136
151.04331;50.654066;0
100.47345;0;0
35.78221;0;0
32.821224;0;0
32.968;0;0
