FULL;PG1;PG2
13.952361;0;0
55.9741;0;0
57.91244;28.885767;28.885767
57.97872;28.640088;28.640088
58.057356;28.958047;28.816788
58.011276;28.656171999999998;28.795958
58.094656;28.838354000000002;28.699038
58.039948;28.808148;28.949365
58.070536;28.825374;28.825374
58.095076;28.90653;28.90653
58.118016;28.917945;28.776882
58.085164;28.760614;28.901598
58.0868;28.973076;28.973076
58.120052;28.919638;28.779251000000002
58.1306;28.713418;28.85417
58.14501;28.931375;29.072504
58.090936;29.116138;28.974798
58.22292;28.691581;28.691581
58.12969;28.923752999999998;28.923752999999998
58.210936;29.034994;29.034994
58.114124;28.916007999999998;28.774954
58.146796;28.791132;28.932265
58.17884;28.878115;28.737246
58.128096;28.993330999999998;29.134762
58.1801;28.878742000000003;28.73787
58.12976;28.923788000000002;28.923788000000002
58.168944;28.802098;28.943285000000003
58.167904;28.943448;28.943448
58.153924;29.006558;28.865749
58.23435;28.764666;28.90567
58.135144;28.996848;28.8554
58.223704;28.97053;29.11185
58.159624;28.798845999999998;14.329182
43.016056;41.407976;0
36.88207;0;0
14.148408;0;0
13.754785;0;0
13.750747;0;0
